county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-1","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-2","ALIANȚA U.S.R. PLUS-voturi","ALIANȚA U.S.R. PLUS-mandate-faza-1","ALIANȚA U.S.R. PLUS-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL RE:START ROMÂNIA-voturi","PARTIDUL RE:START ROMÂNIA-mandate-faza-1","PARTIDUL RE:START ROMÂNIA-mandate-faza-2","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-voturi","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-faza-1","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-voturi","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-mandate-faza-1","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-mandate-faza-2","VASILE NICUŞOR-VASILE-voturi","VASILE NICUŞOR-VASILE-mandate-faza-1","VASILE NICUŞOR-VASILE-mandate-faza-2","LAZĂR MARIANA-voturi","LAZĂR MARIANA-mandate-faza-1","LAZĂR MARIANA-mandate-faza-2","PARTIDUL SOCIALIST ROMÂN-voturi","PARTIDUL SOCIALIST ROMÂN-mandate-faza-1","PARTIDUL SOCIALIST ROMÂN-mandate-faza-2","BĂLAN MARIUS-voturi","BĂLAN MARIUS-mandate-faza-1","BĂLAN MARIUS-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","MARCU IULIAN-ADRIAN-voturi","MARCU IULIAN-ADRIAN-mandate-faza-1","MARCU IULIAN-ADRIAN-mandate-faza-2","LUPU ROMICĂ-voturi","LUPU ROMICĂ-mandate-faza-1","LUPU ROMICĂ-mandate-faza-2","ALIANȚA PENTRU UNITATEA RROMILOR-voturi","ALIANȚA PENTRU UNITATEA RROMILOR-mandate-faza-1","ALIANȚA PENTRU UNITATEA RROMILOR-mandate-faza-2","NEMŢEANU ROMEO-STERIAN-voturi","NEMŢEANU ROMEO-STERIAN-mandate-faza-1","NEMŢEANU ROMEO-STERIAN-mandate-faza-2","PARTIDUL PRO ROMÂNIA-mandate-g9","PARTIDUL NAȚIONAL LIBERAL-mandate-g8","JORA MIHAIL-voturi","JORA MIHAIL-mandate-faza-1","JORA MIHAIL-mandate-faza-2","ENACHE MARICEL-voturi","ENACHE MARICEL-mandate-faza-1","ENACHE MARICEL-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","SÂRBU BOGDAN-IOAN-voturi","SÂRBU BOGDAN-IOAN-mandate-faza-1","SÂRBU BOGDAN-IOAN-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","ŢÎRDEA VASILE-MANUEL-voturi","ŢÎRDEA VASILE-MANUEL-mandate-faza-1","ŢÎRDEA VASILE-MANUEL-mandate-faza-2","LUPU MIHAI-voturi","LUPU MIHAI-mandate-faza-1","LUPU MIHAI-mandate-faza-2","TĂBĂCARU VASILE-voturi","TĂBĂCARU VASILE-mandate-faza-1","TĂBĂCARU VASILE-mandate-faza-2","SANDU CORNEL-voturi","SANDU CORNEL-mandate-faza-1","SANDU CORNEL-mandate-faza-2","SCAFARU LIVIU-voturi","SCAFARU LIVIU-mandate-faza-1","SCAFARU LIVIU-mandate-faza-2","MIHAI PARASCHIV-VASILICĂ-voturi","MIHAI PARASCHIV-VASILICĂ-mandate-faza-1","MIHAI PARASCHIV-VASILICĂ-mandate-faza-2","PAVEL VASILICĂ-DANIEL-voturi","PAVEL VASILICĂ-DANIEL-mandate-faza-1","PAVEL VASILICĂ-DANIEL-mandate-faza-2","HRIŢCU GHEORGHE-voturi","HRIŢCU GHEORGHE-mandate-faza-1","HRIŢCU GHEORGHE-mandate-faza-2","ARTENE DUMITRU-voturi","ARTENE DUMITRU-mandate-faza-1","ARTENE DUMITRU-mandate-faza-2","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-1","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-2","PARTIDUL PRO ROMÂNIA-mandate-g8","AXINTE DAN PAUL-voturi","AXINTE DAN PAUL-mandate-faza-1","AXINTE DAN PAUL-mandate-faza-2","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-1","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-2"
39,VASLUI,ALBEŞTI,162014,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:00:51",2400,2374,0,25,1,1050,1024,0,25,1,972,78,2600,1550,48,68,77,80,558,6,1,323,4,0,20,0,0,19,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,"ALEXANDRU VLAHUŢĂ",162069,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:36:43",1256,1177,0,29,50,757,678,0,29,50,672,68,1300,560,33,47,53,67,116,1,1,416,6,0,29,0,0,14,0,0,75,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,ARSURA,162149,2,FINAL,UAT,CL,CL_CE,"2020-10-03 12:11:13",1263,1189,0,43,31,864,790,0,43,31,805,59,1400,536,40,56,64,89,316,3,0,424,4,1,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,BĂCANI,162327,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:09:17",2325,2284,1,26,14,1230,1191,0,26,13,1131,99,2500,1270,56,79,90,80,178,2,0,622,7,1,38,0,0,29,0,0,250,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,BĂCEŞTI,162381,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:34:15",3121,3060,0,25,36,1568,1507,0,25,36,1460,108,3400,1832,73,102,116,107,962,8,1,434,4,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,BĂLTENI,162452,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:21:13",1267,1255,0,9,3,670,658,0,9,3,617,53,1400,730,30,43,49,53,499,9,0,88,1,1,10,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,BANCA,162194,2,FINAL,UAT,CL,CL_CE,"2020-10-03 12:58:30",4402,4319,1,82,0,2605,2523,0,82,0,2365,240,4800,2195,118,165,189,141,202,1,1,1312,9,0,42,0,0,96,0,0,612,4,0,60,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,BEREZENI,162498,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:39:48",3950,3854,0,54,42,1928,1832,0,54,42,1740,188,4300,2372,87,121,139,128,816,6,0,379,2,1,220,1,1,254,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,BLĂGEŞTI,162559,2,FINAL,UAT,CL,CL_CE,"2020-10-03 13:12:03",1075,1049,0,26,0,567,541,0,26,0,533,34,1208,641,26,37,42,59,366,6,0,80,1,0,87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,BOGDANA,162595,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:16:13",1224,1195,0,28,1,637,608,0,28,1,581,54,1300,663,29,40,46,52,140,2,0,302,5,1,58,1,0,44,0,1,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,BOGDĂNEŞTI,162693,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:17:09",2529,2420,0,57,52,1352,1243,0,57,52,1282,70,2700,1348,64,89,102,97,985,10,0,163,1,1,0,0,0,119,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,BOGDĂNIŢA,162791,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:33:49",1233,1156,0,53,24,722,645,0,53,24,655,67,1300,578,32,45,52,54,180,3,0,171,3,0,86,1,1,157,2,1,34,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,BOŢEŞTI,162871,2,FINAL,UAT,CL,CL_CE,"2020-10-02 13:50:52",1563,1502,1,15,45,876,816,0,15,45,834,42,1700,824,41,58,66,75,68,0,1,538,7,0,228,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,BUNEŞTI-AVEREŞTI,162924,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:27:48",2041,1983,0,23,35,1186,1128,0,23,35,1090,96,2200,1014,54,76,87,93,662,7,0,173,1,1,39,0,0,26,0,0,125,1,0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,CIOCANI,167268,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:15:41",1320,1273,0,47,0,779,732,0,47,0,723,56,1400,621,36,50,57,64,412,6,0,247,3,1,51,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,CODĂEŞTI,163002,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:16:54",3444,3405,1,20,18,1628,1601,0,9,18,1490,138,3800,2172,74,104,119,108,331,3,0,775,7,0,63,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,90,0,1,129,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,COROIEŞTI,163057,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:29:05",1594,1570,0,24,0,775,751,0,24,0,657,118,1700,925,32,45,52,0,258,4,0,74,1,0,51,0,1,67,1,0,50,0,1,157,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,COSTEŞTI,163137,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:14:57",2210,2183,0,27,0,1020,993,0,27,0,947,73,2400,1380,47,66,75,85,382,4,1,426,5,0,0,0,0,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,COZMEŞTI,167277,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:33:34",1702,1684,0,18,0,816,798,0,18,0,734,82,1900,1084,36,51,58,65,503,7,1,128,1,1,38,0,0,54,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,CREŢEŞTI,163208,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:12:41",1443,1354,0,42,47,841,752,0,42,47,777,64,1500,659,38,54,62,70,201,2,1,318,4,0,70,1,0,91,1,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,DĂNEŞTI,163253,2,FINAL,UAT,CL,CL_CE,"2020-10-02 14:18:34",1590,1558,0,18,14,876,844,0,18,14,777,99,1688,812,38,54,62,66,310,4,1,118,1,1,170,2,0,89,1,0,43,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,DELENI,163324,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:29:17",1871,1820,0,12,39,1045,998,0,12,35,970,75,2100,1055,48,67,77,77,287,3,1,390,5,0,36,0,0,59,0,1,65,0,0,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,DELEŞTI,163379,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:24:44",1794,1757,1,34,2,950,914,0,34,2,871,79,2000,1050,43,60,69,68,284,4,0,370,5,0,27,0,0,34,0,0,53,0,0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,"DIMITRIE CANTEMIR",164277,2,FINAL,UAT,CL,CL_CE,"2020-10-02 16:29:42",1955,1911,1,29,14,1107,1064,0,29,14,996,111,2100,992,49,69,79,79,261,3,1,483,6,0,42,0,0,77,0,1,68,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,DODEŞTI,167286,1,FINAL,UAT,CL,CL_CE,"2020-09-28 02:56:28",1443,1329,0,31,83,889,776,0,31,82,856,33,1501,612,42,59,68,72,686,9,1,27,0,0,0,0,0,0,0,0,36,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,DRAGOMIREŞTI,163486,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:24:02",3650,3617,0,33,0,1803,1770,0,33,0,1649,154,4000,2197,82,115,131,126,250,1,1,235,1,1,181,1,0,647,5,0,252,2,0,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,DRÂNCENI,163618,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:41:51",3850,3778,2,26,44,1915,1849,0,26,40,1764,151,4200,2285,88,123,141,123,439,3,1,872,7,0,300,2,0,48,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,DUDA-EPURENI,163681,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:16:27",3569,3527,0,22,20,1800,1758,0,22,20,1659,141,3900,2100,82,116,132,127,704,5,1,287,2,0,412,3,0,164,1,0,0,0,0,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,DUMEŞTI,163734,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:23:33",2837,2770,2,47,18,1431,1366,0,47,18,1311,120,3100,1669,65,91,104,88,477,5,1,351,3,1,52,0,0,206,2,0,76,0,0,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,EPURENI,163789,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:48:23",2430,2393,0,31,6,1344,1307,0,31,6,1270,74,2600,1256,63,88,101,104,753,7,0,289,2,1,40,0,0,11,0,0,65,0,0,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,FĂLCIU,163832,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:17:29",4438,4332,0,77,29,2306,2200,0,77,29,2138,168,4800,2494,106,149,171,133,1007,7,1,683,5,0,157,1,0,82,0,0,150,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,FEREŞTI,167295,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:35:58",1719,1671,0,15,33,937,889,0,15,33,866,71,1800,863,43,60,69,79,451,6,0,361,4,1,15,0,0,20,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,FRUNTIŞENI,167231,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:58:56",1473,1408,0,40,25,978,913,0,40,25,920,58,1600,622,46,64,73,83,616,7,0,304,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
