county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-1","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","ALIANȚA UNIUNEA SALVAȚI ROMÂNIA PARTIDUL LIBERTATE UNITATE ȘI SOLIDARITATE (ALIANȚA USR PLUS)-voturi","ALIANȚA UNIUNEA SALVAȚI ROMÂNIA PARTIDUL LIBERTATE UNITATE ȘI SOLIDARITATE (ALIANȚA USR PLUS)-mandate-faza-1","ALIANȚA UNIUNEA SALVAȚI ROMÂNIA PARTIDUL LIBERTATE UNITATE ȘI SOLIDARITATE (ALIANȚA USR PLUS)-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PÂCLEANU MARIN-voturi","PÂCLEANU MARIN-mandate-faza-1","PÂCLEANU MARIN-mandate-faza-2","PARTIDUL PRO ROMÂNIA-mandate-g9","PARTIDUL MIȘCAREA POPULARĂ-mandate-g9","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-g9","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-2","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-voturi","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-faza-1","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-faza-2","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-g9","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-voturi","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-mandate-faza-1","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-mandate-faza-2","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-mandate-g9","PARTIDUL RE:START ROMÂNIA-voturi","PARTIDUL RE:START ROMÂNIA-mandate-faza-1","PARTIDUL RE:START ROMÂNIA-mandate-faza-2","GROSU ROMEO-voturi","GROSU ROMEO-mandate-faza-1","GROSU ROMEO-mandate-faza-2","ŞERBAN STELICĂ-voturi","ŞERBAN STELICĂ-mandate-faza-1","ŞERBAN STELICĂ-mandate-faza-2","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-1","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-2","BRĂTILĂ RĂZVAN-POMPILIU-voturi","BRĂTILĂ RĂZVAN-POMPILIU-mandate-faza-1","BRĂTILĂ RĂZVAN-POMPILIU-mandate-faza-2","ALIANȚA PSD-PRO RÂMNICU SĂRAT-voturi","ALIANȚA PSD-PRO RÂMNICU SĂRAT-mandate-faza-1","ALIANȚA PSD-PRO RÂMNICU SĂRAT-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","GRAMA MARIANA-voturi","GRAMA MARIANA-mandate-faza-1","GRAMA MARIANA-mandate-faza-2","CONSTANTINESCU FLORIN-NICOLAE-voturi","CONSTANTINESCU FLORIN-NICOLAE-mandate-faza-1","CONSTANTINESCU FLORIN-NICOLAE-mandate-faza-2","PARTIDUL INIȚIATIVA PĂTÂRLAGELE-voturi","PARTIDUL INIȚIATIVA PĂTÂRLAGELE-mandate-faza-1","PARTIDUL INIȚIATIVA PĂTÂRLAGELE-mandate-faza-2","MARIN SORIN-voturi","MARIN SORIN-mandate-faza-1","MARIN SORIN-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","BARDAŞ CORNELIU-RĂZVAN-voturi","BARDAŞ CORNELIU-RĂZVAN-mandate-faza-1","BARDAŞ CORNELIU-RĂZVAN-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-mandate-g9","MARTAC VASILE-voturi","MARTAC VASILE-mandate-faza-1","MARTAC VASILE-mandate-faza-2","ILIE IONUŢ-VASILE-voturi","ILIE IONUŢ-VASILE-mandate-faza-1","ILIE IONUŢ-VASILE-mandate-faza-2","POŞIRCĂ CONSTANTIN-voturi","POŞIRCĂ CONSTANTIN-mandate-faza-1","POŞIRCĂ CONSTANTIN-mandate-faza-2"
10,BUZĂU,SĂGEATA,49073,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:08:09",3775,3560,1,31,183,2544,2330,0,31,183,2356,187,4137,1594,117,164,188,162,71,0,0,1687,10,0,45,0,0,240,1,1,179,1,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,SĂHĂTENI,49153,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:41:10",2709,2606,2,41,60,1719,1618,0,41,60,1655,64,2899,1180,82,115,132,122,525,4,0,970,7,1,0,0,0,66,0,0,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,SĂPOCA,49206,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:16:21",2874,2810,0,35,29,1677,1617,0,35,25,1606,71,3130,1453,80,112,128,118,94,0,1,828,7,0,63,0,0,508,4,0,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,SĂRULEŞTI,49233,1,FINAL,UAT,CL,CL_CE,"2020-09-28 02:24:37",1060,1059,0,1,0,580,579,0,1,0,527,53,1169,589,26,36,42,58,31,0,1,422,7,0,0,0,0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,SCORŢOASA,49313,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:59:10",2076,2005,0,49,22,1314,1243,0,49,22,1240,74,2280,966,62,86,99,107,537,5,0,421,3,1,0,0,0,61,0,0,91,0,1,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,SCUTELNICI,49439,1,FINAL,UAT,CL,CL_CE,"2020-09-28 12:46:33",2024,1670,0,265,89,1541,1187,0,265,89,1446,93,1885,346,72,101,115,131,0,0,0,598,4,0,119,0,1,729,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,SIRIU,49484,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:47:02",2572,2516,3,23,30,1772,1719,0,23,30,1681,91,2793,1021,84,117,134,113,166,1,0,1016,8,1,26,0,0,296,2,1,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
10,BUZĂU,SMEENI,49545,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:59:33",5100,5061,1,34,4,2501,2463,0,34,4,2328,169,5822,3322,116,162,186,139,135,0,1,1728,12,0,33,0,0,223,1,1,99,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,STÂLPU,49625,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:18:50",2580,2543,0,14,23,1575,1538,0,14,23,1519,56,2834,1259,75,106,121,114,37,0,0,1183,10,0,0,0,0,195,1,1,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,ŢINTEŞTI,49849,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:49:45",3650,3620,1,29,0,2327,2298,0,29,0,2199,128,4014,1687,109,153,175,153,76,0,0,1234,8,0,0,0,0,763,4,1,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,TISĂU,49643,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:08:36",3747,3663,1,81,2,2142,2058,1,81,2,2009,133,4105,1963,100,140,160,145,209,1,0,303,2,0,147,1,0,1088,7,1,149,1,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,TOPLICENI,49769,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:25:55",3188,3077,2,74,35,2147,2037,1,74,35,2002,144,3927,1781,100,140,160,152,376,2,0,890,5,1,119,0,1,334,2,0,259,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,ULMENI,49894,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:52:59",2583,2451,3,31,98,1531,1401,1,31,98,1424,107,2802,1271,71,99,113,109,107,0,1,868,7,1,0,0,0,244,2,0,205,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,UNGURIU,50549,1,FINAL,UAT,CL,CL_CE,"2020-09-28 01:48:38",1883,1866,0,14,3,987,970,0,14,3,932,55,2065,1078,46,65,74,84,109,1,0,599,7,0,50,0,1,95,1,0,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,"VADU PAŞII",49956,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:43:24",7571,7440,2,72,57,5335,5206,0,72,57,5089,246,8885,3550,254,356,407,322,62,0,0,2054,6,1,74,0,0,2507,7,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0
10,BUZĂU,VÂLCELELE,50399,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:54:39",1343,1131,0,180,32,1107,895,0,180,32,1023,44,1239,172,51,71,81,111,85,0,1,568,5,0,20,0,0,0,0,0,350,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,"VALEA RÂMNICULUI",50022,1,FINAL,UAT,CL,CL_CE,"2020-09-28 13:49:08",4635,4529,4,42,60,2612,2510,0,42,60,2531,81,5087,2475,126,177,202,159,72,0,0,1742,10,1,23,0,0,484,3,0,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,"VALEA SALCIEI",50068,1,FINAL,UAT,CL,CL_CE,"2020-09-28 20:23:48",561,517,0,1,43,375,331,0,1,43,356,19,621,246,17,24,28,38,33,0,1,161,4,0,0,0,0,155,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,VERNEŞTI,50102,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:19:38",7496,7426,8,59,3,3387,3325,0,59,3,3165,222,8237,4850,158,221,253,187,1054,5,1,1130,6,0,72,0,0,430,2,0,193,1,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,"VINTILĂ VODĂ",50228,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:22:40",2393,2330,1,22,40,1351,1289,0,22,40,1260,91,2621,1270,63,88,100,109,126,1,0,827,7,1,0,0,0,52,0,0,255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,VIPEREŞTI,50326,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:57:51",2614,2529,0,33,52,1660,1576,0,33,51,1504,156,2864,1204,75,105,120,115,443,3,1,597,5,0,226,1,1,131,1,0,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,ZĂRNEŞTI,50415,1,FINAL,UAT,CL,CL_CE,"2020-09-28 13:21:14",4137,3981,4,81,71,2674,2522,0,81,71,2478,196,4431,1757,123,173,198,184,589,3,0,1134,6,0,0,0,0,504,2,1,176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,ZIDURI,50479,1,FINAL,UAT,CL,CL_CE,"2020-09-28 14:35:02",3460,3366,0,52,42,2298,2204,0,52,42,2150,113,3752,1444,107,150,172,153,135,0,1,954,6,0,0,0,0,75,0,0,907,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0
