county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-1","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","ALIANȚA USR PLUS-voturi","ALIANȚA USR PLUS-mandate-faza-1","ALIANȚA USR PLUS-mandate-faza-2","TĂLĂBAN AURICĂ-voturi","TĂLĂBAN AURICĂ-mandate-faza-1","TĂLĂBAN AURICĂ-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-2","PARTIDUL NOUA DREAPTĂ-voturi","PARTIDUL NOUA DREAPTĂ-mandate-faza-1","PARTIDUL NOUA DREAPTĂ-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-1","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-2","CÎRJAN MARINA-voturi","CÎRJAN MARINA-mandate-faza-1","CÎRJAN MARINA-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-1","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-2","RĂCĂREANU MARIN-voturi","RĂCĂREANU MARIN-mandate-faza-1","RĂCĂREANU MARIN-mandate-faza-2","LICUŢ MARIN-voturi","LICUŢ MARIN-mandate-faza-1","LICUŢ MARIN-mandate-faza-2","VANCEA ILEANA-CRISTINA-voturi","VANCEA ILEANA-CRISTINA-mandate-faza-1","VANCEA ILEANA-CRISTINA-mandate-faza-2","SÎRBOIU GABRIEL-voturi","SÎRBOIU GABRIEL-mandate-faza-1","SÎRBOIU GABRIEL-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-g8","NEDELCU ALEXANDRU-voturi","NEDELCU ALEXANDRU-mandate-faza-1","NEDELCU ALEXANDRU-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","BOBOC ALEXANDRU-voturi","BOBOC ALEXANDRU-mandate-faza-1","BOBOC ALEXANDRU-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-2","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-voturi","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-faza-1","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-faza-2","IORDĂCHESCU POMPILIU-voturi","IORDĂCHESCU POMPILIU-mandate-faza-1","IORDĂCHESCU POMPILIU-mandate-faza-2","CIMPOERU EMILIAN-voturi","CIMPOERU EMILIAN-mandate-faza-1","CIMPOERU EMILIAN-mandate-faza-2","ONCICĂ GHEORGHE-voturi","ONCICĂ GHEORGHE-mandate-faza-1","ONCICĂ GHEORGHE-mandate-faza-2","MĂNESCU DUMITRU-voturi","MĂNESCU DUMITRU-mandate-faza-1","MĂNESCU DUMITRU-mandate-faza-2","RĂDUCEA ISIDOR-voturi","RĂDUCEA ISIDOR-mandate-faza-1","RĂDUCEA ISIDOR-mandate-faza-2","ROŞU CĂLIN-voturi","ROŞU CĂLIN-mandate-faza-1","ROŞU CĂLIN-mandate-faza-2","LAZĂR ŞTEFAN-voturi","LAZĂR ŞTEFAN-mandate-faza-1","LAZĂR ŞTEFAN-mandate-faza-2","GALE ION-voturi","GALE ION-mandate-faza-1","GALE ION-mandate-faza-2","ANTONIE MARIAN-voturi","ANTONIE MARIAN-mandate-faza-1","ANTONIE MARIAN-mandate-faza-2","DUMBRAVĂ ION-voturi","DUMBRAVĂ ION-mandate-faza-1","DUMBRAVĂ ION-mandate-faza-2","STANCIU CONSTANTIN-voturi","STANCIU CONSTANTIN-mandate-faza-1","STANCIU CONSTANTIN-mandate-faza-2","DRAGNEA ALEXANDRU-voturi","DRAGNEA ALEXANDRU-mandate-faza-1","DRAGNEA ALEXANDRU-mandate-faza-2","CALAFETEANU ŞTEFAN-voturi","CALAFETEANU ŞTEFAN-mandate-faza-1","CALAFETEANU ŞTEFAN-mandate-faza-2"
17,DOLJ,AFUMAŢI,70520,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:26:09",2171,2062,2,62,45,1309,1201,1,62,45,1231,78,2390,1081,61,86,98,104,275,2,1,206,1,1,664,6,0,30,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,ALMĂJ,70566,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:35:43",1659,1578,2,74,5,1117,1038,0,74,5,1050,67,1891,774,52,73,84,94,454,4,1,8,0,0,369,3,1,0,0,0,0,0,0,128,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"AMĂRĂŞTII DE JOS",70637,1,FINAL,UAT,CL,CL_CE,"2020-09-28 12:31:17",4450,4183,0,149,118,3221,2954,0,149,118,2903,318,4788,1567,145,203,232,191,1065,5,1,231,1,0,699,3,1,38,0,0,0,0,0,0,0,0,0,0,0,454,2,0,416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"AMĂRĂŞTII DE SUS",70673,2,FINAL,UAT,CL,CL_CE,"2020-10-01 20:28:08",1433,1250,0,126,57,1103,920,0,126,57,1020,83,1594,491,51,71,81,92,532,5,1,178,1,1,310,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"APELE VII",70726,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:42:20",1797,1604,1,120,72,1346,1156,0,120,70,1273,66,1894,555,63,89,101,114,537,4,1,13,0,0,723,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,ARGETOAIA,70744,2,FINAL,UAT,CL,CL_CE,"2020-10-01 20:34:35",3839,3608,3,183,45,2500,2271,1,183,45,2383,117,4286,1786,119,166,190,176,1133,6,0,0,0,0,1156,6,1,17,0,0,15,0,0,30,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,BÂRCA,70940,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:30:52",3259,3101,3,132,23,1950,1792,3,132,23,1843,107,3590,1640,92,129,147,134,877,6,1,74,0,0,868,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,BISTREŢ,70897,1,FINAL,UAT,CL,CL_CE,"2020-09-28 14:41:25",3268,3214,0,54,0,1804,1750,0,54,0,1692,111,3591,1788,84,118,135,130,1079,8,0,278,2,0,335,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,BOTOŞEŞTI-PAIA,70968,2,FINAL,UAT,CL,CL_CE,"2020-10-01 21:01:33",727,550,0,149,28,602,425,0,149,28,571,31,793,191,28,39,45,63,215,3,0,32,0,0,222,3,1,102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,BRABOVA,70986,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:03:19",1089,961,2,104,22,834,708,0,104,22,777,57,1290,456,38,54,62,86,388,4,0,159,1,1,161,1,1,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,BRĂDEŞTI,71055,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:34:48",3838,3737,5,83,13,2212,2116,0,83,13,2038,174,4285,2073,101,142,163,141,1172,8,1,89,0,0,254,1,1,129,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,29,0,0,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,BRALOŞTIŢA,71126,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:57:47",3041,2989,1,30,21,2013,1962,0,30,21,1890,123,3486,1473,94,132,151,145,360,2,0,134,0,1,969,6,1,281,1,1,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,BRATOVOEŞTI,71199,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:53:33",2769,2675,1,74,19,1695,1602,0,74,19,1612,83,3191,1496,80,112,128,124,1235,9,1,91,0,1,286,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,BREASTA,71260,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:17:04",3419,3268,1,143,7,2148,1997,1,143,7,2040,107,3700,1553,102,142,163,143,1000,6,1,24,0,0,861,6,0,58,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,BUCOVĂŢ,69964,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:47:00",3620,3522,2,88,8,2182,2085,1,88,8,2068,114,4089,1907,103,144,165,147,554,3,1,77,0,0,1364,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,BULZEŞTI,71340,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:47:02",1124,1040,0,24,60,697,613,0,24,60,655,42,1292,595,32,45,52,69,72,1,0,29,0,0,487,7,0,0,0,0,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,CĂLĂRAŞI,71607,1,FINAL,UAT,CL,CL_CE,"2020-09-28 09:57:48",5064,4836,3,88,137,3091,2866,0,88,137,2987,104,5387,2296,149,209,238,185,952,5,0,19,0,0,1823,9,1,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,25,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,CALOPĂR,71457,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:33:08",3200,2980,0,207,13,1988,1768,0,207,13,1874,113,3490,1503,93,131,149,143,750,5,0,281,1,1,832,5,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,CARAULA,71518,2,FINAL,UAT,CL,CL_CE,"2020-10-01 21:10:19",1998,1850,0,89,59,1254,1106,0,89,59,1100,149,2189,940,55,77,88,95,620,6,1,73,0,1,82,0,1,0,0,0,45,0,0,59,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,CÂRCEA,74859,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:04:23",2703,2466,15,149,73,1688,1464,2,149,73,1643,45,2892,1204,82,115,131,146,971,6,1,0,0,0,510,3,0,0,0,0,0,0,0,127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,CÂRNA,74867,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:31:31",1151,1031,0,86,34,844,724,0,86,34,800,44,1194,350,40,56,64,88,441,5,0,50,0,1,309,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,CARPEN,71536,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:14:21",1926,1805,0,82,39,1267,1146,0,82,39,1197,39,2091,855,59,83,95,103,927,9,0,12,0,0,207,2,0,0,0,0,8,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,CASTRANOVA,71572,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:37:11",2728,2518,1,156,53,1901,1691,1,156,53,1826,75,2893,992,91,127,146,140,405,2,1,108,0,1,1313,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,CATANE,74842,2,FINAL,UAT,CL,CL_CE,"2020-10-01 21:22:51",1442,1302,2,50,88,808,670,0,50,88,755,53,1593,785,37,52,60,65,397,6,0,0,0,0,172,2,1,0,0,0,153,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,CELARU,71634,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:48:53",3772,3483,2,169,118,2448,2164,0,169,115,2295,153,4089,1641,114,160,183,167,1126,6,1,98,0,0,818,4,1,14,0,0,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,CERĂT,71698,2,FINAL,UAT,CL,CL_CE,"2020-10-01 21:37:28",3233,3191,3,31,8,1522,1483,0,31,8,1372,150,3591,2069,68,96,109,103,849,8,0,269,2,1,231,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,CERNĂTEŞTI,71723,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:22:28",1397,1345,0,28,24,970,918,0,28,24,882,88,1700,730,44,61,70,78,709,9,0,14,0,0,159,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,CETATE,71787,2,FINAL,UAT,CL,CL_CE,"2020-10-01 21:41:30",4320,4163,4,42,111,2242,2087,2,42,111,2221,21,4790,2548,111,155,177,143,1793,12,1,38,0,0,352,2,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,CIOROIAŞI,71812,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:26:21",1324,1172,1,120,31,981,830,0,120,31,914,67,1392,409,45,63,73,101,526,5,0,0,0,0,258,2,1,0,0,0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"CIUPERCENII NOI",71858,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:56:33",4464,4360,2,28,74,2807,2703,2,28,74,2642,137,4889,2110,132,184,211,175,1640,9,0,3,0,0,365,2,0,138,0,1,177,1,0,319,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,COŞOVENI,71885,1,FINAL,UAT,CL,CL_CE,"2020-09-28 14:52:50",2904,2653,2,192,57,1986,1735,2,192,57,1889,97,3087,1101,94,132,151,142,469,3,0,143,1,0,721,5,0,144,1,0,224,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"COŢOFENII DIN DOS",71910,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:45:44",1927,1865,0,35,27,1354,1292,0,35,27,1244,97,2188,847,62,87,99,109,442,4,0,137,1,0,326,2,1,64,0,1,70,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"COŢOFENII DIN FAŢĂ",74875,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:50:36",1601,1583,0,12,6,1003,985,0,12,6,905,98,1800,797,45,63,72,82,414,5,0,45,0,1,270,3,0,0,0,0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
