county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-1","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-1","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","ALIANȚA USR PLUS-voturi","ALIANȚA USR PLUS-mandate-faza-1","ALIANȚA USR PLUS-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-2","PARTIDUL SOCIALIST ROMÂN-voturi","PARTIDUL SOCIALIST ROMÂN-mandate-faza-1","PARTIDUL SOCIALIST ROMÂN-mandate-faza-2","BONCAN GHEORGHE-DORINEL-voturi","BONCAN GHEORGHE-DORINEL-mandate-faza-1","BONCAN GHEORGHE-DORINEL-mandate-faza-2","CUCU DUMITRU-FELIX-voturi","CUCU DUMITRU-FELIX-mandate-faza-1","CUCU DUMITRU-FELIX-mandate-faza-2","DRĂGHICI MARIAN-voturi","DRĂGHICI MARIAN-mandate-faza-1","DRĂGHICI MARIAN-mandate-faza-2","PURCEL CONSTANTIN-voturi","PURCEL CONSTANTIN-mandate-faza-1","PURCEL CONSTANTIN-mandate-faza-2","ŢÎRVUICĂ ION-voturi","ŢÎRVUICĂ ION-mandate-faza-1","ŢÎRVUICĂ ION-mandate-faza-2","DINULESCU ELENA-voturi","DINULESCU ELENA-mandate-faza-1","DINULESCU ELENA-mandate-faza-2","MĂJAR GHEORGHE-voturi","MĂJAR GHEORGHE-mandate-faza-1","MĂJAR GHEORGHE-mandate-faza-2","STOICA CONSTANTIN-MIRCEA-voturi","STOICA CONSTANTIN-MIRCEA-mandate-faza-1","STOICA CONSTANTIN-MIRCEA-mandate-faza-2","RĂDESCU GHEORGHE-voturi","RĂDESCU GHEORGHE-mandate-faza-1","RĂDESCU GHEORGHE-mandate-faza-2","PARTIDUL RE:START ROMÂNIA-voturi","PARTIDUL RE:START ROMÂNIA-mandate-faza-1","PARTIDUL RE:START ROMÂNIA-mandate-faza-2","PÎRCĂLĂBELU ION-voturi","PÎRCĂLĂBELU ION-mandate-faza-1","PÎRCĂLĂBELU ION-mandate-faza-2","RICHIŢEANU GHEORGHE-voturi","RICHIŢEANU GHEORGHE-mandate-faza-1","RICHIŢEANU GHEORGHE-mandate-faza-2","MATEI CONSTANTIN-voturi","MATEI CONSTANTIN-mandate-faza-1","MATEI CONSTANTIN-mandate-faza-2","ILIESCU DANIELA-voturi","ILIESCU DANIELA-mandate-faza-1","ILIESCU DANIELA-mandate-faza-2","AVRAM IONUŢ-VALENTIN-voturi","AVRAM IONUŢ-VALENTIN-mandate-faza-1","AVRAM IONUŢ-VALENTIN-mandate-faza-2","BUDA GHEORGHE-voturi","BUDA GHEORGHE-mandate-faza-1","BUDA GHEORGHE-mandate-faza-2","PARTIDUL OAMENILOR LIBERI-voturi","PARTIDUL OAMENILOR LIBERI-mandate-faza-1","PARTIDUL OAMENILOR LIBERI-mandate-faza-2","UDVESCU LIVIU NICOLAE-voturi","UDVESCU LIVIU NICOLAE-mandate-faza-1","UDVESCU LIVIU NICOLAE-mandate-faza-2","TOMESCU MARIUS-DUMITRU-voturi","TOMESCU MARIUS-DUMITRU-mandate-faza-1","TOMESCU MARIUS-DUMITRU-mandate-faza-2","GOVOREANU LIGIA-voturi","GOVOREANU LIGIA-mandate-faza-1","GOVOREANU LIGIA-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-mandate-g9","PARTIDUL SOCIAL DEMOCRAT-mandate-g9","PARTIDUL ECOLOGIST ROMÂN-mandate-g9","IONESCU ION-DRAGOŞ-voturi","IONESCU ION-DRAGOŞ-mandate-faza-1","IONESCU ION-DRAGOŞ-mandate-faza-2","MIHĂILESCU TRAIAN-voturi","MIHĂILESCU TRAIAN-mandate-faza-1","MIHĂILESCU TRAIAN-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-mandate-g9","PARTIDUL PRO ROMÂNIA-mandate-g9","ZAMFIRA ELISAVETA-voturi","ZAMFIRA ELISAVETA-mandate-faza-1","ZAMFIRA ELISAVETA-mandate-faza-2","POPESCU PETRE-voturi","POPESCU PETRE-mandate-faza-1","POPESCU PETRE-mandate-faza-2","ŞERBAN CONSTANTIN-voturi","ŞERBAN CONSTANTIN-mandate-faza-1","ŞERBAN CONSTANTIN-mandate-faza-2","DIACONU NICOLAE-voturi","DIACONU NICOLAE-mandate-faza-1","DIACONU NICOLAE-mandate-faza-2","DANCIU VASILE-voturi","DANCIU VASILE-mandate-faza-1","DANCIU VASILE-mandate-faza-2","GIGICĂ GHEORGHE-voturi","GIGICĂ GHEORGHE-mandate-faza-1","GIGICĂ GHEORGHE-mandate-faza-2","CONSTANTINESCU OVIDIU-DUMITRU-voturi","CONSTANTINESCU OVIDIU-DUMITRU-mandate-faza-1","CONSTANTINESCU OVIDIU-DUMITRU-mandate-faza-2","POPA CONSTANTIN-CĂTĂLIN-voturi","POPA CONSTANTIN-CĂTĂLIN-mandate-faza-1","POPA CONSTANTIN-CĂTĂLIN-mandate-faza-2","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-1","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-2","PREDESCU ANA-voturi","PREDESCU ANA-mandate-faza-1","PREDESCU ANA-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-g8","STANCA ION-voturi","STANCA ION-mandate-faza-1","STANCA ION-mandate-faza-2","GHIŢĂ MIHAI-voturi","GHIŢĂ MIHAI-mandate-faza-1","GHIŢĂ MIHAI-mandate-faza-2","BRĂDIŢEANU ION-voturi","BRĂDIŢEANU ION-mandate-faza-1","BRĂDIŢEANU ION-mandate-faza-2"
40,VÂLCEA,"ORAŞ HOREZU",168041,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:14:20",5577,5451,6,97,23,3480,3358,3,97,22,3252,208,6361,2881,162,227,260,176,51,0,0,43,0,0,1259,7,0,672,3,1,89,0,0,161,0,0,77,0,0,308,1,1,239,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,71,0,0,168,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,"ORAŞ OCNELE MARI",168130,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:24:28",2879,2745,2,88,44,1985,1853,0,88,44,1853,132,3140,1155,92,129,148,122,85,0,0,226,1,1,539,4,0,581,4,1,111,0,1,0,0,0,46,0,0,138,1,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,ORLEŞTI,171879,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:43:56",2386,2338,2,8,38,1313,1266,1,8,38,1174,139,2590,1277,58,82,93,99,21,0,0,0,0,0,282,0,0,598,0,0,57,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,OTEŞANI,171931,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:00:27",2266,2185,0,20,61,1326,1245,0,20,61,1202,124,2410,1084,60,84,96,103,31,0,0,0,0,0,373,3,0,700,6,1,66,0,1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,PĂUŞEŞTI,171995,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:54:57",2111,2097,0,14,0,1312,1298,0,14,0,1181,131,2338,1026,59,82,94,107,0,0,0,0,0,0,171,1,1,113,1,0,0,0,0,0,0,0,0,0,0,897,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,PĂUŞEŞTI-MĂGLAŞI,172082,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:21:09",3369,3321,2,38,8,1871,1825,0,38,8,1771,100,3690,1819,88,123,141,122,0,0,0,43,0,0,394,3,0,791,6,1,47,0,0,0,0,0,0,0,0,241,1,1,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,PERIŞANI,172153,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:42:04",1728,1712,0,14,2,1071,1055,0,14,2,972,99,1900,829,48,68,77,86,22,0,0,86,1,0,78,0,1,527,6,0,52,0,0,65,0,1,0,0,0,0,0,0,142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,PESCEANA,172279,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:37:50",1415,1334,3,73,5,897,818,1,73,5,815,82,1520,623,40,57,65,68,40,0,1,0,0,0,501,7,0,122,1,1,21,0,0,0,0,0,0,0,0,89,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,PIETRARI,172340,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:57:16",2524,2481,4,17,22,1413,1373,1,17,22,1294,119,2750,1337,64,90,103,113,79,0,0,0,0,0,326,2,1,647,5,1,39,0,0,0,0,0,0,0,0,193,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,POPEŞTI,172377,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:20:07",2505,2379,0,50,76,1780,1655,0,50,75,1664,116,2780,1000,83,116,133,132,38,0,0,0,0,0,995,7,0,341,2,1,66,0,0,125,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,PRUNDENI,172457,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:55:11",3434,3368,2,50,14,1771,1707,0,50,14,1593,145,3770,2031,79,111,127,0,144,1,0,0,0,0,532,5,0,510,4,0,227,2,0,0,0,0,0,0,0,89,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,RACOVIŢA,172509,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:48:54",1428,1330,1,83,14,991,894,0,83,14,916,75,1531,540,45,64,73,76,23,0,0,0,0,0,375,4,1,212,2,1,0,0,0,0,0,0,0,0,0,64,0,1,49,0,0,193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,ROEŞTI,172581,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:35:36",1861,1755,0,68,38,1179,1073,0,68,38,1091,88,2007,828,54,76,87,92,30,0,0,68,0,1,418,4,0,244,2,1,38,0,0,0,0,0,68,0,1,217,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,ROŞIILE,172698,1,FINAL,UAT,CL,CL_CE,"2020-09-28 09:21:00",1669,1587,0,49,33,1245,1163,0,49,33,1115,130,2230,985,55,78,89,90,173,1,1,39,0,0,361,4,0,350,3,1,11,0,0,116,1,0,0,0,0,3,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,RUNCU,172812,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:03:25",839,747,0,90,2,600,508,0,90,2,561,39,908,308,28,39,44,59,22,0,0,56,0,1,109,1,1,185,3,0,0,0,0,0,0,0,0,0,0,141,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,SĂLĂTRUCEL,172894,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:02:48",1849,1776,2,56,15,1206,1134,1,56,15,1114,92,1960,754,55,77,89,83,25,0,0,0,0,0,330,3,1,468,5,0,43,0,0,65,0,1,28,0,0,58,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,SCUNDU,172947,2,FINAL,UAT,CL,CL_CE,"2020-10-01 09:16:32",1698,1565,1,31,101,1073,941,0,31,101,975,98,1760,687,48,68,78,85,30,0,0,0,0,0,672,7,1,153,1,1,0,0,0,0,0,0,0,0,0,48,0,0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,SINEŞTI,172992,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:21:11",2123,1950,0,115,58,1373,1200,0,115,58,1285,88,2320,947,64,89,102,100,18,0,0,20,0,0,241,2,0,861,8,1,22,0,0,0,0,0,0,0,0,40,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,ŞIRINEASA,173686,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:44:41",1972,1915,0,31,26,1279,1222,0,31,26,1156,92,2120,872,57,80,92,102,28,0,0,0,0,0,439,4,0,282,2,1,67,0,1,62,0,0,99,0,1,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,SLĂTIOARA,173061,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:29:14",2751,2713,0,33,5,1498,1460,0,33,5,1393,105,3050,1552,69,97,111,99,44,0,0,53,0,0,851,8,0,169,1,1,89,0,1,73,0,1,0,0,0,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,STĂNEŞTI,173132,1,FINAL,UAT,CL,CL_CE,"2020-09-28 13:08:21",960,885,0,64,11,630,555,0,64,11,582,48,980,350,29,40,46,0,0,0,0,0,0,0,66,1,0,351,5,0,128,2,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,ŞTEFĂNEŞTI,173748,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:51:33",2776,2527,1,156,92,1910,1662,0,156,92,1725,185,2980,1070,86,120,138,124,345,2,1,29,0,0,450,3,1,421,3,0,397,3,0,0,0,0,0,0,0,63,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,STOENEŞTI,173230,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:28:00",2886,2805,1,80,0,1881,1800,1,80,0,1720,95,3170,1355,86,120,137,119,75,0,0,0,0,0,247,2,0,1310,11,0,31,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,STOILEŞTI,173374,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:24:48",3092,2976,0,47,69,2016,1900,0,47,69,1899,117,3340,1324,94,132,151,131,61,0,0,0,0,0,1463,11,0,249,1,1,46,0,0,0,0,0,0,0,0,49,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,STROEŞTI,173533,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:48:44",2344,2237,1,65,41,1477,1371,0,65,41,1350,127,2520,1043,67,94,108,118,101,0,1,15,0,0,333,2,1,552,4,0,96,0,1,0,0,0,37,0,0,216,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,ŞUŞANI,173793,1,FINAL,UAT,CL,CL_CE,"2020-09-28 09:57:43",2675,2477,0,158,40,1743,1546,0,158,39,1634,108,2857,1115,81,114,130,115,58,0,0,0,0,0,526,4,1,976,8,0,44,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
