county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-1","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","ALIANȚA USR PLUS-voturi","ALIANȚA USR PLUS-mandate-faza-1","ALIANȚA USR PLUS-mandate-faza-2","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-2","ALIANȚA ELECTORALĂ DL + ALDE""-voturi","ALIANȚA ELECTORALĂ DL + ALDE""-mandate-faza-1","ALIANȚA ELECTORALĂ DL + ALDE""-mandate-faza-2","NECHIFOR IOAN-voturi","NECHIFOR IOAN-mandate-faza-1","NECHIFOR IOAN-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","ANDRICI DORU-voturi","ANDRICI DORU-mandate-faza-1","ANDRICI DORU-mandate-faza-2","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-voturi","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-faza-1","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-faza-2","PARTIDUL DREAPTA LIBERALĂ-voturi","PARTIDUL DREAPTA LIBERALĂ-mandate-faza-1","PARTIDUL DREAPTA LIBERALĂ-mandate-faza-2","ONICIUC ILIE-voturi","ONICIUC ILIE-mandate-faza-1","ONICIUC ILIE-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","LUPANCU NARCIS-voturi","LUPANCU NARCIS-mandate-faza-1","LUPANCU NARCIS-mandate-faza-2","BUŢINCU DORU-voturi","BUŢINCU DORU-mandate-faza-1","BUŢINCU DORU-mandate-faza-2","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-1","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","GIREADĂ DUMITRU-voturi","GIREADĂ DUMITRU-mandate-faza-1","GIREADĂ DUMITRU-mandate-faza-2","LUPUŞOR IOAN-voturi","LUPUŞOR IOAN-mandate-faza-1","LUPUŞOR IOAN-mandate-faza-2","AGACHE STELICĂ-voturi","AGACHE STELICĂ-mandate-faza-1","AGACHE STELICĂ-mandate-faza-2","SÎSÎIAC VASILE-voturi","SÎSÎIAC VASILE-mandate-faza-1","SÎSÎIAC VASILE-mandate-faza-2","BALTARIU ION-STELIAN-voturi","BALTARIU ION-STELIAN-mandate-faza-1","BALTARIU ION-STELIAN-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-voturi","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-mandate-faza-1","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-mandate-faza-2","ILCO ION-voturi","ILCO ION-mandate-faza-1","ILCO ION-mandate-faza-2","UNIUNEA ARMENILOR DIN ROMÂNIA-voturi","UNIUNEA ARMENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA ARMENILOR DIN ROMÂNIA-mandate-faza-2","""ALIANȚA ÎMPREUNĂ PENTRU BOTOȘANI PARTIDUL VERDE-P.N.Ț.C.D.""-voturi","""ALIANȚA ÎMPREUNĂ PENTRU BOTOȘANI PARTIDUL VERDE-P.N.Ț.C.D.""-mandate-faza-1","""ALIANȚA ÎMPREUNĂ PENTRU BOTOȘANI PARTIDUL VERDE-P.N.Ț.C.D.""-mandate-faza-2","PARTIDUL PHRALIPE AL ROMILOR-voturi","PARTIDUL PHRALIPE AL ROMILOR-mandate-faza-1","PARTIDUL PHRALIPE AL ROMILOR-mandate-faza-2","SILEGEANU CĂTĂLIN-voturi","SILEGEANU CĂTĂLIN-mandate-faza-1","SILEGEANU CĂTĂLIN-mandate-faza-2","ZBEREA FLORIN-voturi","ZBEREA FLORIN-mandate-faza-1","ZBEREA FLORIN-mandate-faza-2","CĂRĂUŞU IONUŢ-BOGDAN-voturi","CĂRĂUŞU IONUŢ-BOGDAN-mandate-faza-1","CĂRĂUŞU IONUŢ-BOGDAN-mandate-faza-2","GHERASIM STELIAN-voturi","GHERASIM STELIAN-mandate-faza-1","GHERASIM STELIAN-mandate-faza-2","BURSUC CONSTANTIN-voturi","BURSUC CONSTANTIN-mandate-faza-1","BURSUC CONSTANTIN-mandate-faza-2","ŢUCĂ MARIAN-LAURENŢIU-voturi","ŢUCĂ MARIAN-LAURENŢIU-mandate-faza-1","ŢUCĂ MARIAN-LAURENŢIU-mandate-faza-2","BURLACU MIHAELA-voturi","BURLACU MIHAELA-mandate-faza-1","BURLACU MIHAELA-mandate-faza-2","TIMOFTE IOAN-voturi","TIMOFTE IOAN-mandate-faza-1","TIMOFTE IOAN-mandate-faza-2","ŞERCĂIANU OANA-voturi","ŞERCĂIANU OANA-mandate-faza-1","ŞERCĂIANU OANA-mandate-faza-2","ŞTEFANACHE CONSTANTIN-voturi","ŞTEFANACHE CONSTANTIN-mandate-faza-1","ŞTEFANACHE CONSTANTIN-mandate-faza-2","BUNDUC MIHAI-voturi","BUNDUC MIHAI-mandate-faza-1","BUNDUC MIHAI-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-2"
7,BOTOŞANI,SULIŢA,39051,1,FINAL,UAT,CL,CL_CE,"2020-09-28 09:39:44",2464,2401,0,12,51,1515,1452,0,12,51,1444,71,2693,1178,72,101,115,125,326,2,1,326,2,1,188,1,0,245,1,1,300,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,TODIRENI,39266,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:19:57",2837,2739,2,43,53,1367,1271,0,43,53,1275,92,3051,1684,63,89,102,83,52,0,0,692,8,0,56,0,0,197,2,0,202,2,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,13,0,0,0,0,0,0,0,0
7,BOTOŞANI,TRUŞEŞTI,39328,1,FINAL,UAT,CL,CL_CE,"2020-09-28 14:13:54",4495,4379,1,49,66,2302,2202,1,49,50,2187,109,4856,2554,109,153,174,136,113,0,1,920,6,1,46,0,0,299,2,0,712,5,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,TUDORA,39391,1,FINAL,UAT,CL,CL_CE,"2020-09-28 12:12:48",4035,3921,1,44,69,1995,1882,0,44,69,1840,155,4389,2394,92,128,147,115,204,1,1,646,5,0,32,0,0,106,0,1,783,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0
7,BOTOŞANI,UNGURENI,39417,2,FINAL,UAT,CL,CL_CE,"2020-10-01 15:02:11",5102,5070,0,25,7,2280,2248,0,25,7,2112,167,5634,3354,105,147,168,131,46,0,0,795,6,0,99,0,0,194,1,1,978,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,UNŢENI,39532,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:35:13",2186,2143,0,29,14,1182,1139,0,29,14,1096,86,2368,1186,54,76,87,92,84,0,1,594,6,0,64,0,1,64,0,1,215,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,VĂCULEŞTI,39612,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:32:51",1719,1622,0,33,64,1089,992,0,33,64,1012,76,1761,673,50,70,80,87,75,0,1,467,5,0,52,0,1,132,1,0,234,2,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,"VÂRFU CÂMPULUI",39694,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:49:43",5817,5690,3,106,18,1849,1725,0,106,18,1758,91,6144,4295,87,123,140,113,54,0,0,1079,9,0,213,1,1,0,0,0,412,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,VIIŞOARA,39658,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:49:40",1527,1469,0,25,33,1018,960,0,25,33,936,82,1644,626,46,65,74,74,136,1,1,259,3,0,22,0,0,214,2,1,165,2,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1
7,BOTOŞANI,VLĂDENI,39738,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:33:48",3976,3956,0,20,0,1720,1700,0,20,0,1607,113,4348,2628,80,112,128,115,119,1,0,734,6,0,94,0,1,360,3,0,197,1,1,44,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,VLĂSINEŞTI,39792,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:17:45",2456,2336,1,35,84,1441,1326,0,35,80,1303,136,2661,1222,65,91,104,114,47,0,0,837,7,0,140,1,0,0,0,0,279,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,VORNICENI,39836,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:13:46",3481,3453,0,18,10,1795,1767,0,18,10,1656,138,3793,1999,82,115,132,115,109,0,1,549,4,1,0,0,0,20,0,0,848,7,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,VORONA,39872,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:52:18",6250,6156,4,38,52,2390,2300,0,38,52,2209,181,6802,4412,110,154,176,135,129,0,1,1206,8,1,81,0,0,126,0,1,574,4,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
