county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PRO CARAȘ-SEVERIN-voturi","PRO CARAȘ-SEVERIN-mandate-faza-1","PRO CARAȘ-SEVERIN-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-2","HURDUZEU IACOB-voturi","HURDUZEU IACOB-mandate-faza-1","HURDUZEU IACOB-mandate-faza-2","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-1","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","UNIUNEA CREȘTIN DEMOCRATĂ DLN ROMÂNIA-voturi","UNIUNEA CREȘTIN DEMOCRATĂ DLN ROMÂNIA-mandate-faza-1","UNIUNEA CREȘTIN DEMOCRATĂ DLN ROMÂNIA-mandate-faza-2","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-1","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","ALIANȚA USR PLUS-voturi","ALIANȚA USR PLUS-mandate-faza-1","ALIANȚA USR PLUS-mandate-faza-2","STĂNCIONI PETRU-TUDOR-voturi","STĂNCIONI PETRU-TUDOR-mandate-faza-1","STĂNCIONI PETRU-TUDOR-mandate-faza-2","UNIUNEA SÂRBILOR DIN ROMÂNIA-voturi","UNIUNEA SÂRBILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA SÂRBILOR DIN ROMÂNIA-mandate-faza-2","PRO ROMÂNIA-ALDE-voturi","PRO ROMÂNIA-ALDE-mandate-faza-1","PRO ROMÂNIA-ALDE-mandate-faza-2","PARTIDUL RE:START ROMÂNIA-voturi","PARTIDUL RE:START ROMÂNIA-mandate-faza-1","PARTIDUL RE:START ROMÂNIA-mandate-faza-2","PSD-PRO ROMÂNIA-voturi","PSD-PRO ROMÂNIA-mandate-faza-1","PSD-PRO ROMÂNIA-mandate-faza-2","DUCA LUCIAN-voturi","DUCA LUCIAN-mandate-faza-1","DUCA LUCIAN-mandate-faza-2","GÂRDAN LAVINIA-IONELA-voturi","GÂRDAN LAVINIA-IONELA-mandate-faza-1","GÂRDAN LAVINIA-IONELA-mandate-faza-2","UNIUNEA CROAȚILOR DIN ROMÂNIA-voturi","UNIUNEA CROAȚILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA CROAȚILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-g8","CERNESCU NICOLAIE-voturi","CERNESCU NICOLAIE-mandate-faza-1","CERNESCU NICOLAIE-mandate-faza-2","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-mandate-g8","PARTIDUL SOCIALIST ROMÂN-voturi","PARTIDUL SOCIALIST ROMÂN-mandate-faza-1","PARTIDUL SOCIALIST ROMÂN-mandate-faza-2","DRĂGOI IOAN-voturi","DRĂGOI IOAN-mandate-faza-1","DRĂGOI IOAN-mandate-faza-2","MESAROŞ IOAN-voturi","MESAROŞ IOAN-mandate-faza-1","MESAROŞ IOAN-mandate-faza-2","BĂCALĂ GHEORGHE-voturi","BĂCALĂ GHEORGHE-mandate-faza-1","BĂCALĂ GHEORGHE-mandate-faza-2","GHIMBOAŞĂ NICOLAE-voturi","GHIMBOAŞĂ NICOLAE-mandate-faza-1","GHIMBOAŞĂ NICOLAE-mandate-faza-2","BĂRAN ROLAND-LIVIU-voturi","BĂRAN ROLAND-LIVIU-mandate-faza-1","BĂRAN ROLAND-LIVIU-mandate-faza-2","BUZESCU ILIE-voturi","BUZESCU ILIE-mandate-faza-1","BUZESCU ILIE-mandate-faza-2","MATEESCU POMPILIU-voturi","MATEESCU POMPILIU-mandate-faza-1","MATEESCU POMPILIU-mandate-faza-2","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-voturi","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-mandate-faza-1","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-mandate-faza-2","HEGEDŰS MARIUS-DANIEL-voturi","HEGEDŰS MARIUS-DANIEL-mandate-faza-1","HEGEDŰS MARIUS-DANIEL-mandate-faza-2","PARTIDUL NAȚIONAL ROMÂN-voturi","PARTIDUL NAȚIONAL ROMÂN-mandate-faza-1","PARTIDUL NAȚIONAL ROMÂN-mandate-faza-2","TORCEA VICTOR-voturi","TORCEA VICTOR-mandate-faza-1","TORCEA VICTOR-mandate-faza-2","NEDA DORU-voturi","NEDA DORU-mandate-faza-1","NEDA DORU-mandate-faza-2","ŢIŢIRIGĂ DĂNUŢ-CRISTIAN-voturi","ŢIŢIRIGĂ DĂNUŢ-CRISTIAN-mandate-faza-1","ŢIŢIRIGĂ DĂNUŢ-CRISTIAN-mandate-faza-2","BLEDEA VASILE-voturi","BLEDEA VASILE-mandate-faza-1","BLEDEA VASILE-mandate-faza-2","PARTIDUL NOUA DREAPTĂ-voturi","PARTIDUL NOUA DREAPTĂ-mandate-faza-1","PARTIDUL NOUA DREAPTĂ-mandate-faza-2","MOŢI ION-voturi","MOŢI ION-mandate-faza-1","MOŢI ION-mandate-faza-2","GHELEŞAN MIOARA-voturi","GHELEŞAN MIOARA-mandate-faza-1","GHELEŞAN MIOARA-mandate-faza-2","VIERICIU DUMITRU-voturi","VIERICIU DUMITRU-mandate-faza-1","VIERICIU DUMITRU-mandate-faza-2","IANOŞEL NICOLAE-voturi","IANOŞEL NICOLAE-mandate-faza-1","IANOŞEL NICOLAE-mandate-faza-2","SERACIN AUREL-voturi","SERACIN AUREL-mandate-faza-1","SERACIN AUREL-mandate-faza-2"
11,CARAŞ-SEVERIN,ARMENIŞ,51243,1,FINAL,UAT,CL,CL_CE,"2020-09-28 19:55:06",2092,1953,6,90,43,1630,1497,1,90,42,1563,67,2163,533,78,109,125,139,618,4,1,457,3,0,224,1,1,147,1,0,27,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,BĂNIA,51305,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:13:48",1539,1410,1,96,32,1118,989,1,96,32,1073,45,1552,434,53,75,85,88,347,3,1,0,0,0,93,1,0,21,0,0,0,0,0,0,0,0,83,0,1,51,0,0,318,3,0,70,0,1,60,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,BĂUŢAR,51332,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:46:13",2167,2009,1,97,60,1547,1389,1,97,60,1481,66,2269,722,74,103,118,125,553,4,0,0,0,0,220,1,1,0,0,0,0,0,0,0,0,0,0,0,0,135,1,0,358,2,1,0,0,0,0,0,0,111,0,1,37,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,BERLIŞTE,51387,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:33:41",1027,930,10,71,16,657,570,0,71,16,630,27,1036,379,31,44,50,63,281,4,0,0,0,0,55,0,1,0,0,0,0,0,0,0,0,0,17,0,0,22,0,0,193,3,0,0,0,0,0,0,0,38,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,BERZASCA,51449,1,FINAL,UAT,CL,CL_CE,"2020-09-28 12:24:13",2355,2181,2,139,33,1353,1181,0,139,33,1285,68,2407,1054,64,89,102,105,291,2,1,732,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,58,0,0,37,0,0,0,0,0,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,BERZOVIA,51500,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:12:43",3318,3184,1,116,17,1876,1742,1,116,17,1772,104,3496,1620,88,124,141,117,773,6,1,0,0,0,82,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,5,0,0,0,0,0,0,0,45,0,0,49,0,0,0,0,0,0,0,0,149,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,BOLVAŞNIŢA,51546,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:01:25",1192,1135,0,43,14,837,780,0,43,14,807,30,1253,413,40,56,64,82,192,2,0,0,0,0,64,0,1,0,0,0,76,0,1,0,0,0,32,0,0,35,0,0,270,3,0,0,0,0,44,0,1,0,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,BOZOVICI,51573,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:52:14",2514,2360,1,76,77,1379,1225,1,76,77,1309,70,2595,1216,65,91,104,117,365,3,0,0,0,0,104,0,1,0,0,0,0,0,0,0,0,0,190,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,BREBU,51626,1,FINAL,UAT,CL,CL_CE,"2020-09-28 16:50:25",1206,918,1,221,66,936,648,1,221,66,888,48,1052,116,44,62,71,91,252,2,1,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,3,0,0,289,3,0,215,2,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"BREBU NOU",51662,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:48:51",438,273,5,159,1,251,87,4,159,1,244,7,402,150,12,17,19,26,80,3,1,42,1,1,0,0,0,0,0,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,BUCHIN,51699,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:42:08",1779,1705,5,44,25,1000,929,2,44,25,951,49,1871,871,47,66,76,83,384,4,1,295,3,0,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,BUCOŞNIŢA,51751,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:40:36",2423,2340,0,44,39,1419,1336,0,44,39,1348,57,2640,1235,67,94,107,114,212,1,1,891,7,1,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,CARAŞOVA,51804,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:44:55",2568,2510,5,25,28,1227,1172,2,25,28,1125,102,2769,1542,56,78,90,99,355,3,1,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,419,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,CĂRBUNARI,51840,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:53:15",871,784,0,46,41,599,512,0,46,41,574,25,859,260,28,40,45,52,99,1,1,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,27,0,0,15,0,0,323,6,0,0,0,0,23,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"CICLOVA ROMÂNĂ",51948,2,FINAL,UAT,CL,CL_CE,"2020-10-01 19:57:19",1518,1346,3,128,41,978,808,1,128,41,920,58,1478,500,46,64,73,80,426,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,101,1,0,32,0,0,192,2,1,0,0,0,0,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,CIUCHICI,51984,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:33:08",957,841,2,76,38,614,500,0,76,38,568,46,934,320,28,39,45,60,101,1,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,5,0,0,0,0,31,0,0,52,0,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,CIUDANOVIŢA,52035,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:09:26",510,469,0,26,15,343,302,0,26,15,316,27,548,205,15,22,25,33,30,0,1,199,6,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"CONSTANTIN DAICOVICIU",51877,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:33:39",2485,2333,5,92,55,1609,1459,3,92,55,1515,94,2548,939,75,106,121,122,497,4,0,0,0,0,79,0,1,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,COPĂCELE,52062,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:43:21",1098,925,0,117,56,746,573,0,117,56,682,64,1017,268,34,47,54,75,190,2,1,243,3,0,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,CORNEA,52115,2,FINAL,UAT,CL,CL_CE,"2020-10-01 20:34:18",1495,1426,0,25,44,1072,1003,0,25,44,1007,65,1595,523,50,70,80,87,192,2,0,0,0,0,60,0,1,21,0,0,69,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,111,1,0,25,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,275,3,0,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,CORNEREVA,52160,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:59:05",2406,2280,0,62,64,1687,1561,0,62,64,1581,106,2555,868,79,110,126,143,314,2,0,1040,7,1,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,CORONINI,53489,1,FINAL,UAT,CL,CL_CE,"2020-09-28 14:48:13",1705,1615,0,59,31,1123,1033,0,59,31,1044,78,1773,650,52,73,83,84,233,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,DALBOŞEŢ,52570,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:54:56",1456,1338,1,54,63,1071,954,0,54,63,1011,60,1472,401,50,70,80,91,233,2,0,0,0,0,202,2,0,0,0,0,0,0,0,0,0,0,176,1,1,0,0,0,0,0,0,0,0,0,89,0,1,0,0,0,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,DOCLIN,52650,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:33:16",1594,1439,7,81,67,1005,853,4,81,67,959,46,1783,778,47,67,76,83,303,3,1,620,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
