county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-2","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-1","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL CIVIC MAGHIAR-voturi","PARTIDUL CIVIC MAGHIAR-mandate-faza-1","PARTIDUL CIVIC MAGHIAR-mandate-faza-2","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-g8","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","ALIANȚA USR PLUS-voturi","ALIANȚA USR PLUS-mandate-faza-1","ALIANȚA USR PLUS-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","BOTA NICOLAE-FLORIN-voturi","BOTA NICOLAE-FLORIN-mandate-faza-1","BOTA NICOLAE-FLORIN-mandate-faza-2","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-voturi","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-mandate-faza-1","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU MIHALACHE-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU MIHALACHE-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU MIHALACHE-mandate-faza-2","GĂLE VASILE-voturi","GĂLE VASILE-mandate-faza-1","GĂLE VASILE-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","CIORĂ VASILE-voturi","CIORĂ VASILE-mandate-faza-1","CIORĂ VASILE-mandate-faza-2","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-voturi","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-mandate-faza-1","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-mandate-faza-2","NONN ARPAD-ERNEST-voturi","NONN ARPAD-ERNEST-mandate-faza-1","NONN ARPAD-ERNEST-mandate-faza-2","IONUCZ TIBERIU-ANTON-voturi","IONUCZ TIBERIU-ANTON-mandate-faza-1","IONUCZ TIBERIU-ANTON-mandate-faza-2","CĂVĂŞAN EMIL-DANIEL-voturi","CĂVĂŞAN EMIL-DANIEL-mandate-faza-1","CĂVĂŞAN EMIL-DANIEL-mandate-faza-2","SAS IOAN-voturi","SAS IOAN-mandate-faza-1","SAS IOAN-mandate-faza-2","MOIŞ GHEORGHE-voturi","MOIŞ GHEORGHE-mandate-faza-1","MOIŞ GHEORGHE-mandate-faza-2","POP VASILE-voturi","POP VASILE-mandate-faza-1","POP VASILE-mandate-faza-2","MIHOC VASILE-voturi","MIHOC VASILE-mandate-faza-1","MIHOC VASILE-mandate-faza-2","OROS ADRIAN-IONEL-voturi","OROS ADRIAN-IONEL-mandate-faza-1","OROS ADRIAN-IONEL-mandate-faza-2","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-1","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","MAG MARINEL-DUMITRU-voturi","MAG MARINEL-DUMITRU-mandate-faza-1","MAG MARINEL-DUMITRU-mandate-faza-2","ALIANȚA ELECTORALĂ ""PSD+ALDE""-voturi","ALIANȚA ELECTORALĂ ""PSD+ALDE""-mandate-faza-1","ALIANȚA ELECTORALĂ ""PSD+ALDE""-mandate-faza-2","CIUTĂ ILIE-voturi","CIUTĂ ILIE-mandate-faza-1","CIUTĂ ILIE-mandate-faza-2","RACOLŢA IOAN-SORIN-voturi","RACOLŢA IOAN-SORIN-mandate-faza-1","RACOLŢA IOAN-SORIN-mandate-faza-2","PARTIDUL NOUA ROMÂNIE-voturi","PARTIDUL NOUA ROMÂNIE-mandate-faza-1","PARTIDUL NOUA ROMÂNIE-mandate-faza-2","PARTIDUL RE:START ROMÂNIA-voturi","PARTIDUL RE:START ROMÂNIA-mandate-faza-1","PARTIDUL RE:START ROMÂNIA-mandate-faza-2","ZSIDO LORANT-GABOR-voturi","ZSIDO LORANT-GABOR-mandate-faza-1","ZSIDO LORANT-GABOR-mandate-faza-2","LUDRÓCZKI ALEXANDRU-voturi","LUDRÓCZKI ALEXANDRU-mandate-faza-1","LUDRÓCZKI ALEXANDRU-mandate-faza-2","DOBRA CONSTANTIN-voturi","DOBRA CONSTANTIN-mandate-faza-1","DOBRA CONSTANTIN-mandate-faza-2","ANIŢAS IOAN-voturi","ANIŢAS IOAN-mandate-faza-1","ANIŢAS IOAN-mandate-faza-2","SIMON LEVENTE-voturi","SIMON LEVENTE-mandate-faza-1","SIMON LEVENTE-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-g8","TUNS IONEL-voturi","TUNS IONEL-mandate-faza-1","TUNS IONEL-mandate-faza-2","SOLOMEŞ IACOB-voturi","SOLOMEŞ IACOB-mandate-faza-1","SOLOMEŞ IACOB-mandate-faza-2","ALIANȚA ELECTORALĂ ""PSD+ALDE+PRO""-voturi","ALIANȚA ELECTORALĂ ""PSD+ALDE+PRO""-mandate-faza-1","ALIANȚA ELECTORALĂ ""PSD+ALDE+PRO""-mandate-faza-2","KONTZ ZOLTAN-voturi","KONTZ ZOLTAN-mandate-faza-1","KONTZ ZOLTAN-mandate-faza-2","ALIANȚA ELECTORALĂ ""ALDE+PRO""-voturi","ALIANȚA ELECTORALĂ ""ALDE+PRO""-mandate-faza-1","ALIANȚA ELECTORALĂ ""ALDE+PRO""-mandate-faza-2","GYAKON-VAGNER VICTOR-voturi","GYAKON-VAGNER VICTOR-mandate-faza-1","GYAKON-VAGNER VICTOR-mandate-faza-2","BUZILĂ RADU-VASILE-voturi","BUZILĂ RADU-VASILE-mandate-faza-1","BUZILĂ RADU-VASILE-mandate-faza-2","PARTIDUL VERDE-mandate-g9","ALIANȚA VIILE SATU MARE PNL-USR-voturi","ALIANȚA VIILE SATU MARE PNL-USR-mandate-faza-1","ALIANȚA VIILE SATU MARE PNL-USR-mandate-faza-2","PINTEA TIBERIU-voturi","PINTEA TIBERIU-mandate-faza-1","PINTEA TIBERIU-mandate-faza-2"
32,"SATU MARE","ORAŞ LIVADA",138039,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:17:19",5772,5673,7,53,39,2618,2525,1,53,39,2518,100,6284,3666,125,176,201,161,1699,10,1,0,0,0,0,0,0,311,1,1,102,0,0,406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE","ORAŞ NEGREŞTI-OAŞ",136599,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:02:28",14063,13934,14,92,23,4832,4717,0,92,23,4660,172,15369,10537,233,326,372,246,0,0,0,0,0,0,96,0,0,2703,10,1,140,0,0,1060,4,0,0,0,0,0,0,0,0,112,0,0,429,1,1,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE","ORAŞ TĂŞNAD",136642,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:48:00",7578,7361,2,97,118,4249,4034,0,97,118,4046,203,8350,4101,202,283,323,246,1037,4,0,0,0,0,0,0,0,568,2,0,918,3,1,604,2,1,0,0,0,0,0,0,0,136,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,1,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE","ORAŞU NOU",138351,1,FINAL,UAT,CL,CL_CE,"2020-09-28 09:55:49",3129,2984,7,53,85,1718,1577,4,53,84,1603,115,3424,1706,80,112,128,119,1052,8,1,0,0,0,81,0,0,107,0,1,0,0,0,84,0,1,0,0,0,0,0,0,0,100,0,1,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",PĂULEŞTI,138431,2,FINAL,UAT,CL,CL_CE,"2020-10-07 19:48:01",4864,4753,7,85,19,2676,2571,1,85,19,2566,110,5230,2554,128,179,205,152,830,5,0,0,0,0,45,0,0,313,2,0,74,0,0,1148,7,1,47,0,0,0,0,0,0,42,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",PETREŞTI,138501,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:40:02",1649,1603,3,16,27,720,675,2,16,27,678,42,1791,1071,33,47,54,61,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",PIR,138538,1,FINAL,UAT,CL,CL_CE,"2020-09-28 17:46:15",1241,1214,1,18,8,726,700,0,18,8,663,63,1353,627,33,46,53,57,222,3,1,0,0,0,6,0,0,271,4,1,10,0,0,93,1,0,48,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",PIŞCOLT,138574,2,FINAL,UAT,CL,CL_CE,"2020-10-07 21:12:24",2478,2437,1,31,9,1408,1368,0,31,9,1250,158,2706,1298,62,87,100,89,235,2,1,0,0,0,0,0,0,163,1,1,126,1,0,566,6,0,0,0,0,0,0,0,0,76,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",POMI,138618,2,FINAL,UAT,CL,CL_CE,"2020-10-01 14:29:08",1728,1486,2,181,59,1171,929,2,181,59,1100,71,1636,465,55,77,88,97,0,0,0,0,0,0,0,0,0,0,0,0,125,1,0,317,3,0,0,0,0,0,0,0,0,82,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",PORUMBEŞTI,180028,1,FINAL,UAT,CL,CL_CE,"2020-09-28 02:35:00",2078,2039,5,8,26,1112,1076,2,8,26,1060,52,2345,1233,53,74,84,96,799,8,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,1,147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",RACŞA,180091,2,FINAL,UAT,CL,CL_CE,"2020-10-01 15:32:43",2504,2403,0,24,77,1223,1122,0,24,77,1123,100,2687,1464,56,78,89,98,0,0,0,0,0,0,0,0,0,685,6,1,3,0,0,135,1,0,0,0,0,0,0,0,0,262,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",SĂCĂŞENI,138770,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:22:51",985,942,1,17,25,581,539,0,17,25,534,47,1028,447,26,37,42,56,240,4,0,0,0,0,38,0,1,43,0,1,50,0,1,76,1,0,24,0,0,0,0,0,0,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",SANISLĂU,138663,1,FINAL,UAT,CL,CL_CE,"2020-09-28 12:00:52",3016,2971,3,25,17,1464,1422,0,25,17,1362,102,3300,1836,68,95,108,101,0,0,0,0,0,0,84,0,1,167,1,0,0,0,0,180,1,1,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,886,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",SANTĂU,138734,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:58:24",2022,1926,2,42,52,1180,1086,0,42,52,1142,38,2193,1013,57,79,91,93,159,1,1,0,0,0,22,0,0,48,0,0,44,0,0,869,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",SĂUCA,138805,2,FINAL,UAT,CL,CL_CE,"2020-10-07 21:35:51",1141,1093,1,36,11,767,720,0,36,11,688,77,1188,423,34,48,55,57,50,0,0,0,0,0,69,1,0,171,3,0,62,1,0,120,2,0,14,0,0,0,0,0,0,162,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",SOCOND,138869,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:42:31",2089,1953,2,88,46,1365,1231,0,88,46,1287,78,2185,820,64,90,102,111,0,0,0,0,0,0,27,0,0,340,3,0,0,0,0,882,7,1,0,0,0,0,0,0,0,8,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",SUPUR,138921,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:02:36",3272,3184,2,85,1,1800,1713,1,85,1,1726,74,3561,1761,86,120,138,130,345,2,1,0,0,0,0,0,0,467,3,0,0,0,0,879,6,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE","TARNA MARE",139009,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:13:03",3143,3088,2,24,29,1307,1253,1,24,29,1183,124,3402,2095,59,82,94,87,82,0,0,0,0,0,0,0,0,151,1,1,149,1,1,679,7,1,0,0,0,75,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",TÂRŞOLŢ,139143,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:31:53",2532,2496,0,5,31,751,715,0,5,31,668,83,2752,2001,33,46,53,49,0,0,0,0,0,0,111,2,0,43,0,1,26,0,0,287,5,1,0,0,0,0,0,0,0,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",TEREBEŞTI,139054,1,FINAL,UAT,CL,CL_CE,"2020-09-28 09:16:38",1483,1387,0,40,56,976,880,0,40,56,887,87,1596,622,44,62,70,76,0,0,0,0,0,0,94,1,0,431,5,1,0,0,0,233,3,0,0,0,0,80,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",TIREAM,139107,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:44:05",1922,1852,2,33,35,1019,950,1,33,35,917,102,2085,1066,45,64,73,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,1,484,5,1,0,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",TURŢ,139170,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:47:38",6461,6403,0,30,28,2314,2256,0,30,28,2149,159,7118,4810,107,150,171,140,0,0,0,0,0,0,0,0,0,280,2,0,0,0,0,1166,8,0,0,0,0,0,0,0,0,49,0,0,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",TURULUNG,139214,2,FINAL,UAT,CL,CL_CE,"2020-10-01 14:31:37",3464,3408,3,33,20,1592,1538,1,33,20,1455,137,3763,2171,72,101,116,104,484,4,1,0,0,0,24,0,0,119,1,0,52,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",URZICENI,139250,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:19:41",1261,1213,12,15,21,752,715,1,15,21,728,24,1362,610,36,50,58,80,436,5,1,0,0,0,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
