precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PSD-PRO BUZĂU-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA UNIUNEA SALVAȚI ROMÂNIA PARTIDUL LIBERTATE UNITATE ȘI SOLIDARITATE (ALIANȚA USR PLUS)-voturi"
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",28,"MUNICIPIUL BUZĂU",44818,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:17:36",1593,1586,0,7,0,558,551,0,7,0,523,35,1773,1215,318,47,20,76,62
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",29,"MUNICIPIUL BUZĂU",44818,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:20:29",1333,1324,1,8,0,560,552,0,8,0,534,26,1488,928,349,42,25,54,64
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",26,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:03:42",1567,1562,1,4,0,537,533,0,4,0,508,29,1743,1206,345,31,20,63,49
10,BUZĂU,"ŞCOALA GIMNAZIALĂ IZVORU DULCE",284,MEREI,47453,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:33:31",738,724,0,13,1,306,292,0,13,1,283,23,806,500,174,31,21,50,7
10,BUZĂU,"ȘCOALA GIMNAZIALĂ LUNCA",181,"C.A. ROSETTI",45815,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:10:24",802,796,0,6,0,544,538,0,6,0,434,110,874,330,136,15,143,125,15
10,BUZĂU,"ŞCOALA GIMNAZIALĂ LUNCA PRIPORULUI",109,"ORAŞ NEHOIU",47916,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:31",601,586,0,6,9,416,401,0,6,9,383,33,700,284,154,45,7,136,41
10,BUZĂU,"ȘCOALA GIMNAZIALĂ MĂGURA",266,MĂGURA,47337,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:51",1066,1014,0,5,47,775,723,0,5,47,721,54,1172,397,551,59,11,75,25
10,BUZĂU,"ȘCOALA GIMNAZIALĂ MĂTESTI",349,SĂPOCA,49206,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:10:36",1410,1386,0,14,10,836,814,0,14,8,773,63,1536,700,413,68,42,215,35
10,BUZĂU,"ŞCOALA GIMNAZIALĂ MEREI",279,MEREI,47453,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:40:32",909,893,0,11,5,490,474,0,11,5,444,46,1001,511,238,50,103,28,25
10,BUZĂU,"ŞCOALA GIMNAZIALA MIHAILESTI",287,MIHĂILEŞTI,47578,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:27:37",992,916,0,33,43,681,605,0,33,43,557,124,1059,378,349,137,5,46,20
10,BUZĂU,"ŞCOALA GIMNAZIALĂ MÎNZĂLEŞTI",274,MÂNZĂLEŞTI,47630,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:57:57",623,596,0,12,15,446,419,0,12,15,379,67,684,238,230,29,21,68,31
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ” M. KOGĂLNICEANU”",78,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:32:05",1604,1599,0,5,0,492,487,0,5,0,444,48,1763,1271,250,42,32,88,32
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ” M. KOGĂLNICEANU”",79,"MUNICIPIUL BUZĂU",44818,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:37:21",1690,1683,0,6,1,568,561,0,6,1,492,76,1861,1293,250,151,24,49,18
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ” M. KOGĂLNICEANU”",80,"MUNICIPIUL BUZĂU",44818,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:12:53",1684,1677,0,7,0,605,598,0,7,0,531,74,1842,1237,360,111,19,25,16
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NĂENI",293,NĂENI,47854,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:26",492,436,0,45,11,378,322,0,45,11,328,50,461,83,154,133,17,13,11
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”N.CONSTANTINESCU”",41,"MUNICIPIUL BUZĂU",44818,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:24:36",959,953,1,5,0,373,368,0,5,0,361,12,1086,713,219,23,19,57,43
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”N.CONSTANTINESCU”",42,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:06:29",603,596,0,7,0,603,596,0,7,0,562,41,1811,1208,288,67,32,107,68
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”N.CONSTANTINESCU”",40,"MUNICIPIUL BUZĂU",44818,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:11:16",1040,1028,0,12,0,383,371,0,12,0,360,23,1159,776,209,19,14,60,58
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”NICOLAE IOAN JILINSCHI” VERNEȘTI",403,VERNEŞTI,50102,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:03:52",1911,1894,3,12,2,857,843,0,12,2,784,73,2113,1256,411,95,23,156,99
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NICOLEŞTI",323,PUIEŞTI,48842,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:31:45",554,542,1,7,4,303,292,0,7,4,252,51,620,317,152,13,14,58,15
10,BUZĂU,"SCOALA GIMNAZIALA NR.1",327,RÂMNICELU,48968,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:48",1030,1013,1,16,0,693,676,1,16,0,636,57,1117,424,174,215,12,220,15
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR. 1",97,"MUNICIPIUL RÂMNICU SĂRAT",44845,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:22:29",1130,1112,0,12,6,545,527,0,12,6,508,37,1258,713,254,64,11,142,37
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR.11",2,"MUNICIPIUL BUZĂU",44818,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:50",1335,1330,0,5,0,468,463,0,5,0,441,27,1501,1033,266,30,9,82,54
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR.11",4,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:16:38",1594,1588,1,5,0,610,605,0,5,0,576,34,1791,1181,384,37,16,72,67
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR.11",5,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:36:13",1411,1406,0,5,0,499,494,0,5,0,476,23,1576,1077,295,34,22,66,59
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR.11",3,"MUNICIPIUL BUZĂU",44818,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 18:10:37",1546,1535,1,10,0,575,565,0,10,0,551,24,1714,1139,330,48,21,81,71
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR.1 CĂTINA",189,CĂTINA,45959,6,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:02:18",626,578,0,21,27,446,398,0,21,27,389,57,679,233,156,27,8,190,8
10,BUZĂU,"SCOALA GIMNAZIALA NR.1 COMUNA PADINA",300,PADINA,48138,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:57:10",982,973,0,9,0,435,426,0,9,0,377,58,1084,649,142,56,23,126,30
10,BUZĂU,"SCOALA GIMNAZIALA NR 1 VILCELELE",402,VÂLCELELE,50399,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:38:02",1343,1131,0,180,32,1107,895,0,180,32,932,143,1242,167,709,122,15,49,37
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR. 2",98,"MUNICIPIUL RÂMNICU SĂRAT",44845,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:20",1742,1723,0,7,12,767,748,0,7,12,728,39,1937,1170,376,56,24,213,59
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR.2 CORBU",190,CĂTINA,45959,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:41:45",740,618,0,98,24,569,447,0,98,24,506,63,710,141,350,16,16,109,15
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR. 6",94,"MUNICIPIUL RÂMNICU SĂRAT",44845,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:04:49",1955,1941,2,12,0,876,864,0,12,0,824,52,2141,1265,450,76,17,208,73
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR. 7",14,"MUNICIPIUL BUZĂU",44818,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:15:20",1754,1743,0,11,0,651,640,0,11,0,612,39,1914,1263,380,40,24,82,86
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR. 7",13,"MUNICIPIUL BUZĂU",44818,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:29",1769,1761,0,8,0,650,642,0,8,0,619,31,1937,1287,395,44,25,100,55
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”N.TITULESCU”",63,"MUNICIPIUL BUZĂU",44818,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:33:17",1291,1280,4,7,0,449,442,0,7,0,434,15,1422,973,220,34,14,92,74
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”N.TITULESCU”",64,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:01:29",1451,1439,1,11,0,551,540,0,11,0,513,38,1593,1042,259,48,25,114,67
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ODĂILE",297,ODĂILE,48021,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:20",615,586,0,14,15,419,390,0,14,15,346,73,662,243,245,23,14,48,16
10,BUZĂU,"ȘCOALA GIMNAZIALĂ OREAVUL",398,"VALEA RÂMNICULUI",50022,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:25:21",1900,1862,3,20,15,1022,987,0,20,15,918,104,2070,1048,546,55,26,258,33
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PĂLTINIŞ",254,"GURA TEGHII",47079,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:38:33",509,497,0,5,7,350,339,0,5,6,316,34,550,200,69,177,4,55,11
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PĂNĂTĂU",302,PĂNĂTĂU,48227,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:13:58",1225,1225,0,0,0,619,619,0,0,0,552,67,1353,734,426,60,7,37,22
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”P.H. ZANGOPOL”",36,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:14:08",1545,1533,0,12,0,612,600,0,12,0,553,59,1705,1093,348,44,27,89,45
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”P.H. ZANGOPOL”",34,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:48:08",977,972,0,5,0,315,310,0,5,0,298,17,1069,754,191,24,10,39,34
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”P.H. ZANGOPOL”",35,"MUNICIPIUL BUZĂU",44818,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:36:13",1219,1215,0,4,0,440,436,0,4,0,405,35,1356,916,272,43,17,52,21
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PIETROASELE",311,PIETROASELE,48487,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:34",1558,1519,0,10,29,818,779,0,10,29,765,53,1672,854,421,94,19,206,25
10,BUZĂU,"ŞCOALA GIMNAZIALA PITULICEA",243,"GLODEANU SĂRAT",46867,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:52",732,722,0,5,5,478,468,0,5,5,425,53,812,334,203,153,5,52,12
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PLEȘCOI",152,BERCA,45101,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:44",817,807,0,8,2,372,362,0,8,2,349,23,1000,628,254,11,12,46,26
10,BUZĂU,"ȘCOALA GIMNAZIALĂ PLEȘCOI",153,BERCA,45101,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:28:41",730,720,0,8,2,379,369,0,8,2,369,10,800,421,264,15,15,41,34
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PLEVNA",253,GREBĂNU,47006,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:45",1212,1126,0,45,41,805,719,0,45,41,698,107,1235,430,501,31,16,132,18
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PODGORIA",314,PODGORIA,48682,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:59:45",1284,1244,0,10,30,649,609,0,10,30,563,86,1413,764,381,44,15,103,20
10,BUZĂU,"SCOALA GIMNAZIALA PROFESOR CONSTANTIN DINCA ULMENI",388,ULMENI,49894,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:48:40",1238,1184,2,12,40,676,623,1,12,40,595,81,1343,667,438,47,15,70,25
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PUIEŞTII DE JOS",322,PUIEŞTI,48842,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:28",1076,1064,0,9,3,605,593,0,9,3,513,92,1176,571,188,71,57,174,23
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ROBEASCA",332,ROBEASCA,49019,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:33:08",575,530,0,3,42,324,279,0,3,42,269,55,632,308,174,40,29,21,5
10,BUZĂU,"ȘCOALA GIMNAZIALĂ SĂPOCA",348,SĂPOCA,49206,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:43:20",1464,1424,0,21,19,841,803,0,21,17,736,105,1597,756,425,49,8,222,32
10,BUZĂU,"ŞCOALA GIMNAZIALĂ SAT AMARA",138,"BALTA ALBĂ",44934,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:39:44",1209,1018,2,142,47,1017,827,1,142,47,846,171,1329,312,395,403,5,26,17
10,BUZĂU,"SCOALA GIMNAZIALĂ SAT BALTA TOCILA",356,SCORŢOASA,49313,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:44",258,247,0,11,0,157,146,0,11,0,138,19,274,117,48,71,1,8,10
10,BUZĂU,"ŞCOALA GIMNAZIALĂ SAT CINDEŞTI",405,VERNEŞTI,50102,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:02:15",1351,1342,0,9,0,660,651,0,9,0,560,100,1486,826,147,347,14,43,9
10,BUZĂU,"ŞCOALA GIMNAZIALĂ SAT CÎNDEȘTI",404,VERNEŞTI,50102,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:42:42",1391,1383,1,7,0,711,704,0,7,0,608,103,1525,814,186,350,10,42,20
10,BUZĂU,"ŞCOALA GIMNAZIALA SAT HALEŞ, COMUNA TISAU",376,TISĂU,49643,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:01",773,756,0,17,0,430,413,0,17,0,380,50,840,410,66,53,28,218,15
10,BUZĂU,"ŞCOALA GIMNAZIALĂ SAT SCĂRIŞOARA, COMUNA CISLĂU",209,CISLĂU,46313,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:31:47",1039,1009,0,9,21,657,627,0,9,21,578,79,1136,479,393,73,17,73,22
10,BUZĂU,"SCOALA GIMNAZIALA SCURTEŞTI",396,"VADU PAŞII",49956,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:35:18",1622,1590,0,17,15,1034,1002,0,17,15,944,90,1787,753,462,51,10,401,20
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”SF.APOSTOL ANDREI”",67,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:14:27",1482,1471,3,8,0,522,514,0,8,0,495,27,1663,1141,296,45,31,65,58
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”SF.APOSTOL ANDREI”",65,"MUNICIPIUL BUZĂU",44818,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 19:50:37",1325,1299,1,8,17,441,416,0,8,17,427,13,1437,996,275,32,18,52,50
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”SF.APOSTOL ANDREI”",66,"MUNICIPIUL BUZĂU",44818,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:07:35",1419,1410,0,8,1,472,463,0,8,1,446,26,1555,1083,279,32,23,71,41
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”SF.APOSTOL ANDREI”",68,"MUNICIPIUL BUZĂU",44818,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:24:41",1704,1695,1,8,0,654,646,0,8,0,614,40,1901,1247,363,61,23,112,55
10,BUZĂU,"ŞCOALA GIMNAZIALĂ SMÎRDAN",166,BRĂDEANU,45496,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:51",720,711,0,7,2,437,428,0,7,2,373,64,789,352,184,20,8,157,4
10,BUZĂU,"ŞCOALA GIMNAZIALA STĂNCEŞTI",397,"VADU PAŞII",49956,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:32:07",1225,1215,0,5,5,817,807,0,5,5,704,113,1345,528,365,35,23,263,18
10,BUZĂU,"SCOALA GIMNAZIALA STILPU",371,STÂLPU,49625,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:53:23",1380,1355,0,7,18,876,851,0,7,18,797,79,1517,641,640,33,10,88,26
10,BUZĂU,"ŞCOALA GIMNAZIALĂ TACHE ŞI ECATERINA TOCILESCU",410,"VINTILĂ VODĂ",50228,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:49:56",1263,1230,0,3,30,704,671,0,3,30,617,87,1375,671,497,41,14,37,28
10,BUZĂU,"ŞCOALA GIMNAZIALA TOPLICENI",381,TOPLICENI,49769,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:47:35",584,569,0,12,3,584,569,0,12,3,518,66,1128,544,236,184,12,63,23
10,BUZĂU,"ŞCOALA GIMNAZIALA URSOAIA",415,VIPEREŞTI,50326,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:49:55",831,804,0,4,23,506,479,0,4,23,447,59,930,424,189,157,24,63,14
10,BUZĂU,"ŞCOALA GIMNAZIALĂ VĂCĂREASCA",248,GLODEANU-SILIŞTEA,46910,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:27:19",383,364,0,16,3,203,184,0,16,3,171,32,409,206,122,12,8,22,7
10,BUZĂU,"ŞCOALA GIMNAZIALĂ VALEA PĂRULUI",142,BECENI,45003,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:09:50",1160,1090,1,51,18,762,692,1,51,18,684,78,1234,472,392,16,10,242,24
10,BUZĂU,"SCOALA GIMNAZIALA VALEA RAMNICULUI",399,"VALEA RÂMNICULUI",50022,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:29:41",1791,1744,0,13,34,987,940,0,13,34,877,110,1974,987,606,50,25,157,39
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”VASILE ALDEA” ZOREȘTI",406,VERNEŞTI,50102,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:19:30",1097,1091,0,6,0,416,410,0,6,0,386,30,1211,795,211,49,15,71,40
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”VASILE CRISTOFOREANU”",84,"MUNICIPIUL RÂMNICU SĂRAT",44845,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:44:30",1578,1561,3,14,0,606,592,0,14,0,571,35,1724,1118,335,55,15,121,45
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”VASILE CRISTOFOREANU”",83,"MUNICIPIUL RÂMNICU SĂRAT",44845,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:35:47",1559,1548,0,10,1,708,697,0,10,1,661,47,1733,1025,369,62,19,167,44
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”VASILE CRISTOFOREANU”",85,"MUNICIPIUL RÂMNICU SĂRAT",44845,6,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 19:39:52",1399,1387,0,12,0,660,648,0,12,0,640,20,1601,941,331,54,11,194,50
10,BUZĂU,"ŞCOALA GIMNAZIALĂ VASILE CRISTOFOREANU",82,"MUNICIPIUL RÂMNICU SĂRAT",44845,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:59:25",1759,1751,0,8,0,727,719,0,8,0,636,91,1955,1228,380,105,10,131,10
10,BUZĂU,"ŞCOALA GIMNAZIALA VIPEREŞTI",413,VIPEREŞTI,50326,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:09:14",927,906,0,10,11,584,563,0,10,11,475,109,1001,417,198,164,71,31,11
10,BUZĂU,"SCOALA GURA-FAGETULUI",385,TOPLICENI,49769,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:04:34",144,139,0,5,0,108,103,0,5,0,94,14,152,44,60,12,1,19,2
10,BUZĂU,"ŞCOALA GURA SĂRĂŢII",282,MEREI,47453,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:47:02",143,137,0,6,0,88,82,0,6,0,77,11,156,68,44,8,12,11,2
10,BUZĂU,"ŞCOALA LUNCA FRUMOASA",308,PÂRSCOV,48557,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:29:19",907,887,0,15,5,507,488,0,15,4,429,78,983,476,208,43,86,56,36
10,BUZĂU,"ŞCOALA MĂCRINA",325,PUIEŞTI,48842,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:34",435,430,0,5,0,214,209,0,5,0,169,45,471,257,82,13,14,56,4
10,BUZĂU,"ŞCOALA NENCIULEŞTI",285,MEREI,47453,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:45",262,252,0,10,0,124,114,0,10,0,109,15,290,166,66,9,6,23,5
10,BUZĂU,"SCOALA NR.2 SAT RAMNICELU",328,RÂMNICELU,48968,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:33:41",1466,1455,0,11,0,994,983,0,11,0,846,148,1598,604,205,445,6,176,14
10,BUZĂU,"ŞCOALA PARDOŞI",301,PARDOŞI,48165,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:17:50",353,303,0,38,12,301,251,0,38,12,266,35,344,43,147,9,6,100,4
10,BUZĂU,"ŞCOALA PIETRARU",230,COZIENI,46554,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:14:07",193,170,0,21,2,102,79,0,21,2,89,13,190,88,65,10,3,6,5
10,BUZĂU,"ŞCOALA PRIMARĂ",124,"ORAŞ PĂTÂRLAGELE",48325,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:06:12",399,390,0,9,0,226,217,0,9,0,206,20,432,206,124,19,10,30,23
10,BUZĂU,"ŞCOALA PRIMARĂ",127,"ORAŞ PĂTÂRLAGELE",48325,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:34:53",183,177,0,5,1,125,119,0,5,1,117,8,200,75,57,18,23,13,6
10,BUZĂU,"ŞCOALA PRIMARĂ",337,RUŞEŢU,49046,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:47",175,166,0,9,0,132,123,0,9,0,115,17,178,46,57,7,10,36,5
10,BUZĂU,"ŞCOALĂ PRIMARĂ",120,"ORAŞ PĂTÂRLAGELE",48325,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:42:00",253,244,0,9,0,143,134,0,9,0,124,19,267,124,81,18,3,14,8
10,BUZĂU,"ŞCOALA PRIMARĂ BĂLTENI",178,"C.A. ROSETTI",45815,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:53:54",372,358,0,14,0,251,237,0,14,0,197,54,393,142,112,17,34,16,18
10,BUZĂU,"ŞCOALA PRIMARĂ BECENI",140,BECENI,45003,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:45:24",853,802,0,48,3,542,491,0,48,3,500,42,888,346,227,15,9,234,15
10,BUZĂU,"ŞCOALA PRIMARĂ BEGU",304,PĂNĂTĂU,48227,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:39:50",179,173,0,6,0,120,114,0,6,0,93,27,201,81,77,5,2,7,2
10,BUZĂU,"SCOALA PRIMARA BÎSCENII DE JOS",185,CALVINI,45753,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:58:30",533,483,0,32,18,402,352,0,32,18,335,67,554,152,143,18,14,145,15
10,BUZĂU,"ŞCOALA PRIMARA CATIASU",203,CHIOJDU,46180,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:15",281,256,0,8,17,189,164,0,8,17,146,43,302,113,93,4,2,44,3
10,BUZĂU,"ŞCOALA PRIMARĂ COSTIENI",424,ZIDURI,50479,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:17:36",595,576,0,9,10,435,416,0,9,10,357,78,646,211,294,32,4,21,6
10,BUZĂU,"ȘCOALA PRIMARĂ COTORCA",246,GLODEANU-SILIŞTEA,46910,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:22",799,777,0,19,3,491,469,0,19,3,418,73,865,374,314,32,5,53,14
10,BUZĂU,"ŞCOALA PRIMARĂ COTU CIORII",180,"C.A. ROSETTI",45815,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:59:52",476,470,0,6,0,235,229,0,6,0,206,29,521,286,73,38,34,52,9
10,BUZĂU,"ŞCOALA PRIMARĂ CUCULEASA",426,ZIDURI,50479,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:12:09",354,350,0,4,0,263,259,0,4,0,234,29,390,127,164,21,4,30,15
10,BUZĂU,"ŞCOALA PRIMARĂ DEALUL VIEI",283,MEREI,47453,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:02:50",651,634,3,10,4,348,334,0,10,4,315,33,706,358,142,79,27,45,22
10,BUZĂU,"ŞCOALA PRIMARA DIN SATUL FULGA",197,CERNĂTEŞTI,46019,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:23:07",378,372,0,5,1,198,192,0,5,1,175,23,420,222,114,20,4,22,15
10,BUZĂU,"ŞCOALA PRIMARĂ DIN SATUL MOVILA OII",207,CILIBIA,46251,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:21:21",291,268,0,2,21,229,206,0,2,21,215,14,318,89,131,57,0,15,12
