precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIALIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PACT PENTRU GALAȚI-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL RE:START ROMÂNIA-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","ALIANȚA USR PLUS-voturi","VREME ŞERBAN-voturi","PETREA IONEL-voturi"
18,GALAŢI,"ŞCOALA NR.3 COROD",266,COROD,75953,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:38:59",1506,1490,0,15,1,699,683,0,15,1,626,73,1650,951,19,8,1,132,274,151,1,0,4,9,0,5,6,9,7
18,GALAŢI,"SCOALA NR.3 MATCA",344,MATCA,76692,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:38:42",1921,1910,0,11,0,1134,1123,0,11,0,1070,64,2100,966,30,14,269,302,77,284,11,10,5,17,2,7,26,13,3
18,GALAŢI,"SCOALA NR.3 PECHEA",370,PECHEA,76969,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:53:50",1463,1455,0,8,0,670,662,0,8,0,607,63,1613,943,17,3,57,303,7,174,3,5,4,9,2,3,17,3,0
18,GALAŢI,"ŞCOALA NR.4",185,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:27",998,978,1,6,13,443,424,0,6,13,408,35,1068,625,24,16,12,91,12,186,3,4,0,12,1,4,19,13,11
18,GALAŢI,"ŞCOALA NR.4",186,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:45:32",731,720,0,11,0,316,305,0,11,0,294,22,781,465,12,14,15,81,15,103,0,3,0,6,0,11,12,11,11
18,GALAŢI,"SCOALA NR.4 PECHEA",373,PECHEA,76969,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:20:07",1731,1702,1,9,19,708,680,0,9,19,636,72,1882,1174,23,60,58,258,24,154,3,8,2,15,0,5,22,3,1
18,GALAŢI,"ŞCOALA NR. 4 PODOLENI",222,BARCEA,75515,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:20:40",1267,1260,1,3,3,621,616,0,2,3,492,129,1350,729,59,121,43,91,9,126,2,0,1,25,1,4,7,3,0
18,GALAŢI,"ŞCOALA NR.6",198,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:03:35",1133,1115,2,16,0,444,427,1,16,0,417,27,1215,771,27,3,16,104,16,177,2,10,3,11,0,4,23,12,9
18,GALAŢI,"ŞCOALA NR.6",197,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:37:24",1411,1403,0,8,0,589,581,0,8,0,555,34,1532,943,26,9,23,158,18,229,8,13,4,8,4,5,17,24,9
18,GALAŢI,"ŞCOALA NR.7",200,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:26:22",1024,1016,1,7,0,460,453,0,7,0,423,37,1107,647,25,8,11,129,10,131,1,3,4,16,0,16,20,29,20
18,GALAŢI,"ŞCOALA NR.7",199,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:22:43",1120,1117,0,3,0,505,502,0,3,0,464,41,1217,712,23,9,21,140,12,153,10,7,5,12,1,8,9,36,18
18,GALAŢI,"ŞCOALA NR.8",196,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:18:42",1306,1295,0,11,0,540,529,0,11,0,507,33,1414,874,33,4,26,160,23,163,6,11,2,13,0,8,22,21,15
18,GALAŢI,"ŞCOALA NR.9",209,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:21:15",990,981,0,9,0,504,495,0,9,0,478,26,1046,542,20,5,20,149,10,207,5,7,4,13,0,13,7,14,4
18,GALAŢI,"ŞCOALA PISCU CORBULUI",363,NICOREŞTI,76807,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:07:10",242,232,0,10,0,112,102,0,10,0,100,12,300,188,5,1,0,12,2,65,2,1,0,2,0,0,8,1,1
18,GALAŢI,"ȘCOALA PRIMARĂ",382,PRIPONEŞTI,77028,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 09:29:11",182,167,0,8,7,109,94,0,8,7,101,8,200,91,15,0,2,41,5,26,5,0,0,1,0,1,4,1,0
18,GALAŢI,"ŞCOALA PRIMARĂ ANDRONACHI GOGA NR. 1 SAT ALDEŞTI",237,BEREŞTI-MERIA,75356,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:00",343,334,0,8,1,157,148,0,8,1,136,21,380,223,6,0,10,50,8,45,2,1,2,1,1,3,7,0,0
18,GALAŢI,"SCOALA PRIMARA ”ION VODA CEL VITEAZ ROSCANI",233,BĂNEASA,75686,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:24:26",510,482,1,11,16,302,275,0,11,16,266,36,600,298,30,6,15,154,3,33,1,1,0,8,0,7,3,2,3
18,GALAŢI,"SCOALA PRIMARĂ NR.1 CIŞMELE",398,SMÂRDAN,77224,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:10:51",1238,1220,2,4,12,657,640,1,4,12,619,38,1363,706,20,13,10,283,41,127,6,4,3,12,2,7,74,10,7
18,GALAŢI,"SCOALA PRIMARA NR.1 SAT VISINA, COMUNA POIANA, JUDETUL GALATI",379,POIANA,77587,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:27:11",434,396,0,25,13,299,261,0,25,13,266,33,400,101,8,2,1,190,2,55,1,0,1,2,0,2,1,1,0
18,GALAŢI,"SCOALA PRIMARA NR.3",253,CAVADINEŞTI,75864,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:57:50",190,174,0,10,6,123,107,0,10,6,113,10,200,77,4,2,1,63,1,40,0,2,0,0,0,0,0,0,0
18,GALAŢI,"SCOALA PRIMARA, SAT CĂLMĂŢUI",320,GRIVIŢA,76558,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:06:22",577,560,0,8,9,305,288,0,8,9,259,46,612,307,2,34,34,103,16,56,2,0,0,6,1,1,2,1,1
18,GALAŢI,"ȘCOALA PRIMARĂ VAMEȘ",377,PISCU,76996,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:18:18",440,428,2,10,0,175,165,0,10,0,156,19,504,329,7,1,1,88,13,29,0,2,3,1,0,4,3,4,0
18,GALAŢI,"SCOALA SFINTUL NICOLAE",430,VÂNĂTORI,75150,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:15:32",1204,1186,0,18,0,670,652,0,18,0,643,27,1237,567,32,7,64,278,43,100,6,7,8,10,2,14,62,6,4
18,GALAŢI,"SCOALA SFINTUL NICOLAE",429,VÂNĂTORI,75150,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 09:36:11",1229,1217,6,6,0,640,633,1,6,0,613,27,1400,760,30,6,54,257,60,105,2,4,6,8,1,4,69,6,1
18,GALAŢI,"SCOALA SIVITA",414,TULUCEŞTI,77331,3,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:37:34",1048,1033,1,6,8,454,440,0,6,8,401,53,1164,710,39,1,14,212,46,59,2,5,3,3,1,1,12,2,1
18,GALAŢI,"ȘCOALA SLOBOZIA",313,GHIDIGENI,76406,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:56:32",647,641,0,6,0,377,371,0,6,0,350,27,700,323,11,7,27,102,7,184,3,1,2,5,0,0,1,0,0
18,GALAŢI,"SCOALA SMARANDA BRAESCU",250,BUCIUMENI,75819,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:01:39",380,374,0,6,0,226,220,0,6,0,199,27,400,174,22,4,30,72,16,42,1,3,1,3,0,1,2,1,1
18,GALAŢI,"SCOALA ŞTIETEŞTI",292,DRĂGUŞENI,76175,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:51",257,250,0,7,0,145,138,0,7,0,130,15,300,155,3,4,2,52,1,65,0,1,1,0,0,0,0,0,1
18,GALAŢI,"ȘCOALA TĂLPIGI",312,GHIDIGENI,76406,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:51:59",997,987,0,7,3,997,987,0,7,3,845,152,1800,803,34,93,199,79,3,409,4,3,3,13,0,4,0,0,1
18,GALAŢI,"SCOALA TATARCA",413,TULUCEŞTI,77331,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:51:16",669,662,0,5,2,257,250,0,5,2,233,24,700,443,23,5,6,113,21,50,0,1,0,1,0,4,5,2,2
18,GALAŢI,"SCOALA TUDOR PAMFILE",416,ŢEPU,77377,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:38:47",1162,1107,0,35,20,735,680,0,35,20,616,119,1177,442,1,8,6,348,52,144,5,1,0,3,2,4,4,23,15
18,GALAŢI,"SCOALA TULUCESTI",412,TULUCEŞTI,77331,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:00:08",1793,1773,0,5,15,811,791,0,5,15,736,75,1900,1089,31,5,11,453,36,137,8,7,6,8,0,8,19,6,1
18,GALAŢI,"ŞCOALA VECHE GRIVIŢA",319,GRIVIŢA,76558,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:14:48",986,950,0,14,22,526,490,0,14,22,468,58,1100,574,14,12,51,230,15,124,4,0,5,4,0,1,8,0,0
18,GALAŢI,"ŞCOALA VECHE ŞIVIŢA",415,TULUCEŞTI,77331,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:16",1039,1029,0,8,2,389,379,0,8,2,364,25,1149,760,21,5,4,168,52,77,1,10,1,1,0,5,15,3,1
18,GALAŢI,"STAȚIE DE POMPARE APE UZATE S.C. APĂ-CANAL S.A.",73,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:21:27",485,474,0,11,0,165,154,0,11,0,156,9,600,435,13,0,1,71,10,26,1,2,7,4,2,3,13,2,1
18,GALAŢI,"UNIVERSITATEA ”DUNĂREA DE JOS” GALAȚI (UNIVERSITATEA GALAŢI)",37,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:32:45",1510,1480,4,10,16,504,478,0,10,16,494,10,1700,1196,37,0,11,174,28,101,0,13,49,12,1,11,50,3,4
