precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL ROMÂNIA MARE-voturi","ALIANȚA USR PLUS-voturi","ALIANȚA PENTRU UNITATEA RROMILOR-voturi"
16,DÂMBOVIŢA,"ŞCOALA POTLOGI",342,POTLOGI,68468,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:25:04",1260,1250,1,9,0,614,605,0,9,0,563,51,1380,766,77,48,241,7,185,0,2,1,1,1
16,DÂMBOVIŢA,"ŞCOALA POTLOGI",343,POTLOGI,68468,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:22:54",1219,1202,3,14,0,585,571,0,14,0,543,42,1320,735,91,54,277,5,101,2,4,1,8,0
16,DÂMBOVIŢA,"ȘCOALA PREOT PANAIT GEORGESCU",228,DOBRA,67292,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:50:32",1455,1428,0,10,17,1006,979,0,10,17,945,61,1570,564,318,22,446,73,72,5,0,0,9,0
16,DÂMBOVIŢA,"ȘCOALA PRIMARĂ BROȘTENI",349,PRODULEŞTI,68529,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:45:49",543,531,0,5,7,295,283,0,5,7,281,14,580,285,57,7,164,5,40,1,1,1,5,0
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ BUJOREANCA",206,CORNEŞTI,67014,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:02",394,362,0,32,0,252,220,0,32,0,237,15,396,144,95,9,53,7,69,0,0,2,2,0
16,DÂMBOVIŢA,"ȘCOALA PRIMARĂ COSTEȘTII DIN DEAL",350,PRODULEŞTI,68529,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:57:57",768,755,0,10,3,502,489,0,10,3,458,44,828,326,69,13,327,3,18,2,1,6,19,0
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ CRIVĂŢU",209,CORNEŞTI,67014,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:59:01",227,209,0,18,0,152,134,0,18,0,142,10,230,78,33,4,93,1,9,0,1,1,0,0
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ DRĂGHINEASCA",356,RĂSCĂEŢI,179926,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:35:33",816,797,0,4,15,626,607,0,4,15,609,17,890,264,505,9,56,6,26,3,0,1,3,0
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ”GRIGORE STĂNESCU ” POSTÎRNACU",212,CORNEŞTI,67014,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:13:09",717,695,0,22,0,378,356,0,22,0,358,20,760,382,152,12,77,21,81,5,0,5,4,1
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ HANU LUI PALĂ",395,ULIEŞTI,68976,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:37:13",283,273,0,10,0,190,180,0,10,0,178,12,300,110,128,5,28,1,14,2,0,0,0,0
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ IBRIANU",211,CORNEŞTI,67014,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:17:17",624,600,0,24,0,401,377,0,24,0,371,30,660,259,121,11,110,23,94,2,1,5,4,0
16,DÂMBOVIŢA,"ȘCOALA PRIMARĂ ” ILFOVENI ”",318,NUCET,68280,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:07:42",455,442,0,6,7,236,223,0,6,7,224,12,500,264,53,8,140,1,14,0,2,2,3,1
16,DÂMBOVIŢA,"ȘCOALA PRIMARĂ MIJA",272,"I. L. CARAGIALE",67737,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:10:42",632,624,1,7,0,317,310,0,7,0,303,14,690,373,161,10,95,3,14,15,2,0,2,1
16,DÂMBOVIŢA,"ȘCOALA PRIMARĂ MIULEȘTI",324,ODOBEŞTI,68342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:16:20",444,436,0,8,0,279,271,0,8,0,260,19,480,201,171,2,56,5,16,7,0,2,1,0
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ NR. 2 GROZĂVEŞTI",198,"CORBII MARI",66857,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:33:55",1021,1015,0,6,0,623,617,0,6,0,553,70,1105,482,95,16,411,14,4,5,3,3,1,1
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ ODAIA TURCULUI",294,MĂTĂSARU,68048,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:05:00",885,876,0,7,2,527,518,0,7,2,478,49,970,443,62,35,261,2,101,2,7,2,5,1
16,DÂMBOVIŢA,"ȘCOALA PRIMARĂ POTOCELU",281,LUDEŞTI,67835,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:32:29",974,972,2,0,0,517,517,0,0,0,454,63,1070,553,121,69,207,15,26,1,2,3,4,6
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ PUŢU CU SALCIE",297,MĂTĂSARU,68048,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:02:36",772,767,0,5,0,392,387,0,5,0,370,22,840,448,44,40,121,2,139,1,17,4,2,0
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ SATU NOU",201,"CORBII MARI",66857,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:19:46",391,384,0,7,0,260,253,0,7,0,234,26,420,160,40,5,175,5,2,1,2,3,1,0
16,DÂMBOVIŢA,"ȘCOALA PRIMARĂ SCHEIU DE SUS",283,LUDEŞTI,67835,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:31:24",777,772,0,5,0,449,444,0,5,0,400,49,850,401,102,4,255,2,29,2,1,2,3,0
16,DÂMBOVIŢA,"ṢCOALA PRIMARĂ ṢI GRĂDINIṬA CU PROGRAM NORMAL",158,BUCIUMENI,66438,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:56:58",1023,986,0,5,32,569,532,0,5,32,519,50,1135,566,76,5,407,6,10,1,1,9,4,0
16,DÂMBOVIŢA,"ȘCOALA PRIMARĂ SILIȘTEA - RACIU",355,RACIU,179891,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:04",755,747,0,5,3,447,439,0,5,3,405,42,830,383,74,7,268,4,40,5,3,2,2,0
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ UNGURENI",213,CORNEŞTI,67014,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:51:56",719,695,1,23,0,486,463,0,23,0,455,31,758,272,246,8,132,7,52,6,0,0,4,0
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ VADU STANCHII",195,"CORBII MARI",66857,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:55:09",380,371,1,8,0,243,235,0,8,0,226,17,410,167,20,7,179,2,14,1,1,2,0,0
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ VOIA",219,CRÂNGURILE,67167,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:42:16",615,607,1,7,0,382,374,1,7,0,332,50,660,278,45,7,275,1,2,0,2,0,0,0
16,DÂMBOVIŢA,"ȘCOALA PRIMARĂ ZIDURILE",326,ODOBEŞTI,68342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:24",662,660,0,2,0,437,435,0,2,0,404,33,730,293,183,10,133,0,26,41,1,4,5,1
16,DÂMBOVIŢA,"ŞCOALA PROFESIONALĂ BĂLENI",135,BĂLENI,66198,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:31:45",1542,1537,1,4,0,910,906,0,4,0,852,58,1700,790,404,28,230,13,146,7,3,5,15,1
16,DÂMBOVIŢA,"ȘCOALA ”RADU CEL MARE”",5,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:05",1269,1262,2,4,1,423,418,0,4,1,405,18,1390,967,107,3,176,21,47,9,5,1,35,1
16,DÂMBOVIŢA,"ȘCOALA ”RADU CEL MARE”",7,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:02:43",1338,1331,1,6,0,498,492,0,6,0,482,16,1480,982,133,12,203,26,40,16,3,5,42,2
16,DÂMBOVIŢA,"ȘCOALA ”RADU CEL MARE”",6,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:41",1292,1281,1,10,0,411,401,0,10,0,398,12,1450,1040,108,4,195,15,24,14,1,1,34,2
16,DÂMBOVIŢA,"ȘCOALA ”RADU CEL MARE”",4,"MUNICIPIUL TÂRGOVIŞTE",65342,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:21:59",1151,1143,0,8,0,338,330,0,8,0,329,9,1270,932,108,18,143,6,16,12,5,3,15,3
16,DÂMBOVIŢA,"ŞCOALA ROMÂNEŞTI",346,POTLOGI,68468,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:58",1381,1376,0,5,0,500,495,0,5,0,423,77,1515,1015,50,22,273,2,66,3,0,5,0,2
16,DÂMBOVIŢA,"ŞCOALA ROMÂNEŞTI",347,POTLOGI,68468,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:50:54",1674,1664,0,10,0,573,563,0,10,0,508,65,1830,1257,84,16,290,1,112,3,0,0,0,2
16,DÂMBOVIŢA,"ȘCOALA SĂLCUȚA",125,"ORAŞ TITU",66081,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:24:40",1107,1097,1,8,1,560,551,0,8,1,463,97,1210,650,318,5,93,9,27,2,5,2,2,0
16,DÂMBOVIŢA,"ȘCOALA ”SMARANDA GHEORGHIU”",63,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:36",1137,1134,1,2,0,425,423,0,2,0,391,34,1260,835,61,7,173,15,100,11,7,10,7,0
16,DÂMBOVIŢA,"ȘCOALA ”SMARANDA GHEORGHIU”",62,"MUNICIPIUL TÂRGOVIŞTE",65342,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:24:44",769,761,0,8,0,266,258,0,8,0,258,8,840,574,57,10,145,12,13,7,0,3,11,0
16,DÂMBOVIŢA,"ȘCOALA ”SMARANDA GHEORGHIU”",61,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:13",1340,1332,0,8,0,483,475,0,8,0,468,15,1470,987,134,14,173,40,47,19,3,7,30,1
16,DÂMBOVIŢA,"ȘCOALA ”SMARANDA GHEORGHIU”",60,"MUNICIPIUL TÂRGOVIŞTE",65342,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:58:57",1569,1547,1,19,2,553,532,0,19,2,536,17,1730,1177,120,4,286,13,38,21,7,1,46,0
16,DÂMBOVIŢA,"ȘCOALA ”SMARANDA GHEORGHIU”",59,"MUNICIPIUL TÂRGOVIŞTE",65342,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:38:12",1544,1534,2,8,0,598,590,0,8,0,578,19,1720,1118,171,7,253,23,54,16,4,5,45,0
16,DÂMBOVIŢA,"ŞCOALA ”SPIRU HARET” BRANIŞTEA, CLASELE I-IV, SALA DE CLASA NR. 1",146,BRANIŞTEA,66152,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:13:52",1192,1184,0,5,3,627,619,0,5,3,587,40,1300,673,136,10,379,16,30,4,3,8,1,0
16,DÂMBOVIŢA,"ŞCOALA ”SPIRU HARET” BRANIŞTEA, CLASELE I-IV, SALA DE CLASA NR. 1",148,BRANIŞTEA,66152,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:03:24",870,866,0,2,2,404,400,0,2,2,371,33,960,556,116,6,196,17,21,5,5,1,4,0
16,DÂMBOVIŢA,"ŞCOALA ”SPIRU HARET” BRANIŞTEA, CLASELE I-IV, SALA DE CLASA NR. 2",147,BRANIŞTEA,66152,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:27:44",1093,1081,1,2,9,604,593,0,2,9,570,34,1200,596,125,16,364,14,39,6,0,2,4,0
16,DÂMBOVIŢA,"ȘCOALA ”TUDOR VLADIMIRESCU”",17,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:54:59",1403,1398,0,5,0,468,463,0,5,0,447,21,1570,1102,122,13,202,12,44,23,5,6,19,1
16,DÂMBOVIŢA,"ȘCOALA ”TUDOR VLADIMIRESCU”",18,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:21",1170,1161,2,7,0,400,393,0,7,0,377,23,1290,890,106,7,179,12,26,8,5,5,29,0
16,DÂMBOVIŢA,"ȘCOALA URSEIU",419,VIŞINEŞTI,69394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:04",542,527,0,12,3,342,327,0,12,3,322,20,590,248,77,10,191,4,33,4,0,1,2,0
16,DÂMBOVIŢA,"SCOALA VALEA DC138",335,PIETRARI,179908,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:46",547,541,0,5,1,384,378,0,5,1,347,37,590,206,76,8,218,2,36,1,2,1,2,1
16,DÂMBOVIŢA,"SCOALA VALEA LARGA",352,PUCHENI,68565,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:44:47",217,208,0,6,3,159,150,0,6,3,133,26,230,71,38,6,50,4,31,2,1,0,1,0
16,DÂMBOVIŢA,"SCOALA VECHE-GRADINITA",302,MOROENI,68182,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:48:22",1011,974,0,29,8,646,609,0,29,8,603,43,1080,434,178,16,300,13,51,9,4,1,30,1
16,DÂMBOVIŢA,"ŞCOALA VLĂSCENI",345,POTLOGI,68468,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:50:46",563,555,0,8,0,238,230,0,8,0,219,19,607,369,41,7,145,1,21,3,0,0,1,0
16,DÂMBOVIŢA,"ȘCOALA ZĂVOIU",301,MOGOŞANI,68128,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:40:10",765,731,0,27,7,591,557,0,27,7,568,23,810,219,354,42,96,13,51,1,3,2,4,2
