precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL RE:START ROMÂNIA-voturi","ALIANȚA PSD-PPU (sl)-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL REPUBLICAN DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL VERDE-voturi","BLOCUL UNITĂȚII NAȚIONALE-voturi","BRÂNCOVAN CRISTIAN TIBERIU-voturi"
37,TIMIŞ,"ŞCOALA PRIMARA STAMORA GERMANĂ",468,MORAVIŢA,157781,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:39:09",858,836,1,18,3,438,416,1,18,3,403,35,800,362,18,30,9,209,10,3,65,10,7,31,0,0,3,5,0,3
37,TIMIŞ,"ȘCOALA PRIMARĂ STANCIOVA",290,"ORAŞ RECAŞ",158314,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:20:02",346,300,4,34,8,246,202,2,34,8,189,57,402,156,17,14,2,49,1,2,73,12,4,10,1,0,1,0,1,2
37,TIMIŞ,"ŞCOALA PRIMARĂ TÂRGOVIŞTE",301,BALINŢ,155546,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:35",272,249,0,14,9,190,167,0,14,9,165,25,300,110,9,5,5,70,6,1,48,6,5,1,1,1,1,5,0,1
37,TIMIŞ,"ŞCOALA PRIMARA TEREMIA MICĂ",564,"TEREMIA MARE",158859,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:06",569,554,1,10,4,247,233,0,10,4,227,20,600,353,10,7,14,149,8,1,12,3,5,1,0,2,5,1,0,9
37,TIMIŞ,"ŞCOALA PRIMARA UIHEI",556,ŞANDRA,159464,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:47:23",482,468,1,13,0,237,224,0,13,0,216,21,500,263,8,9,4,155,4,1,11,2,4,2,0,0,13,2,0,1
37,TIMIŞ,"ŞCOALA PRIMARĂ URSENI",474,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:10",1594,1572,4,15,3,777,759,0,15,3,748,29,1600,823,33,40,33,294,34,7,72,148,7,21,16,2,5,13,1,22
37,TIMIŞ,"ŞCOALA PRIMARĂ VISAG",599,"VICTOR VLAD DELAMARINA",159259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:30:22",293,279,1,11,2,156,143,0,11,2,123,33,300,144,10,13,2,39,3,1,40,6,1,2,0,3,1,0,0,2
37,TIMIŞ,"ŞCOALA PRIMARĂ VUCOVA",356,"CHEVEREŞU MARE",156311,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:14:07",388,315,2,66,5,258,185,2,66,5,232,26,400,142,46,9,1,89,2,1,63,8,4,3,0,0,0,3,1,2
37,TIMIŞ,"SC TRANSPORT MIXT FĂGEȚEANA SA",257,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:58:40",317,302,1,11,3,168,154,0,11,3,153,15,400,232,4,10,5,85,6,0,24,12,0,1,1,0,1,3,0,1
37,TIMIŞ,"SEDIUL PRIMĂRIEI BOGDA",335,BOGDA,156035,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:19:35",264,248,1,11,4,175,160,0,11,4,160,15,300,125,3,4,4,32,2,3,78,21,1,5,0,4,0,1,0,2
37,TIMIŞ,"SEDIUL PRIMĂRIEI CENEI",351,CENEI,156277,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:31:01",1849,1809,6,8,26,892,856,2,8,26,768,124,2100,1208,53,82,24,258,89,8,76,40,10,24,25,4,50,8,1,16
37,TIMIŞ,"SEDIUL PRIMARIEI DUMBRAVA",384,DUMBRAVA,156767,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:08:19",928,898,1,12,17,540,511,0,12,17,506,34,1000,460,32,11,67,57,192,3,59,30,3,32,0,5,4,6,0,5
37,TIMIŞ,"SEDIUL PRIMARIEI GĂVOJDIA",400,GAVOJDIA,157031,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:18:43",1118,1100,0,6,12,475,457,0,6,12,425,50,1200,725,28,13,15,257,5,3,60,11,8,7,1,2,5,3,2,5
37,TIMIŞ,"SEDIUL PRIMARIEI GHIZELA",410,GHIZELA,157193,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:18",415,366,2,40,7,300,253,0,40,7,272,27,399,100,13,22,1,202,0,2,19,5,1,1,0,0,1,2,0,3
37,TIMIŞ,"SEDIUL PRIMARIEI GIERA",417,GIERA,157273,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:55:27",646,621,2,14,9,356,332,1,14,9,286,70,697,341,39,15,25,42,37,6,74,18,2,11,12,0,1,1,0,3
37,TIMIŞ,"SEDIUL PRIMĂRIEI SECAŞ",550,SECAŞ,158608,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:42",318,217,0,94,7,241,140,0,94,7,196,45,600,359,10,35,2,107,2,1,21,6,2,1,1,1,5,1,1,0
37,TIMIŞ,"STRAND TERMAL LOVRIN, NR 752/B",453,LOVRIN,157530,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:08",1775,1761,0,6,8,712,698,0,6,8,640,72,1900,1188,28,15,11,463,5,4,40,51,6,4,1,0,5,2,0,5
37,TIMIŞ,"TELECENTRUL ”TRAIAN VUIA” SUDRIAŞ",580,"TRAIAN VUIA",159071,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:23:51",652,606,1,10,35,427,382,0,10,35,372,55,700,273,31,53,27,49,5,1,159,32,2,0,2,4,3,2,1,1
37,TIMIŞ,"UNIVERSITATEA DE MEDICINĂ ŞI FARMACIE ”VICTOR BABEŞ”",1,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:07",1317,1270,33,6,8,344,330,0,6,8,338,6,1500,1156,16,9,6,91,10,0,37,144,2,2,0,1,5,4,1,10
37,TIMIŞ,"UNIVERSITATEA DE MEDICINĂ ŞI FARMACIE ”VICTOR BABEŞ”",2,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:00:45",1105,1045,44,16,0,350,334,0,16,0,340,10,1200,850,25,11,2,102,6,3,34,135,3,1,0,1,3,7,0,7
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚE AGRICOLE ȘI MEDICINĂ VETERINARĂ A BANATULUI( ÎN INCINTA FACULTĂȚII DE TEHNOLOGIA PRODUSELOR AGROALIMENTARE )",24,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:04:56",1783,1735,36,12,0,574,562,0,12,0,567,7,2000,1426,18,12,7,158,11,1,50,278,1,4,2,1,3,8,0,13
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚE AGRICOLE ȘI MEDICINĂ VETERINARĂ A BANATULUI( ÎN INCINTA FACULTĂȚII DE TEHNOLOGIA PRODUSELOR AGROALIMENTARE)",22,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:27:35",1586,1566,5,14,1,488,472,1,14,1,478,10,1800,1312,20,9,8,128,17,5,57,196,0,3,1,2,7,11,0,14
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚE AGRICOLE ȘI MEDICINĂ VETERINARĂ A BANATULUI( ÎN INCINTA FACULTĂȚII DE TEHNOLOGIA PRODUSELOR AGROALIMENTARE)",23,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 15:19:30",1791,1735,46,9,1,678,668,0,9,1,671,7,1889,1211,35,12,14,193,20,2,50,298,4,10,4,0,6,13,0,10
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚE AGRICOLE ȘI MEDICINĂ VETERINARĂ A BANATULUI( ÎN INCINTA FACULTĂȚII DE TEHNOLOGIA PRODUSELOR AGROALIMENTARE)",20,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:24:31",1906,1804,98,4,0,713,708,1,4,0,694,19,2000,1287,25,15,19,190,10,0,58,327,9,3,2,2,4,5,1,24
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚE AGRICOLE ȘI MEDICINĂ VETERINARĂ A BANATULUI( ÎN INCINTA FACULTĂȚII DE TEHNOLOGIA PRODUSELOR AGROALIMENTARE)",21,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:27",1859,1806,42,9,2,674,663,0,9,2,668,6,1900,1226,31,9,17,204,26,0,46,302,2,4,1,0,3,7,0,16
37,TIMIŞ,"UNIVERSITATEA POLITEHNICA TIMIŞOARA - CANTINA STUDENŢEASCĂ",120,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:06:57",1080,1000,64,14,2,224,208,0,14,2,221,3,1200,976,22,5,2,60,11,2,26,75,1,2,0,0,6,2,0,7
37,TIMIŞ,"UNIVERSITATEA POLITEHNICA TIMIŞOARA- CANTINA STUDENŢEASCĂ",121,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:10",948,916,17,15,0,303,288,0,15,0,290,13,1000,697,23,5,3,69,9,0,29,126,4,7,0,1,2,3,0,9
