precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA USR PLUS-voturi","PRO CARAȘ-SEVERIN-voturi","PARTIDUL VERDE-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi"
11,CARAŞ-SEVERIN,"AZILUL DE BĂTRÂNI-CENTRU DE ZI",251,FOROTIC,52856,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:43:00",576,562,0,8,6,355,341,0,8,6,326,29,615,260,89,134,4,49,9,37,4
11,CARAŞ-SEVERIN,"BIBLIOTECA VALERIU LEU",257,GORUIA,52954,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:50:53",185,150,0,31,4,181,146,0,31,4,159,22,235,54,41,69,1,32,1,6,9
11,CARAŞ-SEVERIN,"CADIREA PRIMARIEI(FOSTUL SEDIU AL PRIMARIEI DIN SOCOLARI)",202,"CICLOVA ROMÂNĂ",51948,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:05:30",132,110,0,19,3,85,63,0,19,3,77,8,123,38,8,49,6,5,0,1,8
11,CARAŞ-SEVERIN,"CĂMIN CULTURAL",130,"ORAŞ MOLDOVA NOUĂ",51056,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:38:20",1278,1257,0,7,14,661,640,0,7,14,607,54,1406,745,41,274,33,171,47,33,8
11,CARAŞ-SEVERIN,"CĂMIN CULTURAL",143,"ORAŞ ORAVIŢA",51118,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:50",450,435,0,14,1,240,225,0,14,1,206,34,477,237,30,72,14,65,7,10,8
11,CARAŞ-SEVERIN,"CĂMIN CULTURAL",131,"ORAŞ MOLDOVA NOUĂ",51056,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:01:59",172,156,0,9,7,125,109,0,9,7,116,9,189,64,2,60,1,25,5,22,1
11,CARAŞ-SEVERIN,"CĂMIN CULTURAL BORLOVENII VECHI",300,PRIGOR,53577,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:20:16",389,358,0,24,7,271,240,0,24,7,229,36,401,133,60,50,6,92,4,11,6
11,CARAŞ-SEVERIN,"CAMIN CULTURAL SICHEVITA",320,SICHEVIŢA,53853,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:43:35",1362,1224,2,76,60,1003,865,2,76,60,876,127,1360,357,133,484,12,146,11,74,16
11,CARAŞ-SEVERIN,"CAMININUL CULTURAL-STANCILOVA DE JOS",333,"ŞOPOTU NOU",54163,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:36",94,81,0,9,4,71,58,0,9,4,62,9,91,20,9,22,3,21,2,0,5
11,CARAŞ-SEVERIN,"CAMINNUL CULTURAL STANCILOVA DE SUS",334,"ŞOPOTU NOU",54163,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:27",114,99,0,11,4,114,99,0,11,4,103,11,131,17,17,44,4,26,2,1,9
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",255,GORUIA,52954,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:01:10",337,304,0,22,11,249,216,0,22,11,233,16,344,95,54,114,7,40,2,5,11
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",107,"ORAŞ BĂILE HERCULANE",50923,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:40:02",496,481,0,11,4,307,292,0,11,4,287,20,527,220,40,110,24,81,7,14,11
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",186,"BREBU NOU",51662,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:29:26",438,273,5,159,1,251,87,4,159,1,238,12,402,152,10,144,18,32,16,15,3
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",344,TOPLEŢ,54387,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:08:32",1173,1160,0,9,4,603,590,0,9,4,511,92,1283,680,93,140,98,133,11,25,11
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",194,CARAŞOVA,51804,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:07:05",882,866,1,7,8,441,426,0,7,8,360,81,955,514,72,172,18,80,6,8,4
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",207,CIUDANOVIŢA,52035,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:57:15",84,74,0,8,2,84,74,0,8,2,82,2,110,26,9,25,1,44,1,0,2
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",315,"SASCA MONTANĂ",53791,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:02:28",311,279,1,15,16,208,176,1,15,16,184,22,306,98,16,87,14,44,3,15,5
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",314,"SASCA MONTANĂ",53791,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:10:47",104,84,0,19,1,68,48,0,19,1,62,6,91,23,20,14,1,20,1,4,2
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",291,PĂLTINIŞ,53425,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:09:17",90,64,0,26,0,69,43,0,26,0,65,4,101,32,3,8,2,29,2,20,1
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",235,DOGNECEA,52696,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:26:27",93,71,0,16,6,84,62,0,16,6,80,4,104,20,7,25,2,42,2,2,0
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",238,DOMAŞNEA,52721,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:38:22",886,774,0,72,40,622,510,0,72,40,563,59,850,228,185,197,6,157,8,3,7
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",283,NAIDĂŞ,53345,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:41:57",227,176,2,28,21,182,133,0,28,21,161,21,218,36,19,46,55,30,3,6,2
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",239,DOMAŞNEA,52721,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:24:38",332,302,0,19,11,257,227,0,19,11,234,23,326,69,34,149,8,31,5,4,3
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",240,"EFTIMIE MURGU",53700,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:58:40",1338,1293,0,11,34,930,885,0,11,34,849,81,1423,493,173,283,72,189,10,108,14
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",245,FÂRLIUG,52785,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:00",184,172,0,8,4,119,107,0,8,4,110,9,188,69,8,55,1,34,1,5,6
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",246,FÂRLIUG,52785,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:14:43",235,209,1,18,7,189,164,0,18,7,170,19,261,72,17,88,6,52,4,2,1
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",247,FÂRLIUG,52785,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:36:01",117,95,0,15,7,96,74,0,15,7,87,9,105,9,8,51,2,26,0,0,0
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",254,GLIMBOCA,52936,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:57:47",1605,1547,8,10,40,880,833,0,10,37,852,28,1712,832,155,571,24,85,9,6,2
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL APADIA",183,BREBU,51626,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:12",240,198,0,32,10,170,128,0,32,10,140,30,216,46,11,70,10,43,1,4,1
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL BĂUȚARUL DE JOS",164,BĂUŢAR,51332,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:40:03",680,625,1,37,17,503,448,1,37,17,465,38,718,215,103,178,17,134,10,17,6
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL - BAZIAȘ",327,SOCOL,54109,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:23:56",61,40,0,20,1,47,26,0,20,1,45,2,55,8,4,14,0,24,0,2,1
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL BERZASCA",171,BERZASCA,51449,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:29:02",1236,1141,1,81,13,713,619,0,81,13,661,52,1260,547,66,151,21,379,5,22,17
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL BOGÂLTIN",223,CORNEREVA,52160,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:27:18",318,300,0,10,8,209,191,0,10,8,193,16,344,135,7,68,3,110,4,0,1
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL BORLOVA",347,"TURNU RUIENI",54412,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:07:59",1252,1193,0,58,1,822,763,0,58,1,774,48,1319,497,69,338,38,185,2,14,128
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL BUCOVA",166,BĂUŢAR,51332,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:56:48",776,721,0,37,18,555,500,0,37,18,528,27,822,267,53,329,16,60,2,66,2
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL CIREȘA",156,"ORAŞ OŢELU ROŞU",51207,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:24",661,652,1,5,3,327,319,0,5,3,299,28,717,390,36,144,17,88,4,8,2
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL CUPTOARE",66,"MUNICIPIUL REŞIŢA",50790,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:50:20",280,270,0,10,0,99,89,0,10,0,93,6,297,198,5,52,6,23,2,3,2
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL-DALBOSET",230,DALBOŞEŢ,52570,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:08:48",897,826,0,41,30,680,609,0,41,30,642,38,908,228,186,236,53,108,11,14,34
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL IABLANIŢA",260,IABLANIŢA,53023,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:52:49",453,409,0,30,14,453,409,0,30,14,434,19,665,212,74,232,67,39,3,11,8
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL LĂPUŞNICU MARE",266,"LĂPUŞNICU MARE",53103,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:44:14",1121,828,1,234,58,901,609,0,234,58,821,80,1128,227,68,483,10,228,8,14,10
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL MAL",157,"ORAŞ OŢELU ROŞU",51207,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:32:19",294,278,2,11,3,207,193,0,11,3,191,16,323,116,7,42,9,124,2,3,4
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL MĂURENI",275,MĂURENI,53247,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:57:06",1545,1477,6,18,44,828,766,1,18,43,791,37,1676,848,41,684,8,38,1,13,6
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL MOCERIŞ",267,"LĂPUŞNICU MARE",53103,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:24",593,461,1,95,36,433,302,0,95,36,398,35,504,71,22,113,13,242,1,3,4
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL OHABA-MÂTNIC",216,COPĂCELE,52062,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:40:27",275,224,0,36,15,201,150,0,36,15,181,20,246,45,10,83,8,77,3,0,0
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL PETNIC",262,IABLANIŢA,53023,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:50:09",642,599,0,27,16,443,400,0,27,16,408,35,660,217,187,72,12,21,5,104,7
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL RĂCĂȘDIA",307,RĂCĂŞDIA,53675,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:19:35",1379,1336,6,27,10,732,692,3,27,10,684,48,1475,743,148,353,25,125,11,7,15
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL RĂCHITOVA",144,"ORAŞ ORAVIŢA",51118,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:41:22",306,297,0,8,1,165,156,0,8,1,150,15,328,161,22,78,4,33,4,7,2
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL-RAVENSCA",331,"ŞOPOTU NOU",54163,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:46:00",119,107,2,7,3,46,36,0,7,3,37,9,119,73,4,13,0,18,1,0,1
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL SF. ELENA",228,CORONINI,53489,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:01:33",498,464,0,29,5,255,221,0,29,5,198,57,508,253,5,82,6,96,1,6,2
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL ȘOȘDEA",276,MĂURENI,53247,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:35",715,676,0,13,26,458,419,0,13,26,440,18,776,318,11,383,5,30,0,6,5
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL SUB MARGINE",158,ARMENIŞ,51243,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:04",158,144,0,14,0,138,124,0,14,0,131,7,156,18,18,63,1,47,0,0,2
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL TEREGOVA",337,TEREGOVA,54270,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:28:24",1232,1136,2,43,51,888,794,0,43,51,834,54,1307,419,101,305,9,374,6,10,29
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL TURNU RUIENI",346,"TURNU RUIENI",54412,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:48:42",736,713,2,18,3,498,475,2,18,3,462,36,789,291,22,242,21,84,4,15,74
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL-VALEA ROSIE",335,"ŞOPOTU NOU",54163,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:17:56",224,203,0,14,7,187,166,0,14,7,166,21,222,35,34,26,3,91,1,4,7
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL VĂRĂDIA",352,VĂRĂDIA,54500,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:55",641,614,4,13,10,344,321,0,13,10,326,18,710,366,19,279,6,11,4,4,3
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL VRANI",357,VRANI,54573,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:09:41",709,662,1,17,29,452,406,0,17,29,410,42,762,310,24,218,78,82,2,5,1
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL-ZAVOI",359,ZĂVOI,54617,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:02:02",1497,1477,2,8,10,780,762,0,8,10,721,59,1641,861,37,436,18,162,2,36,30
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL ZERVEȘTI",349,"TURNU RUIENI",54412,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:18:50",456,446,0,7,3,285,275,0,7,3,270,15,490,205,26,54,21,113,10,7,39
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL ZLAGNA",350,"TURNU RUIENI",54412,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:16:40",263,249,0,13,1,194,180,0,13,1,185,7,275,83,44,33,6,77,1,0,24
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL ZORLENCIOR",364,"ZORLENŢU MARE",54699,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:48",186,145,0,37,4,158,117,0,37,4,156,2,163,5,15,39,4,91,3,2,2
11,CARAŞ-SEVERIN,"CANTINA DE AJUTOR SOCIAL",150,"ORAŞ OŢELU ROŞU",51207,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:02:47",868,835,1,20,12,335,302,1,20,12,301,34,922,587,24,134,25,110,2,6,0
11,CARAŞ-SEVERIN,"CASA CULTURALĂ BĂUŢARUL DE SUS",165,BĂUŢAR,51332,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:36:06",711,663,0,23,25,489,441,0,23,25,440,49,729,240,54,277,8,73,11,11,6
11,CARAŞ-SEVERIN,"CASA CULTURALĂ ”DUMBRĂVIȚA” MARGA",274,MARGA,53210,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:29:08",920,876,2,16,26,589,547,0,16,26,567,22,989,400,67,186,19,247,5,13,30
11,CARAŞ-SEVERIN,"CASA CULTURALA PADINA-MATEI",253,GÂRNIC,52909,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:46:06",752,721,2,14,15,561,532,1,14,14,525,36,816,255,62,172,16,246,5,9,15
11,CARAŞ-SEVERIN,"CASA CULTURALĂ ”PETR GLASER”",252,GÂRNIC,52909,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:28:25",401,388,1,9,3,143,130,1,9,3,122,20,429,287,8,62,13,25,0,11,3
11,CARAŞ-SEVERIN,"CASA DE CULTURĂ",121,"ORAŞ MOLDOVA NOUĂ",51056,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:58:49",913,892,0,11,10,468,447,0,11,10,439,29,980,512,25,208,13,155,11,21,6
11,CARAŞ-SEVERIN,"CASA DE CULTURĂ",146,"ORAŞ OŢELU ROŞU",51207,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:30:44",947,938,0,9,0,374,365,0,9,0,336,38,1032,658,30,154,21,107,4,11,9
11,CARAŞ-SEVERIN,"CASA DE CULTURĂ",147,"ORAŞ OŢELU ROŞU",51207,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:04:22",753,746,0,4,3,276,269,0,4,3,256,20,824,548,17,100,11,120,1,5,2
11,CARAŞ-SEVERIN,"CASA DE CULTURĂ",203,CIUCHICI,51984,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:55:47",440,408,0,10,22,253,221,0,10,22,214,39,447,194,14,74,8,56,4,47,11
11,CARAŞ-SEVERIN,"CASA DE CULTURĂ",204,CIUCHICI,51984,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 10:04:03",93,71,0,18,4,74,52,0,18,4,66,8,82,8,2,21,6,28,1,7,1
11,CARAŞ-SEVERIN,"CASA DE CULTURĂ",205,CIUCHICI,51984,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:38",129,106,0,16,7,101,78,0,16,7,90,11,123,22,9,30,1,39,3,4,4
11,CARAŞ-SEVERIN,"CASA DE CULTURĂ ”VIRGIL BIROU”",343,"TICVANIU MARE",54305,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:01:05",764,717,0,35,12,390,343,0,35,12,346,44,790,400,137,20,84,38,5,3,59
11,CARAŞ-SEVERIN,"CASA MUNICIPALĂ DE CULTURĂ ”GEORGE SURU”",76,"MUNICIPIUL CARANSEBEŞ",51010,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:53:33",1203,1179,0,23,1,506,482,0,23,1,486,20,1299,793,26,177,50,188,13,12,20
11,CARAŞ-SEVERIN,"CENTRUL ADMINISTRATIV",145,"ORAŞ ORAVIŢA",51118,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:10:02",32,25,0,7,0,24,17,0,7,0,22,2,29,5,5,5,3,6,0,1,2
11,CARAŞ-SEVERIN,"CENTRUL AGRICOL DEZEŞTI",244,FÂRLIUG,52785,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:08",206,149,0,38,19,161,104,0,38,19,145,16,194,32,8,34,4,96,1,1,1
11,CARAŞ-SEVERIN,"CENTRUL DE AFACERI ANINA",93,"ORAŞ ANINA",50889,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:02:24",883,854,0,17,12,370,341,0,17,12,346,24,942,572,6,185,17,83,9,37,9
11,CARAŞ-SEVERIN,"CENTRUL DE ZI ANINA",97,"ORAŞ ANINA",50889,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:24",674,650,0,13,11,306,282,0,13,11,271,35,714,408,8,144,11,70,4,26,8
11,CARAŞ-SEVERIN,"CENTRUL DE ZI ”MARIA”",2,"MUNICIPIUL REŞIŢA",50790,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:53:50",601,584,0,14,3,162,145,0,14,3,159,3,644,482,8,79,4,14,6,37,11
11,CARAŞ-SEVERIN,"CENTRUL LOCAL DE INFORMARE TURISTICĂ",222,CORNEREVA,52160,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:30:32",428,408,0,12,8,273,253,0,12,8,238,35,485,212,16,87,1,130,1,2,1
11,CARAŞ-SEVERIN,"CENTRUL LOCAL DE INFORMARE TURISTICĂ",290,PĂLTINIŞ,53425,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:03:21",651,539,0,99,13,488,376,0,99,13,455,33,620,132,43,105,26,95,11,166,9
11,CARAŞ-SEVERIN,"CENTRUL LOCAL DE INFORMARE TURISTICĂ",330,"ŞOPOTU NOU",54163,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:34",284,266,2,9,7,214,198,0,9,7,192,22,300,86,27,75,4,75,1,7,3
11,CARAŞ-SEVERIN,"CENTRUL LOCAL DE INFORMARE TURISTICĂ LIBORAJDEA",321,SICHEVIŢA,53853,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:07:58",103,78,0,19,6,86,61,0,19,6,78,8,112,26,10,48,2,12,0,5,1
11,CARAŞ-SEVERIN,"CLĂDIREA ADMINISTRAŢIEI LOCALE",353,VĂRĂDIA,54500,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:33:57",503,480,0,16,7,269,246,0,16,7,245,24,527,258,10,194,23,12,3,2,1
11,CARAŞ-SEVERIN,"CLĂDIREA AFTER SCHOOL",263,LĂPUŞNICEL,53069,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:12:20",475,372,1,78,24,366,264,0,78,24,347,19,410,44,117,47,2,58,0,121,2
11,CARAŞ-SEVERIN,"CLĂDIREA APARȚINĂTOARE COMUNEI BUCHIN (FOST SEDIU AL PRIMĂRIEI)",187,BUCHIN,51699,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:06:47",532,503,1,19,9,347,318,1,19,9,314,33,551,204,36,139,4,127,1,2,5
11,CARAŞ-SEVERIN,"CLĂDIREA FOSTEI PRIMĂRII VRĂNIUŢ",308,RĂCĂŞDIA,53675,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:26:37",304,291,0,13,0,109,96,0,13,0,100,9,318,209,20,56,2,12,2,3,5
11,CARAŞ-SEVERIN,"CLĂDIRE A MUNICIPIULUI CARANSEBEȘ (FOSTA ȘCOALĂ GENERALĂ NR. 7)",78,"MUNICIPIUL CARANSEBEŞ",51010,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:28:04",1306,1257,0,24,25,477,428,0,24,25,412,65,1385,908,29,187,23,150,8,7,8
11,CARAŞ-SEVERIN,"CLĂDIRE A MUNICIPIULUI CARANSEBEȘ (FOSTA ȘCOALĂ GENERALĂ NR.7)",79,"MUNICIPIUL CARANSEBEŞ",51010,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:12",1113,1097,0,13,3,345,329,0,13,3,325,20,1228,883,27,131,27,120,6,7,7
11,CARAŞ-SEVERIN,"CLĂDIRE A MUNICIPIULUI CARANSEBEȘ (FOSTA ȘCOALĂ PRIMARĂ)",71,"MUNICIPIUL CARANSEBEŞ",51010,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:40:34",1182,1118,50,13,1,472,458,0,13,1,433,39,1343,871,48,175,31,140,17,14,8
11,CARAŞ-SEVERIN,"CLĂDIRE PRIMĂRIE - FOSTUL SEDIU CAP",259,GRĂDINARI,52990,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:13:40",809,779,1,19,10,463,434,0,19,10,431,32,859,396,99,121,6,33,5,157,10
11,CARAŞ-SEVERIN,"CLĂDIRE ŞCOALA VECHE",304,PRIGOR,53577,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:42:49",777,739,0,28,10,580,542,0,28,10,499,81,814,234,80,190,24,134,15,5,51
11,CARAŞ-SEVERIN,"CLUBUL SPORTIV ȘCOLAR",80,"MUNICIPIUL CARANSEBEŞ",51010,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:09:39",1146,1124,0,21,1,373,351,0,21,1,358,15,1261,888,29,140,30,130,11,13,5
11,CARAŞ-SEVERIN,"CLUBUL TINERETULUI",179,BOLVAŞNIŢA,51546,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:44",793,759,0,27,7,566,532,0,27,7,511,55,835,266,36,199,78,160,1,5,32
11,CARAŞ-SEVERIN,"CLUBUL TINERETULUI",178,BOLVAŞNIŢA,51546,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:13:28",399,376,0,16,7,271,248,0,16,7,240,31,418,147,31,110,33,58,0,6,2
11,CARAŞ-SEVERIN,"COLEGIUL NAȚIONAL ”C.D. LOGA”",87,"MUNICIPIUL CARANSEBEŞ",51010,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:37:51",1616,1593,2,18,3,570,549,0,18,3,536,34,1755,1185,52,238,44,153,18,21,10
11,CARAŞ-SEVERIN,"COLEGIUL NAȚIONAL ”MIRCEA ELIADE” - GRĂDINIȚA MONIOM (CORP F)",70,"MUNICIPIUL REŞIŢA",50790,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 19:49:49",278,271,0,7,0,105,98,0,7,0,99,6,298,193,5,50,3,11,21,5,4
11,CARAŞ-SEVERIN,"COLEGIUL NAŢIONAL”MIRCEA ELIADE”REŞIŢA",41,"MUNICIPIUL REŞIŢA",50790,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:31:21",936,929,0,7,0,235,228,0,7,0,226,9,1067,832,12,140,13,37,9,10,5
11,CARAŞ-SEVERIN,"COLEGIUL NAŢIONAL”MIRCEA ELIADE”,REŞIŢA",42,"MUNICIPIUL REŞIŢA",50790,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:08:12",968,955,0,12,1,268,255,0,12,1,259,8,1048,775,14,157,8,46,14,15,5
11,CARAŞ-SEVERIN,"COLEGIUL NAȚIONAL ”MIRCEA ELIADE” - ȘCOALA CÂLNIC (CORP D)",65,"MUNICIPIUL REŞIŢA",50790,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 20:03:32",1345,1332,1,10,2,432,420,0,10,2,412,20,1494,1062,39,214,19,65,21,41,13
