precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANTA ELECTORALA PSD+ALDE DOLJ-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL VERDE-voturi","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi"
17,DOLJ,"GRADINA DE VARA LEU",387,LEU,72926,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:49:24",1582,1519,2,59,2,925,864,0,59,2,811,114,1700,775,30,60,257,414,9,6,1,10,8,12,4
17,DOLJ,"GRADINITA ”ALBA CA ZAPADA”",442,PLENIŢA,73709,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:32:27",1108,1041,0,19,48,658,591,0,19,48,598,60,1200,542,92,35,158,164,33,82,6,15,4,9,0
17,DOLJ,"GRĂDINIŢA BALOTA DE JOS",420,MURGAŞI,73371,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:23",744,675,0,41,28,560,491,0,41,28,475,85,800,240,13,5,127,303,2,4,1,8,6,5,1
17,DOLJ,"GRĂDINIȚA BISTRETU NOU",246,BISTREŢ,70897,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:42:45",638,629,0,9,0,308,299,0,9,0,271,37,700,392,37,5,37,180,1,2,0,3,2,3,1
17,DOLJ,"GRADINITA CU POGRAM NORMAL POTMELTU",318,"COŢOFENII DIN DOS",71910,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:15:25",434,420,0,6,8,303,289,0,6,8,261,42,500,197,13,9,139,72,21,0,0,5,2,0,0
17,DOLJ,"GRĂDINIŢA CU PROGRAM NORMAL",531,VERBIŢA,74705,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:19",378,369,0,8,1,246,237,0,8,1,209,37,500,254,16,36,79,65,1,1,2,3,3,2,1
17,DOLJ,"GRĂDINITA CU PROGRAM NORMAL APELE VII",235,"APELE VII",70726,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:17:32",1797,1604,1,120,72,1346,1156,0,120,70,1184,162,1900,554,40,26,667,407,5,5,0,8,17,9,0
17,DOLJ,"GRĂDINIŢA CU PROGRAM NORMAL BRĂDEŞTII BĂTRÂNI",263,BRĂDEŞTI,71055,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:41",338,321,1,16,0,187,171,0,16,0,170,17,400,213,5,9,35,109,4,1,0,4,2,0,1
17,DOLJ,"GRĂDINITA CU PROGRAM NORMAL ”CASA CU PITICI” (FOSTA NR. 15) – STRUCTURĂ A ŞCOLII GIMNAZIALE ”ION CREANGA” (FOSTĂ NR.16)",73,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:54:30",1730,1711,2,17,0,590,573,0,17,0,534,56,1900,1310,29,32,140,154,125,7,8,24,6,5,4
17,DOLJ,"GRĂDINIŢA CU PROGRAM NORMAL ” CURCUBEUL ” RĂCARI",265,BRĂDEŞTI,71055,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:24:58",961,942,0,17,2,629,610,0,17,2,534,95,1100,471,29,17,89,339,8,7,0,21,7,12,5
17,DOLJ,"GRĂDINIȚA CU PROGRAM NORMAL ”ÎNGERAȘII” ( FOSTA NR. 5)",139,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:34:03",1761,1750,3,8,0,667,659,0,8,0,643,22,1900,1233,34,31,159,213,108,7,0,73,6,7,5
17,DOLJ,"GRĂDINIȚA CU PROGRAM NORMAL” ÎNGERAȘII” (FOSTĂ NR.5)",136,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:05:51",1624,1614,0,10,0,657,647,0,10,0,616,41,1800,1143,25,23,138,175,146,6,3,76,12,5,7
17,DOLJ,"GRĂDINIŢA CU PROGRAM NORMAL LIŞTEAVA",431,OSTROVENI,73567,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:34:18",1224,1175,0,43,6,569,520,0,43,6,525,44,1400,831,93,16,91,311,0,0,0,0,14,0,0
17,DOLJ,"GRĂDINIȚA CU PROGRAM NORMAL NOVACU",241,ARGETOAIA,70744,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:35",244,222,0,21,1,180,158,0,21,1,171,9,300,120,4,7,86,66,0,0,2,1,3,0,2
17,DOLJ,"GRĂDINIŢA CU PROGRAM NORMAL NR.14 ”LUCEAFĂRUL” – STRUCTURĂ A ŞCOLII GIMNAZIALE ”NICOLAE BĂLCESCU” (FOSTA NR.39)",161,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:31:45",1476,1462,3,11,0,551,540,0,11,0,526,25,1600,1049,26,27,151,147,63,3,4,88,4,5,8
17,DOLJ,"GRĂDINIŢA CU PROGRAM NORMAL NR.16-STRUCTURĂ A ŞCOLII GIMNAZIALE ”ION ŢUCULESCU” (FOSTA NR.14)",138,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:16:51",1517,1503,2,12,0,638,626,0,12,0,625,13,1600,962,32,49,156,225,65,16,3,64,5,7,3
17,DOLJ,"GRĂDINIȚA CU PROGRAM NORMAL NR.1 VALEA STANCIULUI",519,"VALEA STANCIULUI",74581,3,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 19:41:23",693,685,0,8,0,411,403,0,8,0,364,47,800,389,40,14,191,95,6,2,0,3,6,5,2
17,DOLJ,"GRADINITA CU PROGRAM NORMAL NR.35 – STRUCTURĂ A SCOLII GIMNAZIALE ”ION ŢUCULESCU” (FOSTĂ NR.14)",137,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:10:23",1015,1001,0,14,0,433,419,0,14,0,408,25,1100,667,36,18,118,119,62,4,1,42,3,5,0
17,DOLJ,"GRADINIŢA CU PROGRAM NORMAL ”PRICHINDEL”(FOSTA NR. 55) – STRUCTURĂ A ŞCOLII GIMNAZIALE ”MIHAI EMINESCU” (FOSTA NR.37)",19,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:58:12",1313,1299,2,12,0,437,425,0,12,0,420,17,1500,1063,18,23,108,131,70,12,1,41,5,8,3
17,DOLJ,"GRADINIŢA CU PROGRAM NORMAL ”PRICHINDEL”(FOSTA NR. 55) – STRUCTURĂ A ŞCOLII GIMNAZIALE ”MIHAI EMINESCU” (FOSTA NR.37))",18,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:13:01",1010,994,0,16,0,338,322,0,16,0,321,17,1100,762,14,13,73,111,45,4,2,48,0,4,7
17,DOLJ,"GRĂDINIŢA CU PROGRAM NORMAL ROVINE 2 – STRUCTURĂ A ŞCOLII GIMNAZIALE ”ION CREANGA” (FOSTĂ NR.16)",172,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:02",588,578,0,10,0,193,183,0,10,0,185,8,600,407,11,18,43,53,37,4,1,14,1,3,0
17,DOLJ,"GRADINITA CU PROGRAM PRELUNGIT ”CASUTA CU POVESTI” (FOSTA NR. 43)",117,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:57",1507,1483,4,20,0,569,549,0,20,0,561,8,1600,1031,29,25,181,161,53,5,4,96,2,3,2
17,DOLJ,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”CASUTA CU POVESTI” (FOSTA NR.43)",116,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:45:20",1631,1615,3,13,0,552,539,0,13,0,539,13,1700,1148,44,15,138,165,67,5,5,90,6,2,2
17,DOLJ,"GRADINIŢA CU PROGRAM PRELUNGIT ”DUMBRAVA MINUNATA” ( FOSTĂ NR.37)",13,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:40:32",1795,1772,10,13,0,686,673,0,13,0,664,22,2000,1312,27,18,185,201,60,6,3,148,9,4,3
17,DOLJ,"GRADINIŢA CU PROGRAM PRELUNGIT ”DUMBRAVA MINUNATA”(FOSTĂ NR.37)",14,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:32:01",1669,1600,2,19,48,615,548,0,19,48,599,16,1900,1285,27,24,161,160,125,2,2,84,4,6,4
17,DOLJ,"GRĂDINIȚA CU PROGRAM PRELUNGIT ” DUMITRU CONSTANTINESCU ” TATOMIREŞTI",264,BRĂDEŞTI,71055,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:27:41",832,824,1,4,3,486,479,0,4,3,444,42,1000,514,14,3,59,335,5,1,0,7,8,9,3
17,DOLJ,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”FLOARE ALBASTRA” (FOSTA NR.40)",93,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:11",1524,1512,1,11,0,456,445,0,11,0,445,11,1600,1144,25,18,107,138,92,4,2,50,5,3,1
17,DOLJ,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”FLOARE ALBASTRA” (FOSTA NR.40)",92,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:10:37",1286,1268,4,14,0,445,431,0,14,0,423,22,1404,959,16,13,110,126,78,12,3,58,3,3,1
17,DOLJ,"GRADINIŢA CU PROGRAM PRELUNGIT ”FLOAREA SOARELUI” (FOSTA NR.51)",86,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:29:26",1252,1241,0,11,0,428,417,0,11,0,411,17,1500,1072,21,14,113,114,75,2,3,58,3,4,4
17,DOLJ,"GRADINIŢA CU PROGRAM PRELUNGIT ”FLOAREA SOARELUI” (FOSTA NR.51)",87,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:00:38",1217,1200,0,14,3,469,452,0,14,3,458,11,1500,1031,22,13,105,165,69,12,3,61,2,4,2
17,DOLJ,"GRADINIŢA CU PROGRAM PRELUNGIT ”FLOAREA SOARELUI” (FOSTA NR.51)",85,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:27:17",1256,1245,0,11,0,502,491,0,11,0,493,9,1400,898,26,19,122,161,62,6,2,78,2,9,6
17,DOLJ,"GRADINIŢA CU PROGRAM PRELUNGIT ”ION CREANGA” (FOSTA NR. 42)",29,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:23:23",1328,1310,1,15,2,499,482,0,15,2,469,30,1500,1001,29,13,126,144,57,0,2,86,7,3,2
17,DOLJ,"GRADINIŢA CU PROGRAM PRELUNGIT ”PARADISUL COPIILOR” (FOSTA NR. 24)",65,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:27:11",1182,1169,1,12,0,370,358,0,12,0,343,27,1300,930,29,31,98,77,59,3,1,35,3,3,4
17,DOLJ,"GRADINIŢA CU PROGRAM PRELUNGIT ”PARADISUL COPIILOR”, (FOSTA NR. 24)",66,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:55:44",986,971,2,13,0,395,382,0,13,0,382,13,1100,705,18,19,114,105,31,5,5,67,6,6,6
17,DOLJ,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”PETRACHE POENARU” (FOSTA SCOALA CU CLASELE I VIII NR.9 PETRACHE POENARU)",145,"MUNICIPIUL CRAIOVA",69900,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:05:52",1211,1122,3,12,74,517,431,0,12,74,485,32,1200,682,13,17,130,170,34,8,3,92,9,2,7
17,DOLJ,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”PETRACHE POENARU” (FOSTA SCOALA CU CLASELE I VIII NR.9 PETRACHE POENARU)",144,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 14:19:59",1560,1544,4,12,0,633,621,0,12,0,621,12,1700,1067,33,25,199,153,79,9,1,110,0,8,4
17,DOLJ,"GRADINITA CU PROGRAM PRELUNGIT ”PHOENIX” (FOSTA NR. 52)",102,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:38:32",1144,1137,0,7,0,369,362,0,7,0,354,15,1200,831,25,15,106,109,47,2,4,35,4,2,5
17,DOLJ,"GRADINIŢA CU PROGRAM PRELUNGIT ”PHOENIX” (FOSTA NR.52)",101,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:31:02",1198,1186,1,10,1,405,394,0,10,1,389,16,1300,895,24,11,90,133,78,2,3,43,0,3,2
17,DOLJ,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”PINOCHIO”",148,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:16:37",1136,1115,7,14,0,435,421,0,14,0,426,9,1200,765,25,22,102,103,34,6,1,113,9,6,5
17,DOLJ,"GRADINIŢA CU PROGRAM PRELUNGIT ”PITICOT” (FOSTA NR.45)",84,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:20:25",1073,1062,1,10,0,362,352,0,10,0,339,23,1200,815,18,21,80,127,42,5,2,32,6,4,2
17,DOLJ,"GRADINIŢA CU PROGRAM PRELUNGIT ”PITICOT” (FOSTA NR.45)",83,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:07",1232,1218,0,14,0,456,442,0,14,0,425,31,1400,944,18,27,101,141,87,2,1,35,2,7,4
17,DOLJ,"GRADINIŢA CU PROGRAM PRELUNGIT ”PITICOT” (FOSTA NR.45)",82,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:58:05",1623,1609,2,12,0,558,546,0,12,0,526,32,1800,1242,30,22,113,201,76,4,4,57,7,7,5
17,DOLJ,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”SF. LUCIA” (FOSTA NR.50)",142,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:18:06",962,946,2,14,0,382,368,0,14,0,372,10,1000,618,24,12,125,93,26,8,2,74,4,2,2
17,DOLJ,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”SF. LUCIA” (FOSTA NR.50)",143,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:00",946,934,2,10,0,382,372,0,10,0,367,15,1000,618,21,17,117,115,40,7,1,44,2,2,1
17,DOLJ,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”TUDOR VLADIMIRESCU” (FOSTA NR.21)",128,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:44:10",1711,1674,22,14,1,697,681,1,14,1,675,22,1800,1103,26,32,239,201,35,6,1,113,9,6,7
17,DOLJ,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”VOINICEII” (FOSTA NR.32)",118,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:48:37",1459,1446,3,10,0,521,511,0,10,0,506,15,1600,1079,27,10,142,155,48,8,2,102,5,4,3
17,DOLJ,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”VOINICEII” (FOSTA NR.32)",119,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:18:30",1310,1295,0,15,0,475,460,0,15,0,461,14,1400,925,29,17,138,130,46,6,7,78,1,6,3
17,DOLJ,"GRADINITA CURMATURA",367,GIURGIŢA,72533,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:50",420,408,1,11,0,244,233,0,11,0,219,25,500,256,15,1,86,99,1,5,1,1,8,2,0
17,DOLJ,"GRADINITA DE COPII",243,BÂRCA,70940,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:23:16",1532,1450,2,63,17,909,827,2,63,17,847,62,1700,791,32,18,329,443,3,1,8,0,10,1,2
17,DOLJ,"GRADINIŢA DE COPII CU PROGRAM PRELUNGIT ”ELENA FARAGO”(FOSTA NR. 41)",27,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:28",1306,1295,0,11,0,493,482,0,11,0,480,13,1500,1007,33,18,133,146,90,6,2,46,2,2,2
17,DOLJ,"GRADINIŢA DE COPII CU PROGRAM PRELUNGIT ”ELENA FARAGO”(FOSTA NR.41)",26,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:15",893,878,0,15,0,306,291,0,15,0,295,11,1000,694,14,8,94,88,38,3,2,41,0,4,3
17,DOLJ,"GRADINITA DE COPII DESA",327,DESA,72034,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:36:17",1234,1209,1,6,18,744,720,0,6,18,690,54,1400,656,24,30,247,317,3,1,0,13,40,10,5
17,DOLJ,"GRĂDINIŢA DE COPII GRINDENI",430,OSTROVENI,73567,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:24:09",599,560,0,36,3,337,298,0,36,3,292,45,600,263,39,9,38,184,4,1,0,4,10,3,0
17,DOLJ,"GRĂDINIŢA DE COPII NR. 2",186,"MUNICIPIUL BĂILEŞTI",70316,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:09:24",1005,994,0,11,0,352,341,0,11,0,323,29,1200,848,6,42,136,117,2,2,0,15,3,0,0
17,DOLJ,"GRĂDINIŢA DE COPII NR. 3",175,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:43",1099,1089,0,10,0,350,340,0,10,0,328,22,1300,950,17,25,136,115,3,1,1,26,2,2,0
17,DOLJ,"GRĂDINIŢA DE COPII NR. 5",181,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:56:22",674,663,0,11,0,217,206,0,11,0,209,8,800,583,12,27,93,57,0,2,0,17,0,1,0
17,DOLJ,"GRĂDINIŢA DE COPII NR. 7",179,"MUNICIPIUL BĂILEŞTI",70316,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:23:17",747,735,0,11,1,296,284,0,11,1,265,31,900,604,13,66,73,87,3,3,0,16,2,2,0
17,DOLJ,"GRĂDINIŢA DE COPII NR. 8",184,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:05:28",1327,1320,0,7,0,518,511,0,7,0,495,23,1500,982,12,86,172,170,4,3,0,38,5,3,2
17,DOLJ,"GRĂDINIŢA DE COPII ORĂŞANI",429,OSTROVENI,73567,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:19:38",1147,1068,1,64,14,657,579,0,64,14,572,85,1200,543,45,38,63,385,10,3,0,16,12,0,0
17,DOLJ,"GRADINITA IZVOARE",383,IZVOARE,72882,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:12:52",948,842,0,81,25,746,640,0,81,25,683,63,1100,354,78,25,235,323,1,2,3,6,9,1,0
17,DOLJ,"GRADINITA LESILE",497,"ŞIMNICU DE SUS",70174,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:47:33",775,750,0,25,0,429,404,0,25,0,369,60,900,471,71,30,38,185,4,2,5,25,5,3,1
17,DOLJ,"GRADINITA NR. 1",315,COŞOVENI,71885,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:35:43",1194,1087,1,88,18,853,746,1,88,18,803,50,1200,347,36,45,399,186,78,31,4,10,7,4,3
17,DOLJ,"GRĂDINIȚA NR.1",371,GOICEA,72640,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:15:22",1237,1090,2,88,57,787,642,0,88,57,688,99,1300,513,101,33,137,370,5,2,2,7,19,9,3
17,DOLJ,"GRĂDINIŢA NR. 1 FILIAŞI",211,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:57:01",1825,1810,2,6,7,953,940,0,6,7,906,47,2000,1047,52,27,173,585,19,2,2,25,14,5,2
17,DOLJ,"GRADINITA NR. 2",316,COŞOVENI,71885,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:53:56",759,684,1,51,23,554,479,1,51,23,514,40,900,346,42,100,211,130,9,13,1,5,1,2,0
17,DOLJ,"GRĂDINIȚA NR.2",372,GOICEA,72640,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:09:02",868,820,1,21,26,488,441,0,21,26,425,63,1000,512,157,30,64,131,1,9,2,1,25,3,2
17,DOLJ,"GRĂDINIŢA NR. 2 DOBRIDOR",418,MOŢĂŢEI,73335,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:28:46",655,632,0,13,10,341,318,0,13,10,321,20,700,359,14,176,34,85,1,2,0,1,7,0,1
17,DOLJ,"GRĂDINIŢA NR. 2 FILIAŞI",212,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:09:49",1767,1731,2,14,20,832,798,0,14,20,747,85,1900,1068,33,27,73,552,13,3,2,23,9,7,5
17,DOLJ,"GRĂDINIŢA NR. 2 MOŢĂŢEI",415,MOŢĂŢEI,73335,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:45:07",1793,1745,1,19,28,1001,956,0,19,26,878,123,2000,999,48,119,129,547,3,5,0,6,11,9,1
17,DOLJ,"GRĂDINIȚA NR 2 ȚUGLUI",510,ŢUGLUI,74509,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:07:35",906,899,0,6,1,604,597,0,6,1,543,61,1000,396,46,18,177,187,5,0,1,92,9,5,3
17,DOLJ,"GRĂDINIŢA NR. 3 FILIAŞI",213,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:20:30",1300,1273,0,13,14,640,613,0,13,14,594,46,1400,760,30,22,84,375,22,2,1,44,5,7,2
17,DOLJ,"GRĂDINIŢA NR. 3 MOŢĂŢEI",417,MOŢĂŢEI,73335,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 18:34:09",1617,1582,0,15,20,926,895,0,15,16,858,68,1700,774,32,214,186,398,6,1,1,4,11,5,0
17,DOLJ,"GRADINITA OCOLNA",233,"AMĂRĂŞTII DE JOS",70637,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:02:12",1009,1002,0,7,0,743,736,0,7,0,261,482,1200,457,21,4,103,113,4,3,2,0,6,3,2
17,DOLJ,"GRADINITA PORTARESTI",366,GIURGIŢA,72533,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:16:03",969,948,1,20,0,596,576,0,20,0,512,84,1100,504,21,7,285,173,3,4,0,6,10,2,1
17,DOLJ,"GRĂDINIŢA PRAPOR",232,"AMĂRĂŞTII DE JOS",70637,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:45:38",1167,1083,0,49,35,858,774,0,49,35,740,118,1200,342,160,16,194,262,20,13,5,9,19,5,37
17,DOLJ,"GRADINITA TOSCA",231,"AMĂRĂŞTII DE JOS",70637,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:21:31",1027,964,0,32,31,714,651,0,32,31,627,87,1100,386,61,31,201,238,13,12,32,11,15,9,4
17,DOLJ,"GRADINITA TUGURESTI",518,"VALEA STANCIULUI",74581,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:09:34",522,506,1,15,0,339,323,1,15,0,310,29,600,261,11,5,165,108,0,3,1,10,2,4,1
17,DOLJ,"GRADINITA ZĂNOAGA",388,LEU,72926,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:04:39",978,941,0,37,0,501,464,0,37,0,457,44,1100,599,18,37,148,227,6,4,0,8,7,2,0
17,DOLJ,"LICEUL CU PROGRAM SPORTIV ”PETRACHE TRIŞCU”",4,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:10:08",1736,1713,9,13,1,700,686,0,13,1,671,29,1800,1100,27,17,237,190,43,13,2,124,10,4,4
17,DOLJ,"LICEUL CU PROGRAM SPORTIV ”PETRACHE TRIȘCU”",5,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:00:23",1762,1741,10,11,0,659,648,0,11,0,642,17,1900,1241,28,23,240,166,49,2,4,109,8,5,8
17,DOLJ,"LICEUL DE ARTE ”MARIN SORESCU”",51,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:09:28",1480,1352,17,20,91,634,535,0,20,79,594,40,1500,866,37,18,180,197,47,6,4,92,4,4,5
17,DOLJ,"LICEUL DE ARTE ”MARIN SORESCU”",50,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:00:54",1532,1412,8,11,101,680,574,0,11,95,658,22,1600,920,32,19,167,231,62,9,2,113,5,13,5
17,DOLJ,"LICEUL GEORGE ST. MARINCU",454,"POIANA MARE",73736,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:57:45",1262,1247,1,13,1,669,655,0,13,1,627,42,1400,731,14,81,295,181,2,9,12,31,0,2,0
17,DOLJ,"LICEUL ”MATEI BASARAB”",152,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:53",988,972,5,11,0,393,382,0,11,0,380,13,1000,607,25,19,99,119,34,15,5,56,4,1,3
17,DOLJ,"LICEUL ”MATEI BASARAB”",153,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:37",918,906,0,12,0,338,326,0,12,0,326,12,1000,662,18,7,88,97,52,2,2,55,2,3,0
17,DOLJ,"LICEUL MIHAI VITEAZUL",180,"MUNICIPIUL BĂILEŞTI",70316,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:16:26",1001,988,1,11,1,354,342,0,11,1,329,25,1100,746,20,32,130,121,2,2,0,17,1,2,2
