precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ALIANȚA PNL USR PLUS-voturi","PARTIDUL PRAHOVA IN ACȚIUNE-voturi","ALIANȚA PENTRU PRAHOVA-voturi"
31,PRAHOVA,"LICEUL SIMION STOLNICU",226,"ORAŞ COMARNIC",131336,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:26:46",1530,1514,1,12,3,763,748,0,12,3,700,63,1600,837,77,50,292,24,257
31,PRAHOVA,"LICEUL TEHNOLOGIC",415,"FILIPEŞTII DE PĂDURE",133161,7,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:14:01",1114,1101,0,11,2,531,518,0,11,2,479,52,1200,669,64,93,157,22,143
31,PRAHOVA,"LICEUL TEHNOLOGIC ”1 MAI”",60,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:27:27",1502,1491,2,9,0,480,471,0,9,0,454,26,1600,1120,22,18,272,29,113
31,PRAHOVA,"LICEUL TEHNOLOGIC ”1 MAI”",61,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:20:36",1726,1714,1,9,2,578,567,0,9,2,542,36,1900,1322,39,33,276,28,166
31,PRAHOVA,"LICEUL TEHNOLOGIC ADMINISTRATIV ŞI DE SERVICII ”VICTOR SLĂVESCU” ( FOSTA SCOALA NR. 32)",55,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:46:44",1147,1133,7,7,0,390,380,3,7,0,373,17,1200,810,22,24,205,35,87
31,PRAHOVA,"LICEUL TEHNOLOGIC ADMINISTRATIV ŞI DE SERVICII ”VICTOR SLĂVESCU” ( FOSTA SCOALA NR. 32)",54,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:14:33",1180,1157,15,8,0,435,427,0,8,0,423,12,1300,865,34,23,235,36,95
31,PRAHOVA,"LICEUL TEHNOLOGIC AGROMONTAN ”ROMEO CONSTANTINESCU”",282,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:02:35",946,938,2,6,0,431,425,0,6,0,400,31,1000,569,26,23,91,43,217
31,PRAHOVA,"LICEUL TEHNOLOGIC ”ANGHEL SALIGNY”",45,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:57:00",1153,1143,1,9,0,294,285,0,9,0,273,21,1300,1006,21,21,153,14,64
31,PRAHOVA,"LICEUL TEHNOLOGIC ”CAROL I” VALEA DOFTANEI",610,"VALEA DOFTANEI",136107,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:38",1330,1322,0,8,0,510,502,0,8,0,464,46,1500,990,44,15,340,8,57
31,PRAHOVA,"LICEUL TEHNOLOGIC CERAŞU",368,CERAŞU,132574,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:46:58",1240,1219,0,4,17,802,781,0,4,17,701,101,1300,498,42,31,293,12,323
31,PRAHOVA,"LICEUL TEHNOLOGIC DE SERVICII ”SFÂNTUL APOSTOL ANDREI”",154,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:59",1336,1327,2,6,1,436,429,0,6,1,414,22,1500,1064,15,24,239,37,99
31,PRAHOVA,"LICEUL TEHNOLOGIC DE SERVICII ”SFÂNTUL APOSTOL ANDREI”",152,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:47:27",1385,1378,0,7,0,495,488,0,7,0,480,15,1500,1005,31,19,295,33,102
31,PRAHOVA,"LICEUL TEHNOLOGIC DE SERVICII ”SFÂNTUL APOSTOL ANDREI”",155,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:25",1276,1272,1,3,0,411,408,0,3,0,396,15,1400,989,25,22,225,32,92
31,PRAHOVA,"LICEUL TEHNOLOGIC DE SERVICII ”SFÂNTUL APOSTOL ANDREI”",151,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:10:29",1359,1350,4,5,0,390,385,0,5,0,376,14,1500,1110,29,17,214,34,82
31,PRAHOVA,"LICEUL TEHNOLOGIC DE SERVICII ”SFÂNTUL APOSTOL ANDREI”",153,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:55",1399,1359,0,9,31,463,423,0,9,31,444,19,1500,1037,25,31,261,38,89
31,PRAHOVA,"LICEUL TEHNOLOGIC ”ELIE RADU” (FOST COLEGIUL TEHNIC ”ELIE RADU”)",120,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:40:34",852,845,1,6,0,280,274,0,6,0,268,12,900,620,18,13,160,23,54
31,PRAHOVA,"LICEUL TEHNOLOGIC ”ELIE RADU” (FOST COLEGIUL TEHNIC ”ELIE RADU”)",118,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:26:58",1434,1417,8,9,0,448,439,0,9,0,426,22,1600,1152,26,29,228,36,107
31,PRAHOVA,"LICEUL TEHNOLOGIC ”ELIE RADU” (FOST COLEGIUL TEHNIC ”ELIE RADU”)",119,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:17:42",1439,1434,1,4,0,409,405,0,4,0,392,17,1600,1191,25,30,220,28,89
31,PRAHOVA,"LICEUL TEHNOLOGIC ENERGETIC - (CORP A SALA DE CLASA NR.3-INTRAREA PRINCIPALA)",165,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:55:26",899,886,0,11,2,339,326,0,11,2,321,18,1400,1061,53,21,124,34,89
31,PRAHOVA,"LICEUL TEHNOLOGIC ENERGETIC -(CORP A-SALA DE CLASA NR.5-INTRAREA SECUNDARA)",164,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:42:03",1093,1080,2,8,3,473,462,0,8,3,456,17,1000,527,76,28,185,33,134
31,PRAHOVA,"LICEUL TEHNOLOGIC ”LAZĂR EDELEANU” (FOST COLEGIUL TEHNIC ”LAZĂR EDELEANU”, FOST LICEUL DE CHIMIE)",63,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:36:09",1647,1633,3,11,0,516,505,0,11,0,491,25,1800,1284,33,17,296,23,122
31,PRAHOVA,"LICEUL TEHNOLOGIC ”LAZĂR EDELEANU” (FOST COLEGIUL TEHNIC ”LAZĂR EDELEANU”, FOST LICEUL DE CHIMIE)",62,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:34:24",1275,1260,3,12,0,476,464,0,12,0,461,15,1400,924,33,20,260,43,105
31,PRAHOVA,"LICEUL TEHNOLOGIC MĂNECIU NR.5",478,MĂNECIU,134096,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:14",1244,1232,0,12,0,599,587,0,12,0,545,54,1400,801,64,91,214,25,151
31,PRAHOVA,"LICEUL TEHNOLOGIC MĂNECIU NR.5",479,MĂNECIU,134096,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:17:04",1106,1100,0,5,1,537,531,0,5,1,495,42,1200,663,43,89,179,30,154
31,PRAHOVA,"LICEUL TEHNOLOGIC MECANIC - (CORP A SALA 2)",174,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:07:36",1325,1318,0,7,0,557,550,0,7,0,526,31,1400,843,83,32,208,48,155
31,PRAHOVA,"LICEUL TEHNOLOGIC MECANIC - (CORP A SALA 3)",175,"MUNICIPIUL CÂMPINA",131256,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:30:52",1487,1477,0,10,0,655,645,0,10,0,595,41,1600,964,93,46,213,48,195
31,PRAHOVA,"LICEUL TEHNOLOGIC MECANIC - (SALA DE SPORT)",173,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:53",1550,1538,3,9,0,623,614,0,9,0,585,38,1700,1077,106,27,230,61,161
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TASE DUMITRESCU ” MIZIL",239,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:20:43",1052,1041,0,11,0,388,377,0,11,0,263,125,1200,812,30,41,29,19,144
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TASE DUMITRESCU” MIZIL",238,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:23:39",352,342,0,9,1,352,342,0,9,1,333,19,1000,648,23,42,94,12,162
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TEODOR DIAMANT”",204,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:40",1012,1001,1,7,3,445,435,0,7,3,421,23,1100,656,61,16,165,18,161
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TOMA N. SOCOLESCU” (FOST COLEGIUL TEHNIC ”TOMA N. SOCOLESCU”)",116,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:41:37",1001,990,2,9,0,355,346,0,9,0,341,13,1100,746,21,23,161,28,108
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TOMA N. SOCOLESCU” (FOST COLEGIUL TEHNIC ”TOMA N. SOCOLESCU”)",117,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:29:36",722,709,0,13,0,241,228,0,13,0,232,9,800,559,12,12,151,11,46
31,PRAHOVA,"LICEUL TEHNOLOGIC UCECOM ”SPIRU HARET” (FOST GRUPUL SCOLAR DE ARTE SI MESERII ”SPIRU HARET”)",13,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:56",1142,1124,6,12,0,374,362,0,12,0,352,22,1200,826,25,25,202,31,69
31,PRAHOVA,"LICEUL TEORETIC",411,"FILIPEŞTII DE PĂDURE",133161,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:40:19",1515,1502,0,12,1,797,784,0,12,1,725,72,1600,803,121,98,246,31,229
31,PRAHOVA,"LICEUL TEORETIC ”AUREL VLAICU” BREAZA",210,"ORAŞ BREAZA",131103,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:58",1087,1074,1,10,2,521,509,0,10,2,486,35,1200,679,47,63,265,22,89
31,PRAHOVA,"LICEUL TEORETIC ”AUREL VLAICU” BREAZA",211,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:43",1569,1551,1,16,1,685,668,0,16,1,608,77,1700,1015,74,57,338,9,130
31,PRAHOVA,"LICEUL TEORETIC ”AUREL VLAICU” BREAZA",212,"ORAŞ BREAZA",131103,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:17:18",871,863,1,7,0,399,392,0,7,0,375,24,900,501,35,52,195,12,81
31,PRAHOVA,"LICEUL TEORETIC ”AUREL VLAICU” BREAZA",209,"ORAŞ BREAZA",131103,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:54",1437,1422,1,10,4,703,689,0,10,4,646,57,1600,897,60,91,301,27,167
31,PRAHOVA,"LICEUL TEORETIC AZUGA",182,"ORAŞ AZUGA",130954,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:15:37",1046,1026,0,16,4,542,522,0,16,4,486,56,1100,558,43,32,296,20,95
31,PRAHOVA,"LICEUL TEORETIC AZUGA",181,"ORAŞ AZUGA",130954,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:56:51",1747,1711,0,16,20,914,878,0,16,20,838,76,1900,986,85,62,464,34,193
31,PRAHOVA,"LICEUL TEORETIC ”BRÂNCOVEANU VODĂ” ORAȘUL URLAȚI",270,"ORAŞ URLAŢI",131620,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:50:59",1483,1470,1,11,1,670,658,0,11,1,595,75,1600,930,50,61,267,12,205
31,PRAHOVA,"LICEUL TEORETIC ”BRÂNCOVEANU VODĂ” ORAȘUL URLATI (CLADIREA VECHE)",269,"ORAŞ URLAŢI",131620,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:22",1559,1542,1,15,1,639,623,0,15,1,588,51,1700,1061,37,51,306,21,173
31,PRAHOVA,"LICEUL TEORETIC ” GRIGORE TOCILESCU” MIZIL",245,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:28",1018,1006,0,12,0,436,424,0,12,0,386,50,1100,664,42,60,96,15,173
31,PRAHOVA,"LICEUL TEORETIC ”ŞERBAN VODĂ”",265,"ORAŞ SLĂNIC",131577,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:04:30",1129,1115,1,12,1,559,546,0,12,1,517,42,1200,641,60,38,206,15,198
31,PRAHOVA,"LICEUL TEORETIC ”ŞERBAN VODĂ”",266,"ORAŞ SLĂNIC",131577,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:10:25",1231,1221,0,7,3,534,524,0,7,3,496,38,1400,866,56,38,216,10,176
31,PRAHOVA,"MUZEUL JUDEŢEAN DE ISTORIE ŞI ARHEOLOGIE PRAHOVA",15,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:47:53",769,751,8,10,0,242,232,0,10,0,230,12,800,558,14,18,119,19,60
31,PRAHOVA,"OCOLUL SILVIC",20,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:24",1413,1366,39,8,0,485,477,0,8,0,472,13,1500,1015,36,35,259,45,97
31,PRAHOVA,"PALATUL COPIILOR (FOSTA SCOALA NR. 20)",77,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:01:00",960,955,1,4,0,333,329,0,4,0,316,17,1100,767,18,10,200,27,61
31,PRAHOVA,"PALATUL COPIILOR (FOSTA SCOALA NR. 20)",75,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:22:45",1391,1384,2,5,0,442,437,0,5,0,431,11,1500,1058,21,25,264,35,86
31,PRAHOVA,"PALATUL COPIILOR (FOSTA SCOALA NR. 20)",74,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:40",1258,1249,2,7,0,456,449,0,7,0,436,20,1400,944,24,18,237,43,114
31,PRAHOVA,"PALATUL COPIILOR (FOSTA SCOALA NR. 20)",73,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:52",1764,1731,22,10,1,641,630,0,10,1,622,19,1900,1259,38,18,385,56,125
31,PRAHOVA,"PALATUL COPIILOR (FOSTA SCOALA NR. 20)",76,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:22:41",819,811,0,8,0,259,251,0,8,0,251,8,900,641,15,15,147,15,59
31,PRAHOVA,"PALATUL CULTURII",1,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:49:31",1268,1245,15,8,0,432,424,0,8,0,420,12,1360,928,22,23,203,67,105
31,PRAHOVA,"PALATUL CULTURII",3,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:18",1080,1058,11,11,0,398,387,0,11,0,385,13,1160,762,25,14,227,39,80
31,PRAHOVA,"PALATUL CULTURII",2,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:57:52",908,872,28,7,1,291,283,0,7,1,282,9,980,689,15,17,175,28,47
31,PRAHOVA,PRIMĂRIA,378,CIORANI,132681,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:04:22",946,920,0,0,26,522,496,0,0,26,503,19,1000,478,18,23,347,15,100
31,PRAHOVA,"PRIMĂRIA COMUNEI FLOREȘTI",426,FLOREŞTI,133330,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:44",610,602,0,8,0,338,330,0,8,0,315,23,700,362,29,33,141,4,108
31,PRAHOVA,"PRIMARIA COMUNEI POIANA-CÂMPINA",507,"POIANA CÂMPINA",131274,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:49:49",1247,1236,1,10,0,594,584,0,10,0,543,51,1400,806,47,43,361,18,74
31,PRAHOVA,"PRIMĂRIA ORAŞ MIZIL",240,"ORAŞ MIZIL",131407,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:48:07",1065,1058,0,7,0,472,465,0,7,0,439,33,1200,728,38,58,111,15,217
31,PRAHOVA,"PRIMĂRIA ORAŞ MIZIL",241,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:21",1040,1032,0,8,0,448,440,0,8,0,405,43,1100,652,34,48,95,16,212
31,PRAHOVA,"PRIMĂRIA TRĂISTENI",611,"VALEA DOFTANEI",136107,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:20",963,957,0,6,0,453,447,0,6,0,418,35,1000,547,33,15,312,4,54
31,PRAHOVA,"PUNCTUL DE LUCRU AL PRIMĂRIEI BRAZI DIN SATUL POPEŞTI",343,BRAZI,130712,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:40:56",1472,1446,1,16,9,754,728,1,16,9,682,72,1600,846,85,39,324,77,157
31,PRAHOVA,"SALA DE FESTIVITĂŢI A PRIMĂRIEI COMUNEI BRAZI",341,BRAZI,130712,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:51",665,637,0,17,11,402,374,0,17,11,366,36,700,298,28,21,145,110,62
31,PRAHOVA,"SALA DE SPORT A ŞCOLII GIMNAZIALE ”DUMITRU HERA” BĂTEŞTI",340,BRAZI,130712,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:42:16",1457,1421,4,20,12,778,746,0,20,12,689,89,1500,722,69,29,295,140,156
31,PRAHOVA,"SALA DE SPORT A ŞCOLII GIMNAZIALE ”PROFESOR OPREA MIHAI” SAT NEGOIEŞTI",344,BRAZI,130712,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:32:54",1575,1546,3,15,11,802,776,0,15,11,727,75,1700,898,70,27,296,167,167
31,PRAHOVA,"SALA DE SPORT BUCOV",354,BUCOV,130785,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:36",1516,1516,0,0,0,702,702,0,0,0,617,85,1600,898,24,31,379,22,161
31,PRAHOVA,"SALA DE SPORT BUCOV",355,BUCOV,130785,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:42",1345,1331,5,9,0,590,580,1,9,0,548,42,1600,1010,23,28,333,17,147
31,PRAHOVA,"SALA DE SPORT BUCOV",353,BUCOV,130785,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:26",1572,1554,14,4,0,607,603,0,4,0,569,38,1600,993,29,27,373,20,120
31,PRAHOVA,"SALǍ DE SPORT CU TRIBUNǍ 180 LOCURI",183,"ORAŞ AZUGA",130954,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:54:31",1232,1209,0,22,1,673,650,0,22,1,610,63,1300,627,61,48,323,33,145
31,PRAHOVA,"SALA DE SPORT MIZIL",235,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:12:19",1582,1571,1,10,0,695,685,0,10,0,523,172,1700,1005,37,59,104,10,313
31,PRAHOVA,"SALA DE SPORT TINERETULUI",184,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:59:28",1117,1108,1,3,5,575,567,0,3,5,532,43,1200,625,73,72,136,46,205
31,PRAHOVA,"SALA DE UTILITATE PUBLICĂ",405,DUMBRĂVEŞTI,131461,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:49:11",1321,1311,1,5,4,865,856,0,5,4,779,86,1427,562,32,34,386,20,307
31,PRAHOVA,"SALĂ MULTIFUNCȚIONALĂ BĂLTIȚA",487,MĂNEŞTI,134194,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:56:38",732,713,2,9,8,384,367,0,9,8,341,43,800,416,25,22,231,6,57
31,PRAHOVA,"SALA MULTIFUNCTIONALA COCOSESTI",495,PĂULEŞTI,130847,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:17:22",852,835,1,11,5,609,593,0,11,5,561,44,900,295,44,27,349,21,120
31,PRAHOVA,"SALĂ MULTIFUNCȚIONALĂ ZALHANAUA",485,MĂNEŞTI,134194,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:00:00",839,831,0,5,3,450,442,0,5,3,385,65,900,450,25,20,262,9,69
31,PRAHOVA,"SALA POLIVALENTĂ PLOPENI",247,"ORAŞ PLOPENI",131443,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:28:15",1209,1189,0,16,4,545,525,0,16,4,490,55,1300,755,51,55,189,20,175
31,PRAHOVA,"SALA POLIVALENTĂ PLOPENI",248,"ORAŞ PLOPENI",131443,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:19",1078,1070,0,4,4,522,514,0,4,4,486,36,1200,678,44,21,203,35,183
31,PRAHOVA,"S.C.APA NOVA S.R.L.",70,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:53:54",1060,1031,6,12,11,410,387,0,12,11,402,8,1100,690,22,30,236,32,82
31,PRAHOVA,"S.C.APA NOVA S.R.L.",71,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:10",874,861,0,13,0,203,190,0,13,0,182,21,1000,797,14,23,88,15,42
31,PRAHOVA,"S.C. ”ELECTRICA” S.A.",18,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:36:06",1144,1121,9,14,0,385,371,0,14,0,363,22,1200,815,25,19,191,37,91
31,PRAHOVA,"SC ELECTROUTILAJ SA - (CANTINA - SALA DE PROTOCOL)",179,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:24:37",1679,1665,3,11,0,714,703,0,11,0,682,32,1800,1086,136,58,204,88,196
31,PRAHOVA,"SC. LIVIO SRL-PARTER",262,"ORAŞ SINAIA",131540,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:32:05",582,562,4,10,6,270,254,0,10,6,251,19,600,330,28,21,150,5,47
31,PRAHOVA,"SC.MALI AUTO EXPRES SRL, SAT VALEA STÎLPULUI,NR.58",585,TEIŞANI,135725,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:24:26",185,177,0,8,0,115,107,0,8,0,111,4,200,85,13,4,54,11,29
31,PRAHOVA,"ȘCOALA COADA IZVORULUI",486,MĂNEŞTI,134194,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:58",766,729,0,28,9,508,471,0,28,9,467,41,900,392,31,15,321,9,91
31,PRAHOVA,"SCOALA CU CLASELE I - IV",367,CEPTURA,132510,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:30:07",136,127,0,9,0,72,63,0,9,0,62,10,200,128,12,1,14,5,30
31,PRAHOVA,"ŞCOALA CU CLASELE I-IV",310,BĂLŢEŞTI,132271,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:26:17",1613,1540,0,59,14,949,876,0,59,14,865,84,1700,751,45,56,634,18,112
31,PRAHOVA,"ȘCOALA CU CLASELE I-IV",376,CIORANI,132681,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:15",986,965,0,5,16,476,455,0,5,16,436,40,1100,624,35,34,314,4,49
31,PRAHOVA,"ȘCOALA CU CLASELE I-IV BELCIUG",397,DRĂGĂNEŞTI,133018,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:36:13",442,437,0,5,0,274,269,0,5,0,234,38,500,226,90,9,39,0,96
31,PRAHOVA,"ȘCOALA CU CLASELE I-IV CORNU DE JOS",398,DRĂGĂNEŞTI,133018,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:07:04",484,481,0,3,0,293,290,0,3,0,271,22,500,207,60,19,103,2,87
31,PRAHOVA,"ȘCOALA CU CLASELE I-IV TRESTIOARA",624,VÂLCĂNEŞTI,136198,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:56:41",362,354,0,8,0,183,175,0,8,0,155,28,400,217,11,31,78,1,34
31,PRAHOVA,"SCOALA CU CLASELE I-VIII CATINA",424,FLOREŞTI,133330,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:14:23",863,766,0,14,83,582,485,0,14,83,541,41,900,318,25,37,234,13,232
31,PRAHOVA,"ŞCOALA CU CLASELE I-VIII ”EROU INV.I.DRĂGĂNESCU”TRĂISTENI",612,"VALEA DOFTANEI",136107,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:42",1038,1030,0,5,3,535,527,0,5,3,489,43,1100,568,36,11,390,5,47
31,PRAHOVA,"SCOALA CU CLASELE I - VIII FLORESTI (LOCALUL NOU)",422,FLOREŞTI,133330,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:00:40",1525,1511,0,13,1,833,819,0,13,1,785,48,1700,867,47,75,420,12,231
31,PRAHOVA,"SCOALA CU CLASELE I-VIII FLORESTI (LOCALUL VECHI)",423,FLOREŞTI,133330,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:00:28",1156,1136,0,16,4,684,664,0,16,4,638,46,1300,616,53,56,295,20,214
31,PRAHOVA,"SCOALA CU CLASELE I-VIII ”NICHITA STANESCU” CEPTURA",362,CEPTURA,132510,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:17",951,944,0,1,6,556,549,0,1,6,503,53,1000,444,43,33,171,14,242
31,PRAHOVA,"SCOALA CU CLASELE I-VIII ”NICHITA STANESCU” CEPTURA",363,CEPTURA,132510,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:36",913,908,0,4,1,533,528,0,4,1,477,56,1000,467,37,12,157,12,259
