precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","ALINȚA PARTIDUL NAȚIONAL LIBERAL-UNIUNEA SALVAȚI ROMÂNIA-PARTIDUL LIBERTATE UNITATE ȘI SOLIDARITATE (PNL-USR-PLUS)-voturi","PARTIDUL VERDE-voturi"
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”DR.ALEXANDRU ŞAFRAN”",63,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:00:44",1778,1766,1,11,0,494,483,0,11,0,465,29,1900,1406,124,33,25,66,32,3,41,128,13
4,BACĂU,"ŞCOALA GIMNAZIALĂ DUMITRU MĂRTINAŞ SATUL PÎRGĂREŞTI",500,PÂRGĂREŞTI,24276,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:36",795,792,0,0,3,295,292,0,0,3,269,26,900,605,82,18,38,9,7,3,0,109,3
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”EMIL RACOVIȚĂ” (FOSTA NR.10)",148,"MUNICIPIUL ONEŞTI",20563,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 20:01:13",1149,1138,0,11,0,384,373,0,11,0,367,17,1300,916,107,16,132,24,9,4,4,68,3
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”EMIL RACOVIȚĂ” (FOSTA NR.10)",149,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:22:49",1305,1296,0,9,0,426,417,0,9,0,408,18,1400,974,115,26,117,19,11,6,16,91,7
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”EMIL RACOVIȚĂ” (FOSTA NR.10)",150,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:14",1017,1008,0,9,0,302,293,0,9,0,291,11,1100,798,93,19,64,15,6,5,6,76,7
4,BACĂU,"ŞCOALA GIMNAZIALA FERESTRAU",473,OITUZ,23797,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:40:41",876,869,3,4,0,375,369,2,4,0,343,32,1000,625,99,21,26,9,12,3,7,157,9
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",52,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:37:54",1252,1243,1,7,1,402,394,0,7,1,379,23,1399,997,89,17,35,39,15,12,24,138,10
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",53,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:15",1305,1290,2,13,0,361,348,0,13,0,340,21,1392,1031,97,16,21,39,20,1,37,97,12
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",55,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:42",1223,1205,10,8,0,328,320,0,8,0,311,17,1300,972,90,14,19,39,10,8,25,96,10
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",56,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:16",1240,1230,1,9,0,358,349,0,9,0,339,19,1300,942,91,19,17,50,24,5,23,98,12
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",54,"MUNICIPIUL BACĂU",20297,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:20:34",1067,1050,3,12,2,326,312,0,12,2,312,14,1200,874,92,9,18,28,6,4,30,118,7
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU” (FOSTĂ NR.8)",170,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:33:07",1486,1476,1,9,0,500,491,0,9,0,491,9,1600,1100,153,32,125,32,6,2,8,123,10
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU” (FOSTĂ NR.8)",171,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:59",1335,1329,2,4,0,488,484,0,4,0,476,12,1500,1012,145,34,143,22,9,4,17,100,2
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGETA MIRCEA CANCICOV”",4,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:40:27",1575,1558,9,8,0,515,507,0,8,0,491,24,1700,1185,113,30,34,65,14,8,33,175,19
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGETA MIRCEA CANCICOV”",5,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:31:53",1494,1481,0,13,0,506,493,0,13,0,490,16,1600,1094,117,21,24,63,25,5,39,184,12
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGETA MIRCEA CANCICOV”",6,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:33:38",1475,1463,0,12,0,520,508,0,12,0,503,17,1600,1080,110,18,32,68,24,2,41,194,14
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGETA MIRCEA CANCICOV”",3,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:01:38",1584,1574,4,6,0,485,479,0,6,0,466,19,1701,1216,103,18,33,45,21,5,50,172,19
4,BACĂU,"SCOALA GIMNAZIALA GHEORGHE AVRAMESCU PRAJESTI",529,PRĂJEŞTI,26361,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:23:34",1006,965,1,21,19,493,452,1,21,19,458,35,1053,560,239,47,11,7,6,6,8,134,0
4,BACĂU,"SCOALA GIMNAZIALA GHEORGHE AVRAMESCU PRĂJEŞTI",530,PRĂJEŞTI,26361,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:56:41",996,942,0,36,18,469,415,0,36,18,419,50,1053,584,230,59,12,6,6,8,2,95,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”GHIŢĂ MOCANU” (FOSTĂ NR.5)",156,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:06:37",824,819,0,5,0,304,299,0,5,0,296,8,800,496,84,14,83,12,7,1,7,85,3
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”GHIŢĂ MOCANU” (FOSTĂ NR.5)",155,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:10",1191,1185,0,6,0,391,385,0,6,0,380,11,1300,909,123,21,72,17,9,5,7,120,6
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GHIȚĂ MOCANU” (FOSTĂ NR.5)",157,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:12",1455,1444,1,10,0,555,545,0,10,0,535,20,1600,1045,204,34,130,24,11,5,12,108,7
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GHIȚĂ MOCANU” (FOSTĂ NR.5)",158,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:11:43",1563,1550,0,13,0,494,481,0,13,0,484,10,1700,1206,165,27,114,27,16,3,12,117,3
4,BACĂU,"ŞCOALA GIMNAZIALĂ HELEGIU",378,HELEGIU,22898,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:11:45",951,946,0,5,0,431,426,0,5,0,381,50,1000,569,90,34,59,23,13,6,5,149,2
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”ION CREANGĂ”",34,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:10",1388,1377,3,8,0,402,393,1,8,0,384,18,1500,1098,94,23,20,52,18,10,29,127,11
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”ION CREANGĂ”",35,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:16:45",1441,1427,0,14,0,505,491,0,14,0,480,25,1600,1095,88,28,36,55,25,10,44,163,31
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”ION CREANGĂ”",36,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:45",1277,1266,3,8,0,541,533,0,8,0,517,24,1412,871,83,37,35,57,21,12,50,201,21
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”ION LUCA”",95,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:16:51",1289,1281,0,8,0,413,405,0,8,0,396,17,1414,1001,114,24,15,39,16,5,47,117,19
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”ION LUCA”",94,"MUNICIPIUL BACĂU",20297,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:21:06",1381,1375,1,5,0,423,418,0,5,0,413,10,1499,1076,106,22,18,60,19,3,50,119,16
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”ION LUCA”",93,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:25:08",968,960,1,7,0,337,330,0,7,0,325,12,1098,761,71,18,16,39,19,4,40,105,13
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”ION LUCA”",96,"MUNICIPIUL BACĂU",20297,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:19:32",1130,1120,1,9,0,328,319,0,9,0,312,16,1200,872,92,22,14,33,13,6,29,89,14
4,BACĂU,"ŞCOALA GIMNAZIALA LUDAŞI",254,BALCANI,21196,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:58:44",793,761,1,7,24,405,374,0,7,24,367,38,900,495,246,20,12,20,5,4,19,40,1
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAI DRĂGAN”",16,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:00:21",1261,1245,1,15,0,446,431,0,15,0,424,22,1291,845,93,16,28,58,19,11,38,147,14
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAI DRĂGAN”",18,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:25:21",1741,1732,0,9,0,86,77,0,9,0,83,3,1880,1794,20,5,5,11,1,2,12,27,0
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAI DRĂGAN”",17,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:14:27",1234,1223,0,11,0,441,430,0,11,0,426,15,1392,951,130,25,37,51,18,6,27,120,12
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAI DRĂGAN” BACĂU",20,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:22:08",1439,1428,2,9,0,461,452,0,9,0,446,15,1600,1139,118,26,28,55,18,5,36,146,14
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAI DRĂGAN” BACĂU",19,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:53",1471,1457,3,11,0,500,489,0,11,0,470,30,1584,1084,131,25,24,76,29,5,43,116,21
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”",183,"ORAŞ BUHUŞI",20778,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:27:22",1571,1559,1,9,2,511,500,0,9,2,470,41,1700,1189,164,43,37,96,12,5,16,95,2
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",10,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:27:32",1389,1376,3,9,1,445,435,0,9,1,424,21,1500,1055,94,26,21,52,25,7,37,150,12
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",11,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:03",1400,1388,0,12,0,382,370,0,12,0,369,13,1500,1118,74,19,26,52,20,4,25,142,7
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",12,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:17",1384,1377,0,7,0,461,454,0,7,0,440,21,1500,1039,88,27,34,49,12,2,48,165,15
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",13,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:08:05",1616,1598,5,13,0,545,532,0,13,0,523,22,1800,1255,91,22,28,61,31,7,67,199,17
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”MIRON COSTIN”",109,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:59:45",1348,1339,2,7,0,440,433,0,7,0,423,17,1511,1071,115,24,28,38,16,2,35,148,17
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”MIRON COSTIN”",108,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:31:50",1378,1370,0,8,0,485,477,0,8,0,470,15,1500,1015,127,22,28,40,20,8,43,170,12
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”MIRON COSTIN”",107,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:01",1248,1241,1,6,0,321,315,0,6,0,310,11,1400,1079,93,18,14,37,25,10,24,81,8
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",84,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:45:13",1306,1298,0,8,0,369,361,0,8,0,351,18,1400,1031,95,18,25,53,11,7,25,105,12
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",85,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:53:40",1153,1147,0,6,0,314,308,0,6,0,300,14,1297,983,72,15,20,32,12,6,29,95,19
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",86,"MUNICIPIUL BACĂU",20297,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:23:14",1383,1372,2,9,0,420,411,0,9,0,395,25,1498,1077,95,16,27,48,15,7,39,136,12
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",87,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:25",1444,1436,0,6,2,388,380,0,6,2,366,21,1600,1209,99,21,20,52,22,2,23,109,18
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”NICU ENEA”",123,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:32",1333,1325,3,5,0,452,447,0,5,0,428,24,1500,1048,87,22,24,41,20,9,39,169,17
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”NICU ENEA”",125,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:51",1419,1411,0,8,0,450,442,0,8,0,416,34,1596,1146,91,22,23,53,25,14,32,148,8
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”NICU ENEA”",124,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:36:31",1308,1292,4,12,0,476,464,0,12,0,451,25,1400,924,100,26,32,58,20,3,32,162,18
4,BACĂU,"ŞCOALA GIMNAZIALĂ N.PÂSLARU CAŞIN",294,CAŞIN,21720,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:19:57",1299,1289,0,5,5,653,643,0,5,5,566,87,1300,647,289,23,39,2,11,16,2,181,3
4,BACĂU,"ŞCOALA GIMNAZIALĂ N.PÂSLARU CAŞIN",293,CAŞIN,21720,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:39:10",1418,1402,3,6,7,787,773,1,6,7,686,101,1500,713,403,38,37,4,19,15,18,151,1
4,BACĂU,"ȘCOALA GIMNAZIALĂ NR.1",160,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:40",1320,1313,1,6,0,513,507,0,6,0,503,10,1400,887,145,31,121,21,10,3,11,148,13
4,BACĂU,"ȘCOALA GIMNAZIALĂ NR.1",161,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:23:40",1312,1305,0,7,0,470,463,0,7,0,448,22,1400,930,155,30,101,18,9,5,7,120,3
4,BACĂU,"ȘCOALA GIMNAZIALĂ NR.1",159,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:35:35",981,977,0,4,0,334,330,0,4,0,319,15,1100,766,96,14,98,13,8,5,12,68,5
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR.10",70,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:11:47",1342,1331,2,8,1,463,454,0,8,1,449,14,1500,1037,129,25,22,43,9,10,47,152,12
4,BACĂU,"ȘCOALA GIMNAZIALĂ NR.10",72,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:15:53",809,795,1,12,1,301,288,0,12,1,288,13,896,595,52,14,18,25,9,2,43,113,12
4,BACĂU,"ȘCOALA GIMNAZIALĂ NR.10",71,"MUNICIPIUL BACĂU",20297,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 16:23:24",1249,1242,2,4,1,454,449,0,4,1,426,28,1300,846,114,16,25,51,28,7,35,134,16
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR.1 DRĂGUGEŞTI",382,HELEGIU,22898,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:14:06",1221,1195,0,18,8,602,576,0,18,8,504,98,1300,698,260,17,74,61,6,3,5,75,3
4,BACĂU,"ŞCOALA GIMNAZIALA NR.1 FARAOANI",339,FARAOANI,22460,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:20",1379,1375,0,2,2,552,548,0,2,2,502,50,1565,1013,203,44,10,7,21,11,8,195,3
4,BACĂU,"ŞCOALA GIMNAZIALA NR.1 FARAOANI",338,FARAOANI,22460,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:01:46",1142,1129,5,1,7,425,417,0,1,7,396,29,1300,875,141,33,6,12,14,13,3,173,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR.1 LIVEZI",416,LIVEZI,23289,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:11:02",772,772,0,0,0,333,333,0,0,0,273,60,836,503,108,47,31,3,9,2,3,64,6
4,BACĂU,"SCOALA GIMNAZIALA NR. 1 OITUZ",467,OITUZ,23797,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:19:22",1321,1313,0,8,0,559,551,0,8,0,502,57,1404,845,146,26,17,10,9,7,2,281,4
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR.1 SATUL ROŞIORI",546,ROŞIORI,24999,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:33:59",1024,985,1,16,22,611,573,0,16,22,553,58,1100,489,333,101,42,10,7,6,4,49,1
4,BACĂU,"ŞCOALA GIMNAZIALA NR. 1 SATUL SCURTA",480,ORBENI,23948,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:13:13",1405,1383,1,11,10,721,700,0,11,10,644,77,1500,779,508,14,18,42,4,2,1,54,1
4,BACĂU,"ȘCOALA GIMNAZIALĂ NR. 1 TAMAȘI",599,TAMAŞI,25692,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:57:46",320,308,0,7,5,320,308,0,7,5,290,30,600,280,213,5,8,4,8,6,4,41,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR.1 VALEA SEACĂ",624,"VALEA SEACĂ",26083,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:01",925,896,2,11,16,415,388,0,11,16,371,44,999,584,344,3,5,1,2,2,0,14,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR. 2 BUHUȘI",185,"ORAŞ BUHUŞI",20778,7,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 09:33:33",1632,1624,0,8,0,452,444,0,8,0,428,24,1800,1348,181,28,24,66,14,5,13,94,3
4,BACĂU,"ŞCOALA GIMNAZIALA NR.2 FARAOANI",340,FARAOANI,22460,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:08",1040,1009,0,16,15,474,443,0,16,15,454,20,1100,626,304,26,5,11,12,6,6,82,2
4,BACĂU,"ŞCOALA GIMNAZIALA NR.2 FARAOANI",341,FARAOANI,22460,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:25",894,882,0,2,10,385,373,0,2,10,352,33,900,515,212,29,8,6,9,11,3,70,4
4,BACĂU,"SCOALA GIMNAZIALA NR. 3",220,"ORAŞ SLĂNIC-MOLDOVA",20910,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:13:58",1136,1109,1,4,22,618,592,0,4,22,569,49,1200,582,225,55,46,11,19,10,3,196,4
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR. 9",2,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:51:56",1143,1135,1,7,0,386,379,0,7,0,370,16,1200,814,92,22,33,26,15,8,40,124,10
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR. 9",1,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:08",1307,1293,6,8,0,458,450,0,8,0,430,28,1389,931,94,18,28,44,28,7,34,161,16
4,BACĂU,"SCOALA GIMNAZIALĂ ”OCTAVIAN VOICU”",80,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:12:50",1212,1205,0,7,0,350,343,0,7,0,340,10,1299,949,88,28,23,43,24,5,24,102,3
4,BACĂU,"SCOALA GIMNAZIALĂ ”OCTAVIAN VOICU”",79,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:06:23",1210,1204,1,5,0,363,358,0,5,0,355,8,1300,937,78,21,25,43,25,4,38,109,12
4,BACĂU,"SCOALA GIMNAZIALĂ ”OCTAVIAN VOICU”",78,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:01:45",1046,1035,1,10,0,309,299,0,10,0,285,24,1193,884,85,20,15,33,13,4,24,80,11
4,BACĂU,"SCOALA GIMNAZIALĂ ”OCTAVIAN VOICU”",77,"MUNICIPIUL BACĂU",20297,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:57:31",1142,1132,3,4,3,328,321,0,4,3,313,15,1300,972,79,8,17,50,19,5,30,99,6
4,BACĂU,"ŞCOALA GIMNAZIALĂ POIANA",420,LIVEZI,23289,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:59",750,745,0,5,0,317,312,0,5,0,287,30,800,483,64,85,6,5,10,4,1,106,6
4,BACĂU,"ŞCOALA GIMNAZIALĂ RĂCĂUŢI",288,BUCIUMI,26338,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:33:32",1270,1259,0,8,3,772,761,0,8,3,675,97,1400,628,510,71,14,2,18,3,4,52,1
4,BACĂU,"ŞCOALA GIMNAZIALA SATUL CORNII DE SUS",601,TĂTĂRĂŞTI,25745,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:37:52",726,720,0,5,1,349,343,0,5,1,276,73,800,451,212,13,9,5,6,3,2,25,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ SATUL DRĂGUŞANI",485,PARAVA,24034,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:30:06",696,672,0,6,18,363,339,0,6,18,324,39,700,337,189,16,5,20,15,3,0,75,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ SATUL RĂDOAIA",486,PARAVA,24034,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:22",977,968,0,6,3,271,262,0,6,3,219,52,1100,829,135,55,2,1,1,2,0,23,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ SATUL SECUIENI",573,SECUIENI,25362,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:13:19",1217,1126,2,89,0,724,634,1,89,0,637,87,1200,476,138,76,22,58,36,12,4,284,7
4,BACĂU,"ŞCOALA GIMNAZIALA SCHITU-FRUMOASA",253,BALCANI,21196,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:55",945,927,0,5,13,450,432,0,5,13,392,58,996,546,112,24,10,93,7,4,86,54,2
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL VOIEVOD ȘTEFAN CEL MARE” (FOSTA NR.9)",146,"MUNICIPIUL ONEŞTI",20563,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:28:10",1269,1264,0,3,2,387,382,0,3,2,368,19,1400,1013,131,17,74,13,7,4,10,107,5
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL VOIEVOD ȘTEFAN CEL MARE”(FOSTA NR.9)",147,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:59",1338,1331,1,6,0,444,438,0,6,0,427,17,1500,1056,130,19,126,12,9,1,10,117,3
4,BACĂU,"ŞCOALA GIMNAZIALĂ SPRIA",310,COLONEŞTI,21891,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:57:51",283,277,0,6,0,154,148,0,6,0,143,11,325,171,93,12,3,1,0,3,4,26,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ ŞTEFAN CEL MARE",187,"ORAŞ BUHUŞI",20778,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 10:21:46",1998,1985,3,10,0,441,431,0,10,0,395,46,2100,1659,115,25,37,107,11,8,10,76,6
4,BACĂU,"ȘCOALA GIMNAZIALĂ TĂRÂȚA",505,PÂRJOL,24338,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:11:07",842,822,1,7,12,396,377,0,7,12,344,52,900,504,52,19,28,16,9,8,5,205,2
