precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ROMÂNIA MARE-voturi","ALIANȚA USR PLUS-voturi","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","PARTIDUL VERDE-voturi"
8,BRAŞOV,"AGENȚIA POȘTALĂ",250,"ORAŞ PREDEAL",40303,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:10:05",312,300,0,12,0,184,172,0,12,0,177,7,311,127,10,22,4,42,3,3,10,0,6,1,74,2
8,BRAŞOV,"AGENŢIA POŞTALĂ DÂMBUL MORII",252,"ORAŞ PREDEAL",40303,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:28:31",181,171,1,8,1,108,99,0,8,1,106,2,200,92,6,22,7,36,1,1,1,0,14,1,16,1
8,BRAŞOV,"AŞEZAMÂNT CULTURAL",377,MÂNDRA,41417,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:34:57",213,194,1,18,0,145,127,0,18,0,130,15,200,55,4,31,2,69,1,8,2,1,4,1,5,2
8,BRAŞOV,"AŞEZAMÂNT CULTURAL",374,MÂNDRA,41417,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:08:23",699,672,0,25,2,378,351,0,25,2,333,45,700,322,7,98,0,136,3,53,8,3,6,3,13,3
8,BRAŞOV,"AŞEZAMÂNT CULTURAL",375,MÂNDRA,41417,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:47",450,438,0,12,0,269,257,0,12,0,244,25,500,231,11,79,1,71,6,11,4,1,11,3,44,2
8,BRAŞOV,"AŞEZAMÂNT CULTURAL",376,MÂNDRA,41417,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:26:45",249,226,0,16,7,141,125,0,9,7,134,7,300,159,1,72,1,36,4,7,1,1,3,1,6,1
8,BRAŞOV,"CAMIN CULTURAL",424,TĂRLUNGENI,42003,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 15:00:07",2008,1998,1,7,2,932,922,1,7,2,844,88,2100,1168,28,83,178,332,11,29,7,3,152,9,6,6
8,BRAŞOV,"CAMIN CULTURAL",396,RACOŞ,41701,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:21",402,392,0,10,0,206,196,0,10,0,175,31,500,294,15,59,18,41,3,7,2,5,7,6,8,4
8,BRAŞOV,"CAMIN CULTURAL",344,HĂLCHIU,41033,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:10",1021,1010,0,11,0,437,426,0,11,0,391,46,1100,663,13,105,126,86,23,4,11,2,16,2,2,1
8,BRAŞOV,"CĂMIN CULTURAL ACRIȘ",443,"VAMA BUZĂULUI",42183,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 14:07:16",1005,995,0,10,0,584,574,0,10,0,517,67,1100,516,19,335,2,96,0,7,26,2,15,1,12,2
8,BRAŞOV,"CAMIN CULTURAL BOHOLT",295,BECLEAN,40544,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:14",186,156,0,26,4,141,111,0,26,4,126,15,200,59,4,51,0,56,0,3,1,0,8,0,3,0
8,BRAŞOV,"CAMIN CULTURAL HOMOROD",361,HOMOROD,41248,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 10:31:40",1229,1211,0,10,8,628,610,0,10,8,536,92,1300,672,31,266,24,114,14,6,22,2,4,49,3,1
8,BRAŞOV,"CAMIN CULTURAL JIMBOR",363,HOMOROD,41248,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:02",386,379,0,7,0,252,245,0,7,0,207,45,400,148,2,34,131,33,1,1,1,0,0,3,1,0
8,BRAŞOV,"CAMIN CULTURAL LUTA",297,BECLEAN,40544,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:36:27",76,59,0,17,0,62,45,0,17,0,60,2,100,38,3,16,0,29,2,0,2,0,4,0,3,1
8,BRAŞOV,"CAMIN CULTURAL MERCHEASA",362,HOMOROD,41248,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 08:34:05",437,410,0,27,0,330,303,0,27,0,286,44,500,170,26,48,4,188,5,0,5,0,2,8,0,0
8,BRAŞOV,"CĂMIN CULTURAL ŞERCAIA",407,ŞERCAIA,41818,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 09:04:30",1467,1423,4,21,19,718,678,1,21,18,608,110,1590,872,9,107,11,328,8,14,19,3,101,3,3,2
8,BRAŞOV,"CĂMIN CULTURAL VAD",408,ŞERCAIA,41818,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:12:37",454,441,0,8,5,220,207,0,8,5,206,14,500,280,5,49,4,94,1,3,15,4,24,2,1,4
8,BRAŞOV,"CĂMIN CULTURAL VAMA BUZĂULUI",442,"VAMA BUZĂULUI",42183,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 14:12:45",1371,1362,1,7,1,779,770,1,7,1,698,81,1500,721,18,390,1,209,5,12,13,2,21,7,17,3
8,BRAŞOV,"CĂMINUL CULTURAL",299,BOD,40606,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 18:51:35",1229,1201,8,20,0,580,559,1,20,0,548,32,1300,720,54,58,5,198,7,12,52,6,131,7,10,8
8,BRAŞOV,"CĂMINUL CULTURAL",329,CRIZBAV,42456,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:43:21",1421,1383,1,25,12,819,782,0,25,12,750,69,1500,681,20,292,284,104,14,6,7,3,15,4,0,1
8,BRAŞOV,"CĂMINUL CULTURAL",342,HĂLCHIU,41033,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:37:06",1525,1515,3,3,4,752,745,0,3,4,710,42,1700,948,88,141,23,207,137,10,9,6,79,1,3,6
8,BRAŞOV,"CĂMINUL CULTURAL",345,HĂRMAN,41088,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:54:10",661,657,0,4,0,369,365,0,4,0,343,26,431,31,35,34,5,150,4,28,16,3,49,0,8,11
8,BRAŞOV,"CĂMINUL CULTURAL",411,ŞINCA,41854,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:03:34",229,222,0,7,0,141,134,0,7,0,133,8,300,159,2,19,2,60,1,24,2,1,4,13,5,0
8,BRAŞOV,"CĂMINUL CULTURAL",412,ŞINCA,41854,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:58:06",292,271,3,17,1,162,142,2,17,1,151,11,300,138,3,24,0,68,2,20,2,4,8,11,8,1
8,BRAŞOV,"CĂMINUL CULTURAL",413,ŞINCA,41854,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:35",916,905,0,9,2,475,464,0,9,2,381,94,1000,525,18,56,4,210,11,14,5,6,13,23,20,1
8,BRAŞOV,"CĂMINUL CULTURAL",414,ŞINCA,41854,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:31:14",579,566,0,12,1,376,363,0,12,1,343,33,600,224,24,56,6,78,5,32,12,0,7,115,6,2
8,BRAŞOV,"CĂMINUL CULTURAL",416,"ŞINCA NOUĂ",42449,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:49:05",993,901,10,40,42,731,642,7,40,42,671,60,1000,269,26,84,5,415,11,21,20,3,51,2,30,3
8,BRAŞOV,"CAMINUL CULTURAL 1 MAI",457,VULCAN,42398,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 08:45:49",702,688,0,13,1,409,395,0,13,1,363,46,800,391,18,136,3,153,2,23,7,2,9,2,1,7
8,BRAŞOV,"CĂMINUL CULTURAL AL BISERICII ORTODOXE",405,SÂNPETRU,41925,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 14:20:32",1499,1489,0,8,2,725,715,0,8,2,662,63,1600,875,45,89,14,232,14,23,23,10,106,7,82,17
8,BRAŞOV,"CĂMINUL CULTURAL APAȚA",290,APAŢA,40526,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 14:45:06",1286,1259,1,9,17,759,733,0,9,17,648,111,1400,641,15,46,209,349,0,3,8,2,13,1,1,1
8,BRAŞOV,"CĂMINUL CULTURAL APAȚA",291,APAŢA,40526,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:39:47",1200,1169,0,18,13,721,690,0,18,13,614,107,1300,579,13,55,301,204,4,4,9,2,13,1,0,8
8,BRAŞOV,"CAMINUL CULTURAL ARINI",372,MĂIERUŞ,41382,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 14:19:23",831,804,0,17,10,552,525,0,17,10,412,140,900,348,14,62,3,295,1,2,24,1,2,3,3,2
8,BRAŞOV,"CĂMINUL CULTURAL BERIVOI",400,RECEA,41738,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:41",490,477,0,10,3,286,273,0,10,3,269,17,500,214,39,108,1,90,2,4,2,0,11,5,2,5
8,BRAŞOV,"CĂMINUL CULTURAL BOGATA",355,HOGHIZ,41177,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 11:33:16",349,334,0,15,0,256,241,0,15,0,186,70,400,144,44,64,8,43,2,0,2,1,8,3,10,1
8,BRAŞOV,"CĂMINUL CULTURAL BREAZA",370,LISA,41346,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:10",625,568,0,38,19,434,377,0,38,19,396,38,600,166,41,140,1,116,3,45,21,2,15,3,6,3
8,BRAŞOV,"CĂMINUL CULTURAL BUDILA",307,BUDILA,40688,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:25:09",1103,1080,0,11,12,829,806,0,11,12,619,210,1200,371,28,88,33,363,11,29,8,2,14,34,7,2
8,BRAŞOV,"CĂMINUL CULTURAL CAŢA",315,CAŢA,40768,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:17:15",1071,1045,0,16,10,655,629,0,16,10,520,135,1200,545,20,125,25,315,7,6,2,1,11,7,1,0
8,BRAŞOV,"CAMINUL CULTURAL CINCSOR",450,VOILA,42307,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:17:59",663,650,0,10,3,350,337,0,10,3,323,27,700,350,18,150,3,92,3,10,11,1,27,4,2,2
8,BRAŞOV,"CĂMINUL CULTURAL COMĂNA DE JOS",322,COMANA,40857,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:04",863,852,1,5,5,476,466,0,5,5,418,58,1000,524,23,157,2,208,4,6,2,1,5,2,7,1
8,BRAŞOV,"CĂMINUL CULTURAL COMĂNA DE SUS",323,COMANA,40857,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:57:15",288,282,0,5,1,174,168,0,5,1,151,23,300,126,9,72,0,57,1,4,0,2,0,1,2,3
8,BRAŞOV,"CAMINUL CULTURAL CORBI",439,UCEA,42101,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:13:46",186,176,0,10,0,124,114,0,10,0,111,13,200,76,5,29,2,37,1,9,0,0,26,1,1,0
8,BRAŞOV,"CĂMINUL CULTURAL CRIHALMA",324,COMANA,40857,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:15:17",573,568,0,4,1,345,340,0,4,1,242,103,602,257,15,32,1,184,2,2,3,0,0,2,1,0
8,BRAŞOV,"CĂMINUL CULTURAL DOPCA",357,HOGHIZ,41177,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:54:19",410,403,0,7,0,276,269,0,7,0,246,30,422,146,17,84,103,21,0,0,0,1,6,1,13,0
8,BRAŞOV,"CAMINUL CULTURAL DRIDIF",451,VOILA,42307,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 10:18:56",377,358,0,18,1,244,225,0,18,1,211,33,402,158,6,88,2,88,2,3,3,0,11,3,1,4
8,BRAŞOV,"CAMINUL CULTURAL FELDIOARA",438,UCEA,42101,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:30",207,177,0,26,4,146,116,0,26,4,124,22,200,54,31,11,0,22,2,52,1,2,1,0,1,1
8,BRAŞOV,"CĂMINUL CULTURAL FELDIOARA",335,FELDIOARA,40955,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:07:39",1825,1812,0,13,0,827,814,0,13,0,773,54,2000,1173,43,180,14,451,3,32,11,2,24,1,4,8
8,BRAŞOV,"CĂMINUL CULTURAL HOGHIZ",354,HOGHIZ,41177,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 10:42:22",797,786,2,6,3,363,354,0,6,3,341,22,900,537,13,91,82,118,4,1,3,0,10,1,18,0
8,BRAŞOV,"CĂMINUL CULTURAL HOGHIZ",353,HOGHIZ,41177,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:58:34",1021,1009,1,10,1,495,484,0,10,1,461,34,1100,605,11,123,133,148,3,2,4,1,13,1,20,2
8,BRAŞOV,"CĂMINUL CULTURAL HOLBAV",360,HOLBAV,42472,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:49:46",1031,1019,0,4,8,716,704,0,4,8,633,83,1099,383,17,298,2,251,2,41,4,1,11,0,3,3
8,BRAŞOV,"CĂMINUL CULTURAL IONEŞTI",318,CAŢA,40768,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:29:59",114,100,0,6,8,71,58,0,6,7,61,10,120,49,2,2,42,13,2,0,0,0,0,0,0,0
8,BRAŞOV,"CĂMINUL CULTURAL LISA",369,LISA,41346,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 18:31:23",918,876,0,28,14,599,557,0,28,14,525,74,1000,401,8,217,1,139,1,31,3,0,14,103,8,0
8,BRAŞOV,"CAMINUL CULTURAL LUDISOR",452,VOILA,42307,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:10:34",182,161,0,18,3,118,97,0,18,3,109,9,200,82,2,16,0,81,2,0,2,0,2,1,2,1
8,BRAŞOV,"CĂMINUL CULTURAL LUPŞA",359,HOGHIZ,41177,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:09:14",88,78,0,10,0,57,47,0,10,0,54,3,100,43,5,21,1,14,2,0,0,0,2,0,9,0
8,BRAŞOV,"CAMINUL CULTURAL MAIERUS",371,MĂIERUŞ,41382,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 11:48:16",1524,1482,0,10,32,1004,962,0,10,32,844,118,1600,638,37,191,10,459,23,11,76,2,23,2,6,4
8,BRAŞOV,"CĂMINUL CULTURAL MEŞENDORF",312,BUNEŞTI,40704,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:02:55",311,304,0,7,0,144,137,0,7,0,129,10,310,171,4,32,1,55,11,2,3,0,11,10,0,0
8,BRAŞOV,"CAMINUL CULTURAL NR. 1",327,CRISTIAN,40900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:38:29",1347,1304,0,24,19,807,764,0,24,19,735,29,1400,636,44,94,2,405,14,36,30,2,88,0,14,6
8,BRAŞOV,"CĂMINUL CULTURAL ORTODOX SELIȘTAT",423,ŞOARŞ,41943,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:22:28",174,166,0,7,1,91,83,0,7,1,81,10,200,109,1,17,2,39,3,2,1,2,12,0,2,0
8,BRAŞOV,"CĂMINUL CULTURAL PĂRĂU",384,PĂRĂU,41578,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 14:12:16",551,507,0,36,8,323,279,0,36,8,284,39,600,277,21,161,0,26,1,60,0,0,7,2,1,5
8,BRAŞOV,"CĂMINUL CULTURAL POARTA",303,BRAN,40633,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:30:50",892,881,2,9,0,459,450,0,9,0,435,24,1001,542,24,85,1,271,3,12,7,2,21,1,8,0
8,BRAŞOV,"CĂMINUL CULTURAL RECEA",399,RECEA,41738,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 09:33:20",1630,1597,2,13,18,873,842,0,13,18,781,92,1800,927,36,291,1,352,12,23,4,3,30,8,6,15
8,BRAŞOV,"CĂMINUL CULTURAL RECONSTRUCŢIA",339,FELDIOARA,40955,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 08:21:54",600,590,0,10,0,319,309,0,10,0,296,23,700,381,13,72,15,140,2,38,0,2,10,1,0,3
8,BRAŞOV,"CĂMINUL CULTURAL ROTBAV",338,FELDIOARA,40955,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 09:45:48",1110,1087,4,17,2,590,571,0,17,2,540,50,1200,610,18,115,6,317,7,24,8,2,37,2,3,1
8,BRAŞOV,"CAMINUL CULTURAL SAMBATA DE JOS",453,VOILA,42307,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:00:33",450,438,0,8,4,236,224,0,8,4,207,29,450,214,9,51,0,96,0,33,2,0,13,1,1,1
8,BRAŞOV,"CĂMINUL CULTURAL SĂVĂSTRENI",401,RECEA,41738,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:13:50",576,565,4,7,0,300,292,1,7,0,277,23,600,300,29,99,0,128,2,3,0,1,10,1,3,1
8,BRAŞOV,"CĂMINUL CULTURAL ŞIMON",306,BRAN,40633,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:26:49",1034,1021,2,9,2,595,584,0,9,2,564,31,1100,505,48,71,1,306,6,30,12,6,77,0,2,5
8,BRAŞOV,"CĂMINUL CULTURAL SOHODOL",305,BRAN,40633,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:36:25",923,902,2,13,6,508,489,0,13,6,463,45,1000,492,69,44,4,288,4,17,2,2,28,1,1,3
8,BRAŞOV,"CĂMINUL CULTURAL TELIU",432,TELIU,42058,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 14:25:53",1072,1063,0,8,1,564,555,0,8,1,523,41,1200,636,29,71,133,143,2,51,62,2,19,2,7,2
8,BRAŞOV,"CĂMINUL CULTURAL TICUŞU NOU",325,COMANA,40857,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 14:09:08",478,471,1,6,0,330,324,0,6,0,279,51,500,170,20,33,0,205,3,1,3,0,4,1,8,1
8,BRAŞOV,"CĂMINUL CULTURAL TICUŞU VECHI",434,TICUŞU,42076,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 11:44:55",621,598,1,16,6,430,408,0,16,6,330,100,900,470,102,54,1,122,5,20,3,1,18,0,4,0
8,BRAŞOV,"CĂMINUL CULTURAL TOHANUL NOU",288,"ORAŞ ZĂRNEŞTI",40492,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 11:08:02",1202,1193,3,3,3,560,554,0,3,3,538,22,1300,740,40,158,5,247,3,12,3,3,60,3,1,3
8,BRAŞOV,"CAMINUL CULTURAL TOHANUL VECHI",289,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:14:58",1729,1717,1,9,2,801,790,0,9,2,756,45,1800,999,47,328,3,278,1,16,10,7,48,0,10,8
8,BRAŞOV,"CAMINUL CULTURAL UCEA DE SUS",437,UCEA,42101,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:31:39",843,823,1,19,0,523,504,0,19,0,492,31,900,377,12,81,1,248,7,96,3,3,29,1,6,5
8,BRAŞOV,"CĂMINUL CULTURAL VENEȚIA DE SUS",387,PĂRĂU,41578,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 18:05:54",298,253,0,38,7,298,253,0,38,7,241,57,400,102,26,22,1,79,0,98,4,2,3,2,1,3
8,BRAŞOV,"CĂMINUL CULTURAL VIȘTEA DE JOS",445,VIŞTEA,42236,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:52:29",689,641,1,35,12,341,294,0,35,12,307,34,660,319,10,39,0,103,2,121,0,2,24,0,4,2
8,BRAŞOV,"CĂMINUL CULTURAL VOILA",449,VOILA,42307,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 08:26:43",636,616,1,10,9,335,316,0,10,9,295,40,650,315,17,101,0,115,3,7,19,0,24,3,3,3
8,BRAŞOV,"CAMINUL CULTURAL VOIVODENII MARI",454,VOILA,42307,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:51:07",431,350,0,69,12,322,241,0,69,12,299,23,400,78,14,145,1,104,1,7,5,1,17,2,1,1
8,BRAŞOV,"CAMINUL CULTURAL VULCAN",455,VULCAN,42398,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 09:13:55",1727,1692,9,25,1,1071,1045,0,25,1,1018,53,1800,729,39,344,2,476,16,52,16,4,49,5,7,8
8,BRAŞOV,"CAMINUL CULTURAL VULCAN",456,VULCAN,42398,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:41:26",1664,1636,4,20,4,957,932,1,20,4,907,50,1800,843,36,440,6,299,8,32,12,2,62,2,4,4
8,BRAŞOV,"CĂMUNUL CULTURAL FÂNTÂNA",358,HOGHIZ,41177,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:26:38",227,215,0,11,1,167,155,0,11,1,157,10,220,53,12,35,1,79,3,3,5,3,8,0,6,2
8,BRAŞOV,"CANTINA STUDENŢEASCĂ",134,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:04:51",1635,1591,32,12,0,590,578,0,12,0,569,21,1800,1210,14,53,53,209,25,16,15,0,170,0,7,7
8,BRAŞOV,"CARTIER AVANTGARDEN",151,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:46:52",1897,1860,19,18,0,728,710,0,18,0,712,16,2000,1272,18,36,12,218,8,17,10,3,363,3,10,14
8,BRAŞOV,"CARTIER AVANTGARDEN",152,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:28:37",1901,1846,33,21,1,759,737,0,21,1,743,16,2000,41,19,41,11,261,12,18,9,5,343,3,10,11
8,BRAŞOV,"CASA DE CULTURĂ",278,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:55:49",1309,1295,4,9,1,600,590,0,9,1,566,34,1400,800,36,210,10,197,3,25,13,6,55,0,8,3
8,BRAŞOV,"CASA MUNICIPALĂ DE CULTURĂ",202,"MUNICIPIUL FĂGĂRAŞ",40278,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:59:57",1512,1500,1,10,1,530,519,0,10,1,492,38,1700,1170,26,81,12,137,50,17,19,4,68,44,16,18
8,BRAŞOV,"CASA MUNICIPALĂ DE CULTURĂ",203,"MUNICIPIUL FĂGĂRAŞ",40278,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:09:16",1310,1298,2,10,0,404,394,0,10,0,383,21,1400,996,14,68,11,141,43,22,4,3,53,6,7,11
8,BRAŞOV,"CASA ORASENEASCA DE CULTURA",265,"ORAŞ RUPEA",40394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:18:34",1234,1200,2,26,6,598,566,0,26,6,545,53,1300,702,57,131,50,176,43,7,9,3,55,3,7,4
8,BRAŞOV,"CENTRUL DE CULTURĂ MIHAIL SAULESCU",247,"ORAŞ PREDEAL",40303,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 14:16:08",1256,1231,6,15,4,610,590,1,15,4,591,19,1400,790,36,176,2,227,8,11,4,5,29,4,77,12
8,BRAŞOV,"CENTRUL REGIONAL DE FORMARE PROFESIONALĂ BRAŞOV",133,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:17:36",1270,1257,4,9,0,429,420,0,9,0,409,20,1400,971,13,71,22,132,4,21,17,2,116,0,6,5
8,BRAŞOV,"CENTRUL REGIONAL DE FORMARE PROFESIONALĂ BRAŞOV",132,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:39",987,977,0,10,0,277,267,0,10,0,262,15,1100,823,11,39,6,105,5,9,6,2,74,0,4,1
8,BRAŞOV,"CLĂDIREA FOSTEI PRIMĂRII",386,PĂRĂU,41578,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 14:40:17",388,345,0,21,22,388,345,0,21,22,296,92,600,212,19,62,3,127,3,60,1,1,8,4,3,5
8,BRAŞOV,"CLADIRE FOST SEDIU PRIMARIE",294,BECLEAN,40544,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:23:25",461,374,2,67,18,346,261,0,67,18,326,20,399,53,17,184,3,91,1,7,5,3,11,2,0,2
8,BRAŞOV,"CLUB MUNCITORESC BRAFOR GARA RUPEA",267,"ORAŞ RUPEA",40394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:06",563,558,1,4,0,290,285,1,4,0,272,18,600,310,20,92,38,80,5,2,11,2,16,3,0,3
8,BRAŞOV,"CLUBUL PENSIONARILOR",281,"ORAŞ ZĂRNEŞTI",40492,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 15:29:04",1252,1241,1,8,2,558,548,0,8,2,534,24,1400,842,21,224,3,193,6,12,3,1,53,3,5,10
8,BRAŞOV,"CLUBUL PENSIONARILOR - CARAIMAN",280,"ORAŞ ZĂRNEŞTI",40492,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 10:47:52",1420,1413,2,5,0,551,546,0,5,0,532,19,1600,1049,57,188,1,196,0,19,10,3,49,0,3,6
8,BRAŞOV,"COLEGIUL „AUREL VIJOLI”",216,"MUNICIPIUL FĂGĂRAŞ",40278,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 11:16:05",1178,1153,0,15,10,426,401,0,15,10,397,29,1300,874,17,60,7,39,22,8,4,6,10,217,6,1
8,BRAŞOV,"COLEGIUL „AUREL VIJOLI”",215,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:19",1408,1397,0,10,1,444,433,0,10,1,392,52,1500,1056,21,59,6,52,39,9,16,2,17,159,5,7
8,BRAŞOV,"COLEGIUL DE ŞTIINŢE ”GRIGORE ANTIPA”",108,"MUNICIPIUL BRAŞOV",40198,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:53:52",1488,1470,9,9,0,532,523,0,9,0,503,29,1600,1068,25,70,37,162,9,24,10,5,154,0,5,2
8,BRAŞOV,"COLEGIUL DE ŞTIINŢE ”GRIGORE ANTIPA”",110,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:24",1223,1181,1,12,29,445,404,0,12,29,414,31,1300,855,15,53,21,126,7,11,10,4,156,1,5,5
