precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ECOLOGIST SOCIALIST ROMÂN-voturi","PARTIDUL VERDE-voturi"
35,SUCEAVA,"ȘCOALA DUMBRĂVENI",450,RÂŞCA,150114,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:06",213,207,0,6,0,213,207,0,6,0,192,21,349,136,17,62,72,18,5,8,8,1,0,1
35,SUCEAVA,"SCOALA GENERALA ARGESTRU",129,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:07",507,500,0,7,0,253,246,0,7,0,228,25,700,447,78,58,51,4,6,19,0,1,2,9
35,SUCEAVA,"ŞCOALA GENERALĂ BUDA",555,ZVORIŞTEA,151344,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:28:47",940,937,0,0,3,340,337,0,0,3,316,24,1000,660,29,57,181,13,16,2,14,2,0,2
35,SUCEAVA,"ŞCOALA GENERALĂ BUDA",554,ZVORIŞTEA,151344,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:30:54",680,671,0,5,4,243,234,0,5,4,219,24,700,457,20,51,94,18,6,1,27,1,0,1
35,SUCEAVA,"SCOALA GENERALA CU CLASELE I-IV DEIA",329,FRUMOSU,148729,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:25:41",669,652,0,7,10,446,429,0,7,10,414,32,800,354,67,191,124,4,7,12,2,1,1,5
35,SUCEAVA,"ŞCOALA GENERALĂ DÎRMOXA",136,"ORAŞ BROŞTENI",147358,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:32",128,121,0,7,0,88,81,0,7,0,82,6,145,57,19,26,14,14,2,2,3,1,1,0
35,SUCEAVA,"SCOALA GENERALA FRUMOASA",398,MOARA,149414,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:31:37",219,211,0,8,0,123,115,0,8,0,113,10,240,117,6,91,2,9,2,1,0,0,1,1
35,SUCEAVA,"ŞCOALA GENERALĂ FUNDU SADOVEI",453,SADOVA,150178,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:02:53",926,921,0,3,2,654,649,0,3,2,622,32,1000,346,177,294,91,20,6,18,2,5,4,5
35,SUCEAVA,"SCOALA GENERALA MOARA CARP",397,MOARA,149414,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:02:03",738,719,0,8,11,442,423,0,8,11,400,42,800,358,14,283,32,46,13,7,0,2,3,0
35,SUCEAVA,"SCOALA GENERALA MOARA NICA",396,MOARA,149414,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:48:54",1249,1221,1,16,11,656,629,0,16,11,638,18,1400,744,33,478,50,19,5,28,5,10,6,4
35,SUCEAVA,"ŞCOALA GENERALĂ NR. 7 ”GRIGORE GHICA VOIEVOD”",65,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:48:05",1807,1794,2,11,0,615,603,1,11,0,558,57,2000,1385,202,172,62,25,15,27,11,20,7,17
35,SUCEAVA,"ŞCOALA GENERALĂ RÎŞCA 3",447,RÂŞCA,150114,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:50:16",751,741,0,5,5,420,410,0,5,5,383,37,700,280,55,118,95,55,6,35,8,4,4,3
35,SUCEAVA,"ŞCOALA GENERALĂ ŞERBĂNEŞTI",559,ZVORIŞTEA,151344,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:03:31",924,919,0,5,0,237,232,0,5,0,214,23,1000,763,35,45,91,12,6,3,18,1,1,2
35,SUCEAVA,"ŞCOALA GENERALĂ STÎNCUŢA",557,ZVORIŞTEA,151344,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 21:56:42",146,137,0,9,0,73,64,0,9,0,69,4,150,77,3,10,44,2,1,1,8,0,0,0
35,SUCEAVA,"SCOALA GENERALA VORNICENII MARI",400,MOARA,149414,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:16:31",228,214,0,6,8,122,108,0,6,8,113,9,240,118,5,62,23,13,5,3,0,0,0,2
35,SUCEAVA,"ŞCOALA GENERALĂ ZVORIŞTEA",553,ZVORIŞTEA,151344,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:32:13",802,747,0,7,48,378,323,0,7,48,360,18,800,422,33,107,179,10,7,6,17,1,0,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ",488,ŞCHEIA,146432,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:16",1818,1810,0,6,2,900,892,0,6,2,826,74,1960,1060,226,295,138,97,17,28,4,10,5,6
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU IOAN CUZA”",81,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:09",1481,1470,1,9,1,630,620,0,9,1,604,26,1600,970,15,149,334,15,3,72,3,3,6,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ARGEL",404,MOLDOVIŢA,149539,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 23:10:36",833,824,0,5,4,341,332,0,5,4,303,33,950,609,23,188,20,18,4,4,2,35,6,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ARGHIRA",433,PREUTEŞTI,149968,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:39",944,935,0,9,0,531,522,0,9,0,494,37,1000,469,28,225,211,9,5,8,0,4,4,0
35,SUCEAVA,"SCOALA GIMNAZIALA BAISESTI",263,"CORNU LUNCII",147786,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:45",1213,1204,4,1,4,604,599,0,1,4,571,33,1300,696,40,235,260,9,2,12,1,4,6,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BĂLĂCEANA",214,BĂLĂCEANA,151530,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:17:57",1208,1173,0,2,33,565,530,0,2,33,515,50,1394,829,39,158,288,9,4,7,4,3,0,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BASARABI",434,PREUTEŞTI,149968,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:47",1414,1401,1,12,0,865,853,0,12,0,808,57,1600,735,62,345,348,19,3,9,6,13,3,0
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ BERCHIȘEȘTI",219,BERCHIŞEŞTI,151576,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:16:51",1198,1146,0,4,48,714,662,0,4,48,649,65,1310,596,38,136,446,5,3,8,4,4,4,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ BERCHIȘEȘTI",218,BERCHIŞEŞTI,151576,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:15",860,842,0,11,7,478,460,0,11,7,453,25,964,486,23,142,262,5,3,9,3,4,2,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BIVOLĂRIA",198,"ORAŞ VICOVU DE SUS",151095,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:50:39",1701,1696,0,5,0,569,564,0,5,0,534,35,1870,1301,42,234,191,13,9,10,4,7,18,6
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BOGATA",213,BAIA,146904,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:42:50",1088,1079,0,5,4,560,551,0,5,4,488,72,1400,840,13,101,364,4,0,5,0,1,0,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”BOGDAN VODĂ”",72,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:26",1407,1394,1,11,1,554,542,0,11,1,538,16,1550,996,115,245,73,23,13,48,2,7,8,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BOGDAN VODĂ CAPU CODRULUI",421,PĂLTINOASA,149753,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:49:11",1244,1232,0,8,4,750,738,0,8,4,673,77,1400,650,56,478,117,6,4,3,2,1,1,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BOSANCI",234,BOSANCI,147134,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:47",1280,1272,0,5,3,529,521,0,5,3,473,56,1340,811,20,324,77,7,9,17,4,10,1,4
35,SUCEAVA,"SCOALA GIMNAZIALA BRAIESTI",264,"CORNU LUNCII",147786,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:16",994,983,0,3,8,522,511,0,3,8,501,21,1150,628,30,210,218,7,2,10,7,8,5,4
35,SUCEAVA,"SCOALA GIMNAZIALĂ BRODINA - IZVOARELE SUCEVEI",375,"IZVOARELE SUCEVEI",149183,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:47:55",601,589,0,9,3,368,356,0,9,3,328,40,640,272,10,124,164,2,5,12,2,2,4,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BUCŞOAIA",153,"ORAŞ FRASIN",148612,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:44:05",1271,1263,1,6,1,694,687,0,6,1,660,34,1400,706,108,285,149,21,13,66,3,6,5,4
35,SUCEAVA,"SCOALA GIMNAZIALA BURSUCENI",531,VEREŞTI,151022,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:57:31",1161,1159,2,0,0,410,410,0,0,0,377,33,1287,877,62,120,160,16,5,5,1,2,3,3
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ CĂLINEȘTI",490,ŞERBĂUŢI,151460,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:37:05",994,966,0,9,19,529,501,0,9,19,461,68,1200,671,40,288,96,12,2,14,6,2,1,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ CĂLINEŞTI ENACHE",277,DĂRMĂNEŞTI,147937,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:09:24",529,518,0,8,3,241,230,0,8,3,223,18,600,359,12,168,28,2,2,1,3,4,2,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”CONSTANTIN TOMESCU” PLEŞEŞTI",541,VULTUREŞTI,151157,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:12:38",528,517,0,10,1,279,268,0,10,1,249,30,580,301,27,73,122,12,6,1,2,1,3,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ CORNI",171,"ORAŞ LITENI",149227,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:07",639,634,0,3,2,275,270,0,3,2,258,17,800,525,40,123,62,7,0,15,2,6,3,0
35,SUCEAVA,"SCOALA GIMNAZIALA CORNU LUNCII",262,"CORNU LUNCII",147786,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:27:22",1041,1024,0,9,8,530,513,0,9,8,481,49,1200,670,12,179,258,6,1,14,4,1,3,3
35,SUCEAVA,"SCOALA GIMNAZIALA COROCAIESTI",529,VEREŞTI,151022,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:01:56",1045,1043,0,2,0,409,407,0,2,0,371,38,1171,762,76,91,180,9,3,4,3,3,2,0
35,SUCEAVA,"SCOALA GIMNAZIALA CU CLASELE I-VIII BOTOSANA",237,BOTOŞANA,147161,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:00:51",1051,1043,0,6,2,552,544,0,6,2,523,29,1200,648,12,433,67,1,3,1,1,1,0,4
35,SUCEAVA,"SCOALA GIMNAZIALA CU CLASELE I-VIII COMANESTI",260,COMĂNEŞTI,151433,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:33:18",991,979,0,7,5,554,542,0,7,5,508,46,1080,526,40,317,104,16,8,9,8,1,2,3
35,SUCEAVA,"SCOALA GIMNAZIALA CU CLASELE I-VIII HUMORENI",261,COMĂNEŞTI,151433,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:48:20",920,914,1,4,1,480,475,0,4,1,434,46,1020,540,53,317,45,1,7,3,4,0,2,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ DĂNILA",279,DĂRMĂNEŞTI,147937,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:08:11",892,885,0,7,0,367,360,0,7,0,345,22,1000,633,18,252,43,11,2,14,1,1,1,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ”DIMITRIE GUSTI”",331,"FUNDU MOLDOVEI",148765,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:27",1555,1545,3,2,5,939,932,0,2,5,902,37,1600,661,441,384,41,4,4,15,4,1,2,6
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”DIMITRIE PĂCURARIU” ȘCHEIA",487,ŞCHEIA,146432,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:05:11",1607,1600,1,6,0,777,771,0,6,0,722,55,1770,993,228,279,121,13,6,48,4,9,8,6
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”DIMITRIE PĂCURARIU” ȘCHEIA",486,ŞCHEIA,146432,7,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 22:05:43",1759,1745,5,9,0,791,782,0,9,0,741,50,1930,1139,159,313,130,24,14,63,6,11,13,8
35,SUCEAVA,"SCOALA GIMNAZIALĂ DIMITRIE VATAMANIUC",476,SUCEVIŢA,150418,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:17:11",1423,1401,0,1,21,692,670,0,1,21,653,39,1600,908,32,252,263,8,4,71,1,8,12,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ DOLHEŞTII MICI",281,DOLHEŞTI,148097,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:08:20",971,969,0,2,0,492,490,0,2,0,455,37,1200,708,10,150,254,6,5,16,1,9,2,2
35,SUCEAVA,"SCOALA GIMNAZIALA DORNESTI",288,DORNEŞTI,148293,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:11:25",1799,1790,4,0,5,744,739,0,0,5,666,78,2000,1256,37,269,190,75,13,39,5,15,19,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ DOROTEIA",154,"ORAŞ FRASIN",148612,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:35",732,721,0,8,3,409,398,0,8,3,354,55,800,391,78,220,22,6,3,16,3,4,1,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ FRASIN",152,"ORAŞ FRASIN",148612,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:17:57",1064,1053,0,9,2,532,521,0,9,2,479,50,1200,668,52,175,59,27,8,139,2,5,4,8
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ GĂINEȘTI",462,SLATINA,150258,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:27:32",1691,1625,0,19,47,1196,1130,0,19,47,1123,73,1832,636,87,124,887,2,2,5,7,7,0,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ GEMENEA",474,STULPICANI,150356,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:01:27",642,638,0,4,0,321,317,0,4,0,300,21,800,479,7,220,49,4,12,2,2,1,3,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ „GEORGE VOEVIDCA” - CORP A",78,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:30",1041,1035,0,6,0,450,444,0,6,0,429,21,1150,700,76,226,50,17,10,44,0,2,1,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ „GEORGE VOEVIDCA” - CORP B",79,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:42:23",1079,1078,1,0,0,448,448,0,0,0,432,16,1200,752,84,229,52,11,13,30,2,6,2,3
35,SUCEAVA,"SCOALA GIMNAZIALA GHEORGHE POPADIUC NR.1",113,"MUNICIPIUL RĂDĂUŢI",146628,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:15:09",1860,1855,1,4,0,617,613,0,4,0,581,36,2000,1383,38,277,135,20,22,13,2,14,55,5
35,SUCEAVA,"SCOALA GIMNAZIALĂ GIURGEŞTI",543,VULTUREŞTI,151157,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:20:09",581,575,0,4,2,348,342,0,4,2,318,30,645,297,9,163,113,19,4,5,2,1,1,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ GULIA",145,"ORAŞ DOLHASCA",148006,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 18:05:51",1826,1821,0,5,0,897,892,0,5,0,671,226,2005,1108,33,376,137,16,19,71,5,3,9,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ GURA SOLCII",342,GRĂNICEŞTI,148970,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:13:30",595,592,0,3,0,276,273,0,3,0,252,24,640,364,37,41,168,3,1,1,1,0,0,0
35,SUCEAVA,"SCOALA GIMNAZIALĂ IOAN BĂNCESCU ADÂNCATA - CORPUL CU CLASELE I-IV",201,ADÂNCATA,146799,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:37:05",1420,1409,1,10,0,659,649,0,10,0,618,41,1550,891,42,441,73,11,5,21,4,6,4,11
35,SUCEAVA,"SCOALA GIMNAZIALĂ IOAN BĂNCESCU ADÂNCATA - CORPUL CU CLASELE V-VIII",202,ADÂNCATA,146799,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:48:53",1025,1019,2,4,0,503,499,0,4,0,468,35,1150,647,25,325,71,16,9,12,3,1,5,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”",86,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:25:13",1171,1158,0,12,1,541,528,0,12,1,516,25,1300,759,22,152,248,14,5,42,2,14,9,8
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”",85,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:49",836,830,0,6,0,409,403,0,6,0,379,30,900,491,12,81,203,11,7,53,0,6,4,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”",84,"MUNICIPIUL FĂLTICENI",146539,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:43:03",1428,1422,0,6,0,599,593,0,6,0,583,16,1550,951,17,131,346,12,6,36,2,12,15,6
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”- CLĂDIRE GHEORGHE GAFENCU",98,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:13",1579,1567,0,9,3,703,691,0,9,3,659,44,1710,1007,26,124,399,5,9,70,4,12,6,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”ION IRIMIESCU”",91,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:19:08",1127,1118,1,7,1,476,467,1,7,1,453,23,1250,774,17,129,210,13,5,58,1,12,4,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”ION IRIMIESCU”",90,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:10",1188,1175,0,12,1,483,470,0,12,1,475,8,1350,867,20,118,232,9,4,71,2,5,8,6
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”ION LOVINESCU” RĂDĂȘENI",442,RĂDĂŞENI,150070,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:03:48",1039,1036,0,2,1,487,484,0,2,1,468,19,1168,681,13,354,69,0,4,13,1,8,3,3
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”ION LOVINESCU” RĂDĂȘENI",443,RĂDĂŞENI,150070,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:21:46",1184,1178,0,3,3,544,538,0,3,3,515,29,1300,756,15,398,80,4,1,9,1,7,0,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL DIN SATUL PRISACA DORNEI",521,VAMA,150935,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:09:33",697,693,0,4,0,293,289,0,4,0,272,21,863,570,38,103,47,28,2,34,10,3,1,6
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL DIN SATUL STRÂMTURA",519,VAMA,150935,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:46:28",1058,1045,1,8,4,530,518,0,8,4,478,52,1050,520,76,221,53,19,6,83,7,6,3,4
35,SUCEAVA,"SCOALA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL NR.2",518,VAMA,150935,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:50:03",1719,1710,1,6,2,826,818,0,6,2,770,56,1715,889,132,303,75,76,11,118,34,8,6,7
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ IPOTEȘTI",368,IPOTEŞTI,146281,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:36:42",1693,1682,1,9,1,859,849,0,9,1,788,71,2000,1141,109,366,149,65,9,61,4,7,8,10
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”IRACLIE PORUMBESCU” FRĂTĂUȚII NOI",320,"FRĂTĂUŢII NOI",148667,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:27",1225,1217,1,4,3,600,593,0,4,3,560,40,1300,700,91,188,110,8,18,99,12,8,17,9
35,SUCEAVA,"SCOALA GIMNAZIALĂ ”I.V.RACHIERU” SOLONEŢ",494,TODIREŞTI,150524,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:47:44",1299,1288,0,3,8,659,648,0,3,8,613,46,1400,741,10,257,114,65,22,47,2,2,7,87
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”KRYSTINA BOCHENEK” POIANA MICULUI",389,"MĂNĂSTIREA HUMORULUI",149370,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:27",510,502,1,7,0,253,246,0,7,0,233,20,600,347,33,132,10,5,5,41,3,3,1,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ LEUCUŞEŞTI",438,PREUTEŞTI,149968,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:44:43",919,915,0,4,0,526,522,0,4,0,488,38,1000,474,12,158,270,24,2,8,3,4,3,4
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ LIVIU SUHAR",361,IACOBENI,149138,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:25:25",911,899,1,4,7,530,519,0,4,7,507,23,1000,470,22,189,251,8,5,21,1,4,4,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ LUPCINA",505,ULMA,150702,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:57:38",779,776,0,3,0,241,238,0,3,0,223,18,800,559,16,154,36,4,3,2,2,4,2,0
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ MANASTIOARA",189,"ORAŞ SIRET",146655,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:39",459,449,1,9,0,230,221,0,9,0,218,12,500,270,11,124,64,6,4,4,2,2,0,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MĂNĂSTIREA HUMORULUI",387,"MĂNĂSTIREA HUMORULUI",149370,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:21:46",1067,1048,0,0,19,646,628,0,0,18,594,52,1100,454,13,345,49,20,8,48,102,3,3,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MĂNĂSTIREA HUMORULUI",386,"MĂNĂSTIREA HUMORULUI",149370,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:41:07",1008,988,4,3,13,673,657,0,3,13,641,32,1100,427,128,324,71,16,5,78,6,5,6,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MĂRIŢEI",276,DĂRMĂNEŞTI,147937,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:41:59",1452,1430,0,5,17,726,704,0,5,17,658,68,1600,874,12,486,103,15,11,12,1,11,4,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",87,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:16",1669,1661,0,5,3,725,717,0,5,3,664,61,1850,1125,24,161,340,23,9,86,3,5,8,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",88,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:46",1263,1254,0,8,1,479,470,0,8,1,461,18,1400,921,18,97,249,13,6,64,2,3,3,6
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",89,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:49:14",1217,1200,0,10,7,539,522,0,10,7,527,12,1340,801,10,130,294,15,5,52,4,7,7,3
35,SUCEAVA,"SCOALA GIMNAZIALA MIHAIL SADOVEANU GRANICESTI",340,GRĂNICEŞTI,148970,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:08:05",946,939,1,6,0,373,367,0,6,0,328,45,970,597,74,112,108,7,8,6,2,4,3,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” GRĂNICEŞTI",339,GRĂNICEŞTI,148970,6,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:30:05",1023,1021,0,2,0,417,415,0,2,0,365,52,1051,634,61,146,119,13,4,8,0,5,7,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MOIŞA",231,BOROAIA,147072,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:55:05",230,218,0,12,0,230,218,0,12,0,214,16,600,370,11,27,152,1,2,13,2,3,1,2
35,SUCEAVA,"SCOALA GIMNAZIALA NEAGRA SARULUI",478,"ŞARU DORNEI",150445,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:34",1594,1577,2,3,12,769,754,0,3,12,723,46,1700,931,43,429,141,14,9,70,0,7,7,3
35,SUCEAVA,"ŞCOALA GIMNAZIALA NEGOSTINA",216,BĂLCĂUŢI,146995,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:54:19",1107,1076,0,3,28,541,510,0,3,28,522,19,1200,659,19,380,93,2,7,5,10,2,3,1
