precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","ALIANȚA U.S.R. PLUS-voturi"
39,VASLUI,"ŞCOALA PRIMARĂ SAT PĂLTINIŞ",193,BĂCEŞTI,162381,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:25:27",250,242,0,8,0,161,153,0,8,0,147,14,300,139,3,31,108,2,3,0
39,VASLUI,"ŞCOALA PRIMARA SAT PLOPOASA",488,TODIREŞTI,166413,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:22",199,197,0,2,0,119,117,0,2,0,114,5,200,81,1,12,89,1,9,2
39,VASLUI,"ȘCOALA PRIMARĂ SAT POIANA",158,"ORAŞ NEGREŞTI",161856,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:49:36",216,207,0,8,1,94,85,0,8,1,82,12,300,206,1,46,21,3,7,4
39,VASLUI,"ȘCOALA PRIMARĂ, SAT PORTARI",530,ZĂPODENI,167071,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:44:43",816,810,1,5,0,251,245,1,5,0,229,22,800,549,2,98,114,4,3,8
39,VASLUI,"ȘCOALA PRIMARĂ SAT RAIU",150,"ORAŞ MURGENI",164981,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:47",525,522,0,3,0,231,228,0,3,0,215,16,600,369,23,106,58,2,18,8
39,VASLUI,"ŞCOALA PRIMARĂ, SAT ROTARI",421,PUIEŞTI,165470,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:49:07",99,94,0,5,0,66,61,0,5,0,58,8,101,35,19,17,5,12,4,1
39,VASLUI,"ŞCOALA PRIMARĂ,SAT RUŞI",414,PUIEŞTI,165470,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:10:39",312,303,0,9,0,157,148,0,9,0,130,27,300,143,56,11,34,11,2,16
39,VASLUI,"ȘCOALA PRIMARĂ SAT SCHINENI",152,"ORAŞ MURGENI",164981,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:51:03",382,366,0,15,1,179,163,0,15,1,162,17,400,221,29,40,72,5,13,3
39,VASLUI,"ŞCOALA PRIMARA SAT SILIŞTEA",483,TODIREŞTI,166413,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:31:35",311,302,2,7,0,163,156,0,7,0,143,20,300,137,9,41,74,5,5,9
39,VASLUI,"ŞCOALA PRIMARA,SAT SILIŞTEA",425,PUNGEŞTI,165611,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:02:25",208,205,0,3,0,115,112,0,3,0,102,13,200,85,5,18,34,24,6,15
39,VASLUI,"ŞCOALA PRIMARĂ SAT SIMILA",540,ZORLENI,167179,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:37:13",1088,1082,0,6,0,533,527,0,6,0,492,41,1200,667,21,118,238,13,27,75
39,VASLUI,"ŞCOALA PRIMARA SAT SOFRONEŞTI",489,TODIREŞTI,166413,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:24:25",125,118,0,7,0,68,61,0,7,0,65,3,200,132,2,43,14,2,2,2
39,VASLUI,"ŞCOALA PRIMARA, SAT STEJARU",424,PUNGEŞTI,165611,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:20",202,197,0,5,0,124,119,0,5,0,112,12,200,76,17,16,51,14,7,7
39,VASLUI,"SCOALA PRIMARA - SAT STROIESTI",482,TĂTĂRANI,166315,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 16:46:05",285,273,1,10,1,164,152,1,10,1,148,16,300,136,11,66,66,1,3,1
39,VASLUI,"ŞCOALA PRIMARA SAT SUSENI",188,BĂCANI,162327,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:18:05",331,323,0,2,6,195,187,0,2,6,174,21,400,205,9,78,48,5,3,31
39,VASLUI,"ȘCOALA PRIMARĂ, SAT TELEJNA",532,ZĂPODENI,167071,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:39:47",303,296,0,6,1,165,158,0,6,1,150,15,300,135,5,40,87,15,2,1
39,VASLUI,"ŞCOALA PRIMARĂ SAT ŢIBĂNEŞTII BUHLII",194,BĂCEŞTI,162381,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 20:31:34",176,166,0,8,2,84,74,0,8,2,75,9,200,116,1,35,38,0,1,0
39,VASLUI,"ŞCOALA PRIMARA, SAT TOPORĂŞTI",427,PUNGEŞTI,165611,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:50",541,523,0,5,13,321,303,0,5,13,287,34,600,279,15,139,29,34,59,11
39,VASLUI,"ŞCOALA PRIMARĂ, SAT ULEA",216,BOGDĂNEŞTI,162693,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:27:59",282,263,0,15,4,149,130,0,15,4,141,8,300,151,12,17,105,1,0,6
39,VASLUI,"ȘCOALA PRIMARĂ, SAT UNCEȘTI",535,ZĂPODENI,167071,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:23:21",289,282,0,3,4,135,128,0,3,4,130,5,300,165,0,57,61,7,2,3
39,VASLUI,"SCOALA PRIMARA, SATU NOU",378,"MUNTENII DE SUS",167302,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:22:05",1005,1005,0,0,0,387,387,0,0,0,347,40,1200,813,13,144,171,2,6,11
39,VASLUI,"ŞCOALA PRIMARĂ, SATU-NOU",377,"MUNTENII DE SUS",167302,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:26:52",1189,1185,0,4,0,479,475,0,4,0,433,46,1200,721,14,189,207,1,8,14
39,VASLUI,"ŞCOALA PRIMARA SAT VALEA -POPII",490,TODIREŞTI,166413,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:03:52",98,91,0,7,0,54,47,0,7,0,47,7,100,46,3,8,32,1,1,2
39,VASLUI,"ŞCOALA PRIMARA SAT VIIŞOARA",491,TODIREŞTI,166413,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:35",105,98,0,7,0,57,50,0,7,0,53,4,100,43,2,15,29,2,3,2
39,VASLUI,"ŞCOALA PRIMARĂ, SAT VIȘINARI",215,BOGDĂNEŞTI,162693,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:50:15",163,158,0,5,0,89,84,0,5,0,86,3,200,111,14,8,59,0,3,2
39,VASLUI,"ŞCOALA PRIMARĂ SAT VOVRIEŞTI",195,BĂCEŞTI,162381,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 20:44:51",267,259,0,3,5,145,137,0,3,5,137,8,300,147,4,76,46,0,5,6
39,VASLUI,"ŞCOALA PRIMARA ,SAUCA",351,LAZA,164598,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:28:19",895,891,0,4,0,437,433,0,4,0,410,27,1000,563,10,151,203,9,5,32
39,VASLUI,"ŞCOALA PRIMARA SIPENI",207,BLĂGEŞTI,162559,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-30 19:55:53",79,70,0,9,0,44,35,0,9,0,35,9,99,55,4,3,23,2,3,0
39,VASLUI,"ŞCOALA PRIMARĂ, SLOBOZIA",317,GÂRCENI,164062,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:54:48",362,358,0,4,0,220,216,0,4,0,206,14,400,180,6,27,160,12,1,0
39,VASLUI,"ŞCOALA PRIMARĂ STOIŞEŞTI",178,BANCA,162194,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:16:45",487,480,0,7,0,289,282,0,7,0,250,39,500,211,13,118,35,7,8,69
39,VASLUI,"ŞCOALĂ PRIMARĂ STROE BELLOESCU CUPLATĂ CU GRĂDINIŢĂ – PROGRAM NORMAL",325,GRIVIŢA,164133,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:04:40",434,426,0,8,0,197,189,0,8,0,180,17,600,403,7,123,43,4,1,2
39,VASLUI,"ŞCOALA PRIMARĂ STUHULEŢ",203,BEREZENI,162498,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:33:00",193,178,0,11,4,94,79,0,11,4,86,8,200,106,20,33,16,1,10,6
39,VASLUI,"ŞCOALA PRIMARA TĂTĂRĂNI",258,DĂNEŞTI,163253,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:48:19",163,157,0,6,0,75,69,0,6,0,65,10,201,126,7,6,37,3,8,4
39,VASLUI,"ŞCOALA PRIMARĂ TATOMIREŞTI",442,REBRICEA,165719,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:11:39",257,254,0,3,0,122,119,0,3,0,115,7,303,181,3,37,67,1,5,2
39,VASLUI,"SCOALA PRIMARA TEIŞORU",433,PUŞCAŞI,167320,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:11:04",422,421,0,1,0,199,198,0,1,0,178,21,500,301,4,80,86,2,6,0
39,VASLUI,"ŞCOALA PRIMARĂ TOMŞA",331,HOCENI,164197,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:04:55",102,96,0,2,4,70,64,0,2,4,66,4,100,30,0,16,49,1,0,0
39,VASLUI,"ŞCOALA PRIMARĂ, TROHAN",314,GÂRCENI,164062,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:02:31",184,182,0,2,0,81,79,0,2,0,77,4,200,119,1,26,45,4,1,0
39,VASLUI,"ŞCOALA PRIMARĂ TUFEŞTII DE JOS",439,REBRICEA,165719,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:10",322,318,0,4,0,159,155,0,4,0,145,14,300,141,1,68,63,6,2,5
39,VASLUI,"ŞCOALA PRIMARĂ TULEŞTI",281,DRAGOMIREŞTI,163486,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:57:11",146,144,0,2,0,79,77,0,2,0,68,11,200,121,30,11,6,2,1,18
39,VASLUI,"ŞCOALA PRIMARA TUNSEŞTI",221,BOGDĂNIŢA,162791,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:06:33",218,213,0,3,2,135,130,0,3,2,126,9,200,65,23,36,38,12,3,14
39,VASLUI,"ŞCOALA PRIMARA TUPILATI",311,GĂGEŞTI,163903,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:06:00",256,246,0,4,6,153,143,0,4,6,136,17,300,147,38,21,60,6,8,3
39,VASLUI,"ŞCOALA PRIMARĂ URDEŞTI",273,DODEŞTI,167286,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:01",207,189,0,8,10,136,118,0,8,10,120,16,300,164,2,19,78,13,2,6
39,VASLUI,"ŞCOALA PRIMARĂ URLAŢI",271,"DIMITRIE CANTEMIR",164277,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:12:48",202,194,0,6,2,123,115,0,6,2,104,19,200,77,2,48,41,2,2,9
39,VASLUI,"ŞCOALA PRIMARĂ VALEA LUI DARIE",445,ROŞIEŞTI,165817,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:24:51",473,457,0,4,12,270,254,0,4,12,255,15,500,230,83,20,138,5,3,6
39,VASLUI,"ŞCOALA PRIMARA VALEA LUNGĂ",513,VINDEREI,166770,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:59:28",396,393,0,3,0,191,188,0,3,0,159,32,400,209,99,14,43,1,2,0
39,VASLUI,"ŞCOALA PRIMARĂ VALEA MARE",293,DUMEŞTI,163734,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:53:32",697,686,0,6,5,391,380,0,6,5,320,71,800,409,107,42,136,18,5,12
39,VASLUI,"ŞCOALA PRIMARA VALEA TÂRGULUI",434,PUŞCAŞI,167320,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:24:08",147,112,0,24,11,109,74,0,24,11,107,2,200,91,2,6,95,1,3,0
39,VASLUI,"ŞCOALA PRIMARA VĂLENI",392,PĂDURENI,165185,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:10:04",842,825,0,1,16,420,403,0,1,16,367,53,900,480,15,156,177,4,8,7
39,VASLUI,"ȘCOALA PRIMARĂ VĂLENI",506,VIIŞOARA,166707,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:42:53",108,100,0,5,3,65,57,0,5,3,59,6,100,35,2,15,37,4,0,1
39,VASLUI,"ȘCOALA PRIMARĂ VILTOTEȘTI",507,VIIŞOARA,166707,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:21:26",161,143,0,9,9,94,76,0,9,9,89,5,200,106,1,23,59,1,5,0
39,VASLUI,"ŞCOALA PRIMARĂ ZGURA",380,OLTENEŞTI,165069,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:33:43",68,62,0,6,0,47,41,0,6,0,40,7,100,53,0,27,11,1,0,1
39,VASLUI,"SCOALA PROFESIONALA SPECIALĂ ”SF.ECATERINA”",126,"MUNICIPIUL HUŞI",161829,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:50:56",1487,1479,0,8,0,349,341,0,8,0,327,22,1600,1251,27,123,129,14,9,25
39,VASLUI,"ŞCOALA SUCEVENI",209,BOGDANA,162595,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:06:52",164,155,0,9,0,88,79,0,9,0,79,9,200,112,8,38,25,2,5,1
39,VASLUI,"ŞCOALA VALEA OANEI",345,IVĂNEŞTI,164393,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:04:45",236,223,0,5,8,107,94,0,5,8,93,14,300,193,4,22,40,6,16,5
39,VASLUI,"ŞCOALA VECHE DIN SAT GUȘIȚEI",269,"DIMITRIE CANTEMIR",164277,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:19",645,632,0,7,6,368,355,0,7,6,307,61,700,332,15,234,33,6,0,19
39,VASLUI,"ŞCOALA VERDEŞ",211,BOGDANA,162595,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:34:56",162,157,0,4,1,80,75,0,4,1,76,4,200,120,7,28,8,22,7,4
39,VASLUI,"ŞCOALA VIZURENI",497,TUTOVA,166529,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:53:14",147,136,0,10,1,85,74,0,10,1,79,6,200,115,3,13,51,11,1,0
39,VASLUI,"SEDIUL PRIMARIEI",219,BOGDĂNIŢA,162791,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 22:09:52",165,155,0,8,2,106,96,0,8,2,102,4,200,94,10,56,19,4,0,13
39,VASLUI,"SERVICIUL PUBLIC DE ASISTENȚĂ SOCIALĂ NEGREȘTI",155,"ORAŞ NEGREŞTI",161856,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 18:37:48",1906,1893,0,4,9,806,793,0,4,9,740,66,2000,1194,27,434,149,22,64,44
