precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"LOTREAN ELENA-voturi","PARTIDUL VERDE-voturi","BLOCUL UNITĂȚII NAȚIONALE-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ROMÂNIA MARE-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
34,SIBIU,"CAMIN CULTURAL",194,"ORAŞ MIERCUREA SIBIULUI",144928,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 15:44:00",1529,1462,6,50,11,646,585,0,50,11,563,83,1600,954,2,2,0,2,7,5,6,80,24,3,22,3,56,351
34,SIBIU,"CAMIN CULTURAL",195,"ORAŞ MIERCUREA SIBIULUI",144928,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 15:55:03",680,655,2,14,9,322,298,1,14,9,258,64,700,378,1,0,0,1,4,1,1,22,52,2,13,1,14,146
34,SIBIU,"CĂMIN CULTURAL",247,BLĂJEL,144303,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:42:31",1484,1442,8,11,23,916,880,2,11,23,834,82,1600,684,4,1,3,3,2,4,10,45,12,26,157,0,26,541
34,SIBIU,"CĂMIN CULTURAL",229,"AXENTE SEVER",144116,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:07:49",1200,1187,1,6,6,465,453,0,6,6,446,19,1200,735,0,2,0,2,3,1,15,61,45,2,7,2,22,284
34,SIBIU,"CĂMIN CULTURAL",230,"AXENTE SEVER",144116,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:54",290,278,1,11,0,140,129,0,11,0,127,13,300,160,0,0,0,0,0,0,0,11,3,0,0,5,4,104
34,SIBIU,"CĂMIN CULTURAL ACILIU",209,"ORAŞ SĂLIŞTE",145499,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:52:10",175,160,0,13,2,110,95,0,13,2,100,10,177,67,0,0,0,0,0,2,1,6,0,0,6,0,2,83
34,SIBIU,"CĂMIN CULTURAL ALĂMOR",289,LOAMNEŞ,144795,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:01",618,598,0,3,17,321,301,0,3,17,295,26,690,369,3,1,0,1,1,2,6,171,2,0,0,3,5,100
34,SIBIU,"CĂMIN CULTURAL ARPAȘU DE JOS",224,"ARPAŞU DE JOS",143959,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:09:26",933,905,1,22,5,622,595,0,22,5,585,37,1000,378,2,6,0,1,3,1,6,259,18,1,71,4,23,190
34,SIBIU,"CĂMIN CULTURAL ARPAȘU DE SUS",225,"ARPAŞU DE JOS",143959,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:57:27",1084,1026,2,29,27,744,686,2,29,27,694,50,1150,406,4,48,1,1,17,3,3,59,9,3,43,1,18,484
34,SIBIU,"CĂMIN CULTURAL BUNGRAD",357,ŞELIMBĂR,143557,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:20",497,488,0,8,1,231,222,0,8,1,216,15,550,319,2,1,4,3,5,5,24,11,12,0,5,5,23,116
34,SIBIU,"CĂMIN CULTURAL FÂNTÂNELE",205,"ORAŞ SĂLIŞTE",145499,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:22:19",171,154,3,14,0,89,74,1,14,0,70,4,172,98,0,0,0,0,1,1,1,2,2,0,19,0,8,36
34,SIBIU,"CĂMIN CULTURAL FLOREŞTI",284,LASLEA,144731,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 20:34:41",114,101,0,13,0,67,54,0,13,0,56,11,130,63,1,0,0,0,0,0,8,25,1,0,1,0,3,17
34,SIBIU,"CĂMIN CULTURAL IGHIŞU VECHI",236,BÂRGHIŞ,144232,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:39:23",199,184,2,11,2,137,123,1,11,2,123,14,200,63,0,1,1,0,0,0,30,28,5,1,4,1,4,48
34,SIBIU,"CĂMIN CULTURAL LASLEA",282,LASLEA,144731,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 22:08:26",1345,1287,1,38,19,722,665,0,38,19,639,83,1420,698,1,3,0,6,4,0,21,338,20,3,44,3,19,177
34,SIBIU,"CĂMIN CULTURAL LOAMNEŞ",287,LOAMNEŞ,144795,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:07:14",514,474,0,20,20,372,332,0,20,20,355,17,550,178,1,1,0,2,4,2,9,209,5,0,5,4,7,106
34,SIBIU,"CĂMIN CULTURAL MĂLÎNCRAV",283,LASLEA,144731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:20:45",1031,1007,3,18,3,509,486,2,18,3,447,62,1110,601,1,2,1,5,0,2,32,119,25,0,7,1,77,175
34,SIBIU,"CĂMIN CULTURAL MÎNDRA",288,LOAMNEŞ,144795,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:54:34",294,277,0,11,6,209,192,0,11,6,189,20,310,101,1,2,0,0,0,1,8,96,6,4,1,4,1,65
34,SIBIU,"CĂMIN CULTURAL MOHU",356,ŞELIMBĂR,143557,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:43:37",613,607,0,4,2,308,302,0,4,2,286,22,700,392,1,3,0,2,2,0,49,21,12,2,12,8,25,149
34,SIBIU,"CĂMIN CULTURAL ŞELIMBĂR",352,ŞELIMBĂR,143557,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 15:21:54",1669,1631,17,18,3,734,712,1,18,3,717,17,1750,1016,11,29,2,4,3,3,160,56,39,4,36,11,89,270
34,SIBIU,"CĂMIN CULTURAL VALEA LUNGĂ",269,DÂRLOS,144553,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:25:05",211,205,0,6,0,111,105,0,6,0,105,6,220,109,0,0,0,2,1,2,12,10,2,1,3,3,2,67
34,SIBIU,"CĂMIN CULTURAL VEȘTEM",355,ŞELIMBĂR,143557,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:30",1418,1406,0,11,1,841,829,0,11,1,792,49,1500,659,6,7,3,4,8,8,141,66,40,16,9,11,55,418
34,SIBIU,"CĂMIN MOTIȘ",374,"VALEA VIILOR",145961,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:39:41",571,558,0,7,6,238,225,0,7,6,203,35,800,562,0,1,0,2,3,6,7,34,31,0,3,28,9,79
34,SIBIU,"CĂMINUL CULTURAL AL COMUNEI SADU",337,SADU,145471,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:23:08",935,905,1,7,22,693,664,0,7,22,635,58,1000,307,18,6,0,1,11,4,12,39,17,0,94,9,26,398
34,SIBIU,"CĂMINUL CULTURAL AL COMUNEI SADU",338,SADU,145471,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:53:15",1208,1184,7,13,4,858,840,1,13,4,811,47,1300,442,26,10,2,4,9,11,23,70,20,1,122,23,34,456
34,SIBIU,"CĂMINUL CULTURAL ALMA",216,ALMA,146012,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:56:56",654,610,0,25,19,522,478,0,25,19,492,30,700,178,2,3,0,4,4,7,52,126,4,58,117,6,8,101
34,SIBIU,"CĂMINUL CULTURAL BRATEIU",249,BRATEIU,144349,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:38:09",1153,1142,0,9,2,629,618,0,9,2,573,56,1100,471,6,0,0,4,2,5,33,29,11,6,86,5,11,375
34,SIBIU,"CĂMINUL CULTURAL COLUN",325,"PORUMBACU DE JOS",145293,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:30:14",153,144,0,9,0,97,88,0,9,0,81,16,170,73,0,0,0,0,0,2,4,32,5,0,0,0,1,37
34,SIBIU,"CĂMINUL CULTURAL DÂRLOS",266,DÂRLOS,144553,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:08",863,847,2,11,3,382,368,0,11,3,341,41,950,568,1,1,0,1,1,3,49,37,10,5,8,15,14,196
34,SIBIU,"CĂMINUL CULTURAL ERNEA",191,"ORAŞ DUMBRĂVENI",143806,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:44:42",394,387,0,5,2,231,224,0,5,2,204,26,400,170,1,0,0,1,1,0,4,58,5,6,8,10,8,102
34,SIBIU,"CĂMINUL CULTURAL GIACĂŞ",217,ALMA,146012,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:55:03",208,180,0,19,9,159,131,0,19,9,150,9,220,61,1,0,1,0,0,3,2,88,2,3,18,1,0,31
34,SIBIU,"CAMINUL CULTURAL NOCRICH",307,NOCRICH,145140,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:14:25",1106,1087,1,9,9,728,709,1,9,9,653,75,1200,472,1,3,1,1,45,3,5,218,5,6,6,3,38,318
34,SIBIU,"CĂMINUL CULTURAL NOU ROMÂN",226,"ARPAŞU DE JOS",143959,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:27:14",321,300,1,15,5,196,176,0,15,5,192,4,350,154,0,2,0,0,2,0,5,61,2,2,3,4,13,98
34,SIBIU,"CĂMINUL CULTURAL POIANA SIBIULUI",318,"POIANA SIBIULUI",145275,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:28:57",965,877,0,60,28,625,537,0,60,28,534,91,1000,375,2,2,0,1,4,4,16,171,18,3,35,3,16,259
34,SIBIU,"CĂMINUL CULTURAL POPLACA",320,POPLACA,143502,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:20",1432,1426,1,5,0,862,857,0,5,0,798,64,1600,738,6,3,2,2,21,2,16,289,40,2,12,2,63,338
34,SIBIU,"CĂMINUL CULTURAL PORUMBACU DE SUS",322,"PORUMBACU DE JOS",145293,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:30:58",729,685,8,25,11,462,424,2,25,11,431,31,796,334,4,23,0,5,4,1,47,171,16,0,13,3,9,135
34,SIBIU,"CĂMINUL CULTURAL RACOVIŢA",327,RACOVIŢA,145355,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:43:46",1797,1742,0,27,28,1214,1159,0,27,28,1020,194,1930,716,15,3,2,18,6,24,91,190,12,3,132,5,39,480
34,SIBIU,"CĂMINUL CULTURAL RĂȘINARI",330,RĂŞINARI,143520,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:27",1429,1417,3,6,3,627,618,0,6,3,590,37,1600,973,11,3,1,0,7,1,28,99,6,0,24,3,49,358
34,SIBIU,"CĂMINUL CULTURAL RĂVĂȘEL",302,MIHĂILENI,145042,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:58:19",272,268,0,4,0,101,97,0,4,0,82,19,278,177,0,0,0,0,0,0,0,32,0,0,0,1,2,47
34,SIBIU,"CĂMINUL CULTURAL SARATA",324,"PORUMBACU DE JOS",145293,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 14:59:33",301,273,2,19,7,208,180,2,19,7,167,13,280,100,1,5,0,1,3,2,25,33,3,1,8,2,9,74
34,SIBIU,"CĂMINUL CULTURAL SĂSĂUŞ",262,CHIRPĂR,144456,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:48:11",113,104,0,9,0,65,56,0,9,0,59,6,100,35,0,1,0,0,0,0,10,21,0,2,1,0,1,23
34,SIBIU,"CĂMINUL CULTURAL SCOREIU",323,"PORUMBACU DE JOS",145293,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:32:29",597,559,0,16,22,329,291,0,16,22,313,16,620,291,3,12,0,3,2,1,15,45,5,2,16,1,8,200
34,SIBIU,"CĂMINUL CULTURAL SEBEȘU DE SUS",326,RACOVIŢA,145355,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:00:20",615,601,1,12,1,384,370,1,12,1,363,21,670,286,2,5,1,2,3,4,23,33,7,7,47,3,16,210
34,SIBIU,"CĂMINUL CULTURAL ŞMIG",218,ALMA,146012,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:29:50",754,713,2,21,18,572,533,0,21,18,557,15,780,208,0,1,0,0,3,1,8,54,6,37,57,1,4,385
34,SIBIU,"CĂMINUL CULTURAL VĂRD",260,CHIRPĂR,144456,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:31:42",293,288,0,5,0,156,151,0,5,0,123,33,300,144,0,0,0,1,1,0,16,39,1,3,0,2,4,56
34,SIBIU,"CĂMIN VALEA VIILOR",373,"VALEA VIILOR",145961,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:41:37",1274,1206,2,5,61,690,623,1,5,61,636,54,1200,510,4,4,0,2,7,5,32,200,18,5,22,48,20,269
34,SIBIU,"CARTIER AVANTGARDEN 3 SEDIUL SECUNDAR ȘI PUNCT DE LUCRU FIRMĂ",360,ŞELIMBĂR,143557,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:11:26",513,486,11,16,0,204,188,0,16,0,200,4,550,346,3,2,0,2,5,1,57,5,2,0,7,8,30,78
34,SIBIU,"CARTIER DOAMNA STANCA ȘCOALA DE BALET PENTRU COPII",359,ŞELIMBĂR,143557,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:57:14",1577,1537,27,13,0,561,548,0,13,0,550,11,1650,1089,8,11,0,6,8,1,133,18,7,3,11,9,62,273
34,SIBIU,"CASA CORPULUI DIDACTIC",46,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:02",1464,1443,11,10,0,534,524,0,10,0,529,5,1600,1066,21,5,1,3,13,1,105,35,14,2,8,5,128,188
34,SIBIU,"CASA DE CULTURĂ ”ILARION COCIȘIU”",154,"ORAŞ AGNITA",143682,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:44:35",1211,1190,3,16,2,432,414,0,16,2,415,17,1400,968,3,2,0,3,1,22,65,53,4,4,12,8,22,216
34,SIBIU,"CASA DE OASPETI",136,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:34:58",761,749,3,9,0,229,220,0,9,0,226,3,900,671,0,2,1,2,4,1,28,21,5,4,2,2,18,136
34,SIBIU,"CASA PAROHIALA CULT ORTODOX",349,"ŞEICA MARE",145667,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:23",59,47,0,12,0,32,20,0,12,0,29,3,100,68,0,0,0,0,1,0,1,1,1,1,6,6,0,12
34,SIBIU,"CASA SENIORILOR",152,"ORAŞ AGNITA",143682,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:15:23",1408,1389,1,15,3,517,499,0,15,3,483,34,1400,883,4,2,4,2,5,10,47,42,13,5,7,14,33,295
34,SIBIU,"CENTRU DE DOCUMENTARE ȘI INFORMARE SIBIEL",204,"ORAŞ SĂLIŞTE",145499,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:40:31",357,341,0,16,0,214,198,0,16,0,207,7,377,163,4,5,1,1,1,3,7,12,5,1,27,0,30,110
34,SIBIU,"CENTRUL ŞCOLAR PENTRU EDUCAŢIE INCLUZIVĂ DUMBRĂVENI",189,"ORAŞ DUMBRĂVENI",143806,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:19",1303,1272,3,12,16,498,470,0,12,16,473,25,1379,881,1,1,1,3,8,5,45,101,5,22,15,15,13,238
34,SIBIU,"CENTRU ŞCOLAR DE EDUCAŢIE INCLUZIVĂ MEDIAŞ",115,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:57",1158,1146,1,11,0,392,381,0,11,0,376,16,1300,908,2,4,0,6,2,1,35,33,7,19,4,4,19,240
34,SIBIU,"CLĂDIREA FOSTEI PRIMĂRII",203,"ORAŞ SĂLIŞTE",145499,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:15:28",304,263,3,28,10,212,175,0,28,9,197,15,334,122,3,1,0,1,1,0,4,49,7,2,21,4,4,100
34,SIBIU,"CLĂDIREA PAROHIALĂ ORTODOXĂ NR.1 OCNA SIBIULUI",198,"ORAŞ OCNA SIBIULUI",143851,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:33:02",1438,1414,0,11,13,816,792,0,11,13,754,62,1564,748,1,4,1,4,3,1,13,72,142,16,64,1,21,411
34,SIBIU,"CLADIREA PRIMARIEI (FOSTA SCOALA), DUPUS NR. 107.",228,AŢEL,143995,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:45:48",225,210,6,7,2,113,104,0,7,2,101,12,300,187,0,0,0,5,0,1,17,17,2,2,8,6,7,36
34,SIBIU,"CLADIRE (FOST SEDIU PRIMARIE),TOPÎRCEA",199,"ORAŞ OCNA SIBIULUI",143851,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:01:00",131,115,0,16,0,63,47,0,16,0,60,3,117,54,1,0,0,0,0,0,0,6,5,1,7,0,3,37
34,SIBIU,"CLĂDIRE REMIZĂ MERGHINDEAL, NUMARUL 60",295,MERGHINDEAL,144964,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:57:08",761,700,1,25,35,397,337,0,25,35,340,57,800,403,3,0,0,2,0,2,5,131,1,1,12,5,4,174
34,SIBIU,CLUB,371,"TURNU ROŞU",145934,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:16:33",1570,1493,2,74,1,1034,959,0,74,1,989,45,1600,566,7,24,1,189,14,13,164,58,21,9,222,20,67,180
34,SIBIU,"CLUBUL COPIILOR",114,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:20",1021,1008,0,13,0,317,304,0,13,0,305,12,1100,783,1,4,0,3,8,2,16,31,6,15,5,8,21,185
34,SIBIU,"CLUBUL COPIILOR CISNĂDIE",171,"ORAŞ CISNĂDIE",143735,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:07:11",1445,1430,0,15,0,489,474,0,15,0,468,21,1600,1111,8,13,10,2,11,1,51,49,9,1,13,19,54,227
34,SIBIU,"COLEGIU ECONOMIC GEORGE BARIŢIU",65,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:37",1331,1317,4,8,2,431,421,0,8,2,419,12,1400,969,20,9,0,2,6,2,59,52,9,0,3,9,110,138
34,SIBIU,"COLEGIU ECONOMIC GEORGE BARIŢIU",64,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:25",1215,1203,2,10,0,430,420,0,10,0,424,6,1400,970,13,14,0,3,6,2,57,36,8,6,4,4,106,165
34,SIBIU,"COLEGIUL AGRICOL DANIIL POPOVICI BARCIANU SIBIU",45,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:40:57",1210,1068,65,15,62,423,346,0,15,62,407,16,1200,777,19,7,1,3,7,2,54,39,2,2,4,5,110,152
34,SIBIU,"COLEGIUL ECONOMIC GEORGE BARIŢIU, SIBIU",66,"MUNICIPIUL SIBIU",143450,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:13:10",1257,1247,1,9,0,495,485,1,9,0,483,12,1400,905,14,4,0,2,8,1,81,33,14,1,14,7,109,195
34,SIBIU,"COLEGIUL NAŢIONAL GHEORGHE LAZĂR SIBIU",37,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:07:19",1168,1131,27,10,0,352,342,0,10,0,345,7,1400,1048,15,3,0,0,5,3,57,33,6,1,9,5,107,101
34,SIBIU,"COLEGIUL NAŢIONAL OCTAVIAN GOGA CU STRUCTURĂ ŞCOALA CU CLASELE I-VIII NR. 15",42,"MUNICIPIUL SIBIU",143450,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:03:21",1170,1146,10,14,0,397,383,0,14,0,389,8,1400,1003,14,7,4,2,1,0,59,43,8,7,8,6,113,117
34,SIBIU,"COLEGIUL NAŢIONAL OCTAVIAN GOGA SIBIU",41,"MUNICIPIUL SIBIU",143450,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:34:50",979,960,8,11,0,303,292,0,11,0,299,4,998,695,7,2,4,2,4,1,41,36,2,0,11,3,85,101
34,SIBIU,"COLEGIUL NAŢIONAL PEDAGOGIC ANDREI ŞAGUNA",98,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:59:49",1309,1286,12,9,2,434,423,0,9,2,423,11,1400,966,10,9,2,6,9,11,56,47,15,0,0,2,111,145
34,SIBIU,"COLEGIUL NAŢIONAL PEDAGOGIC ANDREI ŞAGUNA",99,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:18:30",1170,1158,3,9,0,421,412,0,9,0,412,9,1200,779,13,12,0,1,3,3,62,47,8,0,5,4,123,131
34,SIBIU,"COLEGIUL ”ŞCOALA NAŢIONALĂ DE GAZ”",135,"MUNICIPIUL MEDIAŞ",143619,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 00:05:13",1174,1162,2,10,0,345,335,0,10,0,338,4,1300,958,4,6,0,3,1,1,47,28,3,14,7,1,13,210
34,SIBIU,"COLEGIUL TEHNIC A.T. LAUREAN",153,"ORAŞ AGNITA",143682,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:52:23",1060,1047,0,12,1,419,406,0,12,1,387,32,1200,781,4,3,0,4,3,11,53,42,3,3,4,22,36,199
34,SIBIU,"COLEGIUL TEHNIC DE INDUSTRIE ALIMENTARĂ TEREZIANUM SIBIU",18,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:31:08",1475,1458,4,10,3,554,541,0,10,3,541,13,1600,1046,19,16,2,2,4,4,83,50,16,3,2,3,136,201
34,SIBIU,"COLEGIUL TEHNIC DE INDUSTRIE ALIMENTARĂ TEREZIANUM SIBIU",17,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:59:04",1528,1513,1,10,4,517,503,0,10,4,498,19,1599,1082,4,16,3,7,4,0,80,50,2,3,5,5,116,203
34,SIBIU,"COLEGIUL TEHNIC ENERGETIC",74,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:44:25",1425,1413,5,7,0,448,441,0,7,0,441,7,1600,1152,6,8,2,2,6,2,41,53,8,1,6,7,112,187
34,SIBIU,"COLEGIUL TEHNIC ENERGETIC",73,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:37:50",1503,1495,0,8,0,476,468,0,8,0,466,10,1600,1124,7,10,1,5,3,1,49,50,15,0,3,8,116,198
34,SIBIU,"COLEGIUL TEHNIC ENERGETIC",72,"MUNICIPIUL SIBIU",143450,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:15:10",1307,1297,0,10,0,363,353,0,10,0,359,4,1400,1037,5,4,1,5,8,1,49,48,5,2,4,13,84,130
34,SIBIU,"COLEGIUL TEHNIC ENERGETIC",71,"MUNICIPIUL SIBIU",143450,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:34:56",1329,1312,8,9,0,519,510,0,9,0,509,10,1400,881,7,6,0,1,3,0,63,32,11,4,5,3,168,206
34,SIBIU,"COLEGIUL TEHNIC INDEPENDENŢA",16,"MUNICIPIUL SIBIU",143450,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:39:59",1338,1328,2,8,0,396,388,0,8,0,388,8,1600,1204,6,7,1,5,14,5,38,41,2,0,5,4,95,165
34,SIBIU,"COLEGIUL TEHNIC INDEPENDENŢA SIBIU",40,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:50:47",1166,1153,6,7,0,343,336,0,7,0,327,16,1400,1057,16,6,0,3,8,3,29,29,6,1,3,5,102,116
34,SIBIU,"COLEGIUL TEHNIC MEDIENSIS",137,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:59",1363,1352,1,10,0,441,431,0,10,0,428,13,1500,1059,3,4,0,7,3,3,35,63,5,20,5,1,17,262
34,SIBIU,"COMPLEX COMERCIAL",134,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:04:59",1317,1304,3,10,0,454,444,0,10,0,436,18,1400,946,7,4,0,12,2,2,53,44,5,28,5,2,19,253
34,SIBIU,DISPENSAR,372,"TURNU ROŞU",145934,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:22",461,447,0,14,0,311,297,0,14,0,272,39,500,189,0,1,0,8,0,3,47,20,7,0,39,8,17,122
34,SIBIU,"DISPENSARUL MEDICAL CHESLER",299,MICĂSASA,144991,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:39:04",72,57,0,14,1,58,43,0,14,1,52,6,200,142,0,0,0,0,0,0,8,25,0,0,1,0,0,18
34,SIBIU,"DISPENSAR UMAN VECERD",241,BÂRGHIŞ,144232,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:06:11",95,87,0,8,0,52,44,0,8,0,46,6,151,99,0,0,0,2,1,1,5,25,1,2,2,0,2,5
34,SIBIU,"FACULTATEA DE INGINERIE",63,"MUNICIPIUL SIBIU",143450,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:46:28",1200,1179,13,7,1,380,372,0,7,1,378,2,1200,820,10,5,1,1,10,1,57,54,7,0,4,3,95,130
34,SIBIU,"FOSTA PRIMĂRIE VALCHID",274,HOGHILAG,144615,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:57",655,640,3,4,8,387,374,1,4,8,365,22,780,393,1,0,0,0,2,0,1,273,1,0,0,5,4,78
34,SIBIU,"FOSTA ŞCOALĂ GENERALĂ",246,BLĂJEL,144303,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:49:10",69,59,0,10,0,47,37,0,10,0,44,3,100,53,0,0,0,1,0,0,0,4,2,0,5,2,0,30
34,SIBIU,"FOSTĂ ŞCOALĂ GENERALĂ ILIMBAV",294,MARPOD,144893,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:28:51",183,159,1,20,3,103,80,0,20,3,91,12,200,97,1,0,1,0,0,0,0,7,1,1,6,0,26,48
34,SIBIU,"FOSTA SCOALA GHIJASA DE JOS",310,NOCRICH,145140,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:04:41",96,82,0,12,2,57,43,0,12,2,53,4,100,43,0,0,0,0,0,0,0,13,0,0,1,1,2,36
